id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,fuel_type,fuel_efficiency,engine_type
EN0759,TorqueX 5,18.0,2208.0,Advanced hybrid engine.,engine,BrandE,17.39,156.98,"(1.04, 0.73, 0.67)","{'Steel': 75, 'Iron': 25}",high,211.8,132.0,Hybrid,28.5,hybrid
EN0760,HorsePower 2,19.0,4099.37,Efficient hybrid engine.,engine,BrandB,17.37,82.58,"(0.95, 0.89, 0.91)","{'Aluminum': 80, 'Titanium': 20}",medium,464.8,277.0,Hybrid,26.1,petrol
EN0761,VoltDrive 9,44.0,4898.77,Reliable hybrid engine.,engine,BrandE,17.36,173.08,"(1.28, 1.21, 1.3)","{'Steel': 75, 'Iron': 25}",high,491.4,498.4,Hybrid,12.8,electric
EN0762,HorsePower 9,6.0,2661.57,Efficient hybrid engine.,engine,BrandB,17.47,149.1,"(1.39, 0.89, 0.61)","{'Steel': 60, 'Aluminum': 40}",low,454.3,144.4,Hybrid,44.0,diesel
EN0763,PowerCore 1,37.0,1728.75,Advanced petrol engine.,engine,BrandA,17.35,189.19,"(0.84, 1.26, 0.92)","{'Aluminum': 80, 'Titanium': 20}",medium,451.2,318.7,Petrol,25.9,diesel
EN0764,PowerCore 5,34.0,3881.94,Efficient hybrid engine.,engine,BrandE,17.45,123.98,"(1.27, 0.7, 1.44)","{'Copper': 50, 'Steel': 50}",low,425.6,454.7,Hybrid,23.7,electric
EN0765,VoltDrive 6,49.0,1759.59,Efficient petrol engine.,engine,BrandD,17.5,120.77,"(0.64, 1.28, 1.21)","{'Aluminum': 80, 'Titanium': 20}",medium,251.8,123.1,Petrol,34.0,petrol
EN0766,DieselMax 5,47.0,1656.36,Advanced electric engine.,engine,BrandA,17.54,189.38,"(0.75, 0.75, 0.65)","{'Steel': 70, 'Aluminum': 30}",high,348.1,336.7,Electric,46.0,petrol
EN0767,TorqueX 1,26.0,3200.74,Advanced petrol engine.,engine,BrandD,17.44,168.06,"(1.4, 1.1, 1.03)","{'Aluminum': 80, 'Titanium': 20}",medium,446.7,227.6,Petrol,47.7,petrol
EN0768,DieselMax 6,25.0,2409.21,High-performance petrol engine.,engine,BrandA,17.5,151.93,"(0.95, 1.29, 1.22)","{'Aluminum': 80, 'Titanium': 20}",medium,371.9,290.8,Petrol,10.8,petrol
EN0769,HorsePower 1,18.0,2516.24,Efficient hybrid engine.,engine,BrandB,17.55,97.97,"(1.42, 0.63, 0.8)","{'Copper': 50, 'Steel': 50}",medium,413.5,244.8,Hybrid,15.8,hybrid
EN0770,HorsePower 5,33.0,2580.0,Reliable petrol engine.,engine,BrandC,17.42,170.23,"(0.65, 0.66, 1.43)","{'Aluminum': 80, 'Titanium': 20}",medium,362.1,300.0,Petrol,47.4,electric
EN0771,TorqueX 9,5.0,3504.03,Reliable hybrid engine.,engine,BrandD,17.43,171.0,"(0.87, 0.56, 1.26)","{'Copper': 50, 'Steel': 50}",low,333.8,414.0,Hybrid,16.6,petrol
EN0772,HorsePower 5,24.0,3867.2,Advanced diesel engine.,engine,BrandC,17.34,87.37,"(0.81, 1.33, 1.29)","{'Copper': 50, 'Steel': 50}",low,553.7,459.8,Diesel,25.1,petrol
EN0773,HorsePower 5,41.0,1737.95,Advanced electric engine.,engine,BrandE,17.51,122.3,"(1.34, 1.17, 1.31)","{'Steel': 75, 'Iron': 25}",high,225.9,312.1,Electric,10.8,petrol
EN0774,TorqueX 3,42.0,2347.07,High-performance electric engine.,engine,BrandB,17.32,181.25,"(0.72, 1.28, 0.65)","{'Steel': 60, 'Aluminum': 40}",high,274.9,398.3,Electric,48.4,diesel
EN0775,HorsePower 2,21.0,2582.14,Advanced diesel engine.,engine,BrandA,17.45,92.49,"(1.22, 0.68, 0.82)","{'Steel': 60, 'Aluminum': 40}",low,243.5,186.3,Diesel,48.8,electric
EN0776,HorsePower 3,49.0,4344.2,Advanced petrol engine.,engine,BrandB,17.39,113.52,"(0.63, 1.11, 0.95)","{'Aluminum': 80, 'Titanium': 20}",high,383.9,355.0,Petrol,33.8,diesel
EN0777,VoltDrive 7,46.0,4852.05,Reliable petrol engine.,engine,BrandC,17.5,102.51,"(0.57, 1.18, 0.68)","{'Aluminum': 80, 'Titanium': 20}",medium,389.3,142.3,Petrol,12.6,diesel
EN0778,HorsePower 1,46.0,3020.98,Advanced diesel engine.,engine,BrandC,17.32,168.51,"(1.0, 1.26, 0.86)","{'Steel': 70, 'Aluminum': 30}",high,546.9,323.1,Diesel,48.5,diesel
EN0779,TorqueX 2,18.0,2106.87,Efficient diesel engine.,engine,BrandE,17.43,138.54,"(0.72, 1.41, 0.88)","{'Steel': 60, 'Aluminum': 40}",medium,328.0,270.9,Diesel,21.4,diesel
EN0780,HorsePower 8,45.0,2948.16,Advanced hybrid engine.,engine,BrandA,17.33,154.27,"(0.87, 1.44, 1.17)","{'Steel': 75, 'Iron': 25}",low,568.2,410.3,Hybrid,23.4,electric
EN0781,HorsePower 4,49.0,2144.86,Reliable petrol engine.,engine,BrandA,17.44,112.04,"(0.84, 0.59, 1.26)","{'Steel': 70, 'Aluminum': 30}",medium,514.9,288.4,Petrol,37.2,petrol
EN0782,HorsePower 8,21.0,3988.37,Efficient electric engine.,engine,BrandC,17.5,96.07,"(0.89, 0.66, 0.84)","{'Steel': 60, 'Aluminum': 40}",medium,341.2,180.8,Electric,49.4,petrol
EN0783,DieselMax 4,34.0,3688.6,Reliable electric engine.,engine,BrandA,17.4,106.87,"(1.32, 0.7, 1.05)","{'Copper': 50, 'Steel': 50}",medium,237.8,319.5,Electric,33.5,hybrid
EN0784,PowerCore 5,33.0,3207.29,High-performance petrol engine.,engine,BrandD,17.3,168.28,"(0.54, 1.37, 0.64)","{'Copper': 50, 'Steel': 50}",low,323.8,475.4,Petrol,21.3,electric
EN0785,TorqueX 7,33.0,4600.0,Reliable diesel engine.,engine,BrandC,17.43,125.42,"(1.25, 1.25, 0.95)","{'Steel': 75, 'Iron': 25}",low,206.0,456.7,Diesel,29.7,petrol
EN0786,HorsePower 7,27.0,3628.99,Advanced diesel engine.,engine,BrandA,17.42,188.2,"(1.16, 0.84, 1.09)","{'Steel': 60, 'Aluminum': 40}",low,309.8,271.4,Diesel,48.1,petrol
EN0787,HorsePower 1,27.0,4050.16,Efficient petrol engine.,engine,BrandA,17.49,111.68,"(0.52, 1.4, 0.53)","{'Copper': 50, 'Steel': 50}",low,495.7,159.4,Petrol,18.7,petrol
EN0788,HorsePower 7,14.0,1631.83,Advanced diesel engine.,engine,BrandA,17.54,171.45,"(0.81, 0.98, 0.76)","{'Aluminum': 80, 'Titanium': 20}",low,224.1,154.2,Diesel,21.5,diesel
EN0789,HorsePower 8,30.0,2879.69,Efficient electric engine.,engine,BrandE,17.46,101.06,"(0.52, 0.59, 1.29)","{'Copper': 50, 'Steel': 50}",high,461.1,482.9,Electric,25.8,diesel
EN0790,HorsePower 5,11.0,2941.78,Efficient diesel engine.,engine,BrandA,17.44,87.41,"(1.2, 0.96, 1.25)","{'Aluminum': 80, 'Titanium': 20}",high,328.8,128.5,Diesel,41.6,diesel
EN0791,HorsePower 6,4.0,2402.99,Reliable hybrid engine.,engine,BrandD,17.37,95.81,"(1.07, 0.8, 0.62)","{'Steel': 75, 'Iron': 25}",medium,201.5,271.4,Hybrid,49.0,diesel
EN0792,PowerCore 8,23.0,1690.76,Advanced electric engine.,engine,BrandE,17.54,97.15,"(0.6, 0.7, 0.54)","{'Steel': 70, 'Aluminum': 30}",low,248.6,313.0,Electric,35.0,hybrid
EN0793,HorsePower 2,37.0,2729.37,Advanced electric engine.,engine,BrandC,17.46,81.58,"(1.35, 1.21, 0.94)","{'Steel': 60, 'Aluminum': 40}",low,597.9,468.5,Electric,45.7,electric
EN0794,VoltDrive 3,13.0,4598.14,Reliable diesel engine.,engine,BrandB,17.57,145.92,"(1.35, 1.22, 1.49)","{'Steel': 60, 'Aluminum': 40}",low,272.4,246.8,Diesel,44.8,hybrid
EN0795,HorsePower 7,4.0,1773.46,Efficient electric engine.,engine,BrandC,17.54,132.1,"(0.83, 0.72, 0.66)","{'Copper': 50, 'Steel': 50}",medium,467.3,180.2,Electric,45.6,petrol
EN0796,PowerCore 6,9.0,2371.49,Reliable hybrid engine.,engine,BrandD,17.35,143.05,"(0.71, 1.14, 0.62)","{'Copper': 50, 'Steel': 50}",low,339.9,273.0,Hybrid,39.5,petrol
EN0797,DieselMax 9,49.0,4607.73,Efficient petrol engine.,engine,BrandB,17.4,155.59,"(1.46, 1.37, 0.82)","{'Steel': 70, 'Aluminum': 30}",low,538.2,487.0,Petrol,49.6,diesel
EN0798,HorsePower 4,1.0,3317.76,Reliable petrol engine.,engine,BrandA,17.34,84.37,"(0.68, 0.87, 0.52)","{'Copper': 50, 'Steel': 50}",medium,444.7,384.5,Petrol,33.6,electric
EN0799,DieselMax 3,43.0,4186.93,Advanced electric engine.,engine,BrandE,17.36,172.13,"(1.01, 1.17, 0.99)","{'Aluminum': 80, 'Titanium': 20}",high,322.4,235.3,Electric,45.4,hybrid
EN0800,HorsePower 6,3.0,4434.65,Reliable diesel engine.,engine,BrandC,17.48,132.41,"(0.68, 1.46, 0.8)","{'Aluminum': 80, 'Titanium': 20}",medium,222.2,158.4,Diesel,46.9,electric
EN0801,HorsePower 1,43.0,4694.62,Reliable petrol engine.,engine,BrandA,17.43,166.81,"(1.46, 1.23, 0.67)","{'Steel': 60, 'Aluminum': 40}",high,273.3,270.0,Petrol,21.3,petrol
EN0802,PowerCore 7,33.0,2936.23,Reliable diesel engine.,engine,BrandC,17.42,87.34,"(0.68, 0.64, 1.07)","{'Copper': 50, 'Steel': 50}",high,495.9,455.1,Diesel,15.6,electric
EN0803,HorsePower 1,28.0,4060.93,Advanced hybrid engine.,engine,BrandB,17.42,139.9,"(1.08, 0.62, 1.43)","{'Steel': 75, 'Iron': 25}",medium,486.1,450.9,Hybrid,30.6,electric
EN0804,VoltDrive 9,4.0,2860.78,High-performance hybrid engine.,engine,BrandA,17.5,113.5,"(1.43, 0.67, 1.04)","{'Steel': 70, 'Aluminum': 30}",medium,478.2,197.9,Hybrid,32.2,diesel
EN0805,TorqueX 7,2.0,4851.11,Advanced electric engine.,engine,BrandB,17.51,97.43,"(1.25, 0.91, 0.85)","{'Aluminum': 80, 'Titanium': 20}",medium,321.5,441.4,Electric,23.4,diesel
EN0806,HorsePower 8,43.0,3689.37,Advanced petrol engine.,engine,BrandB,17.44,191.02,"(0.67, 1.49, 0.94)","{'Steel': 75, 'Iron': 25}",low,253.0,133.5,Petrol,17.5,petrol
EN0807,HorsePower 1,3.0,4673.77,High-performance diesel engine.,engine,BrandB,17.53,162.03,"(1.1, 1.15, 1.43)","{'Copper': 50, 'Steel': 50}",medium,565.6,481.0,Diesel,30.8,petrol
EN0808,TorqueX 9,11.0,4507.06,Reliable petrol engine.,engine,BrandC,17.38,150.16,"(0.65, 1.36, 1.36)","{'Copper': 50, 'Steel': 50}",high,362.4,300.6,Petrol,26.5,petrol
EN0809,HorsePower 2,33.0,4491.02,Efficient electric engine.,engine,BrandD,17.37,165.48,"(1.24, 0.73, 0.91)","{'Aluminum': 80, 'Titanium': 20}",medium,264.2,486.6,Electric,21.5,electric
EN0810,PowerCore 8,5.0,3942.13,Reliable diesel engine.,engine,BrandD,17.37,107.35,"(0.77, 1.26, 1.01)","{'Steel': 75, 'Iron': 25}",low,463.0,341.5,Diesel,21.7,electric
EN0811,VoltDrive 5,41.0,1817.65,High-performance electric engine.,engine,BrandC,17.47,116.44,"(0.59, 1.49, 1.5)","{'Copper': 50, 'Steel': 50}",medium,337.1,148.0,Electric,33.4,hybrid
EN0812,DieselMax 6,26.0,3778.87,Reliable diesel engine.,engine,BrandD,17.55,96.61,"(0.53, 1.3, 1.22)","{'Aluminum': 80, 'Titanium': 20}",high,380.6,221.9,Diesel,48.3,electric
EN0813,DieselMax 1,6.0,4674.67,Advanced electric engine.,engine,BrandD,17.44,154.82,"(1.14, 0.85, 1.35)","{'Steel': 60, 'Aluminum': 40}",high,558.3,371.7,Electric,46.9,hybrid
EN0814,VoltDrive 3,45.0,1615.11,High-performance hybrid engine.,engine,BrandB,17.33,96.67,"(0.61, 1.01, 0.79)","{'Steel': 70, 'Aluminum': 30}",low,598.8,264.5,Hybrid,22.6,petrol
EN0815,VoltDrive 7,33.0,3986.33,High-performance petrol engine.,engine,BrandC,17.45,146.34,"(0.89, 1.2, 1.1)","{'Aluminum': 80, 'Titanium': 20}",low,235.9,383.8,Petrol,22.5,hybrid
EN0816,VoltDrive 7,4.0,2228.04,Advanced petrol engine.,engine,BrandE,17.59,95.29,"(1.08, 0.78, 0.78)","{'Steel': 70, 'Aluminum': 30}",medium,553.2,157.1,Petrol,10.7,electric
EN0817,HorsePower 2,6.0,2509.41,Efficient electric engine.,engine,BrandB,17.48,156.36,"(1.06, 1.34, 1.36)","{'Aluminum': 80, 'Titanium': 20}",high,272.5,494.4,Electric,10.6,electric
EN0818,PowerCore 2,23.0,4166.95,Advanced petrol engine.,engine,BrandE,17.35,107.33,"(1.39, 1.47, 1.48)","{'Steel': 75, 'Iron': 25}",low,267.6,360.1,Petrol,41.3,hybrid
EN0819,HorsePower 9,39.0,3275.37,Advanced diesel engine.,engine,BrandE,17.34,92.14,"(1.4, 0.93, 0.61)","{'Aluminum': 80, 'Titanium': 20}",low,412.2,196.1,Diesel,35.5,diesel
EN0820,PowerCore 8,44.0,2921.83,High-performance hybrid engine.,engine,BrandA,17.33,146.22,"(1.14, 0.6, 1.39)","{'Aluminum': 80, 'Titanium': 20}",low,559.8,211.8,Hybrid,31.4,hybrid
EN0821,PowerCore 3,42.0,1613.12,Efficient diesel engine.,engine,BrandE,17.34,96.98,"(1.29, 0.55, 0.6)","{'Aluminum': 80, 'Titanium': 20}",low,335.2,331.5,Diesel,46.2,diesel
EN0822,PowerCore 8,9.0,1549.73,Efficient petrol engine.,engine,BrandA,17.38,141.84,"(0.75, 0.62, 0.92)","{'Steel': 60, 'Aluminum': 40}",medium,246.3,230.6,Petrol,40.3,petrol
EN0823,HorsePower 2,27.0,1670.01,High-performance electric engine.,engine,BrandD,17.32,163.18,"(0.97, 1.39, 0.57)","{'Steel': 60, 'Aluminum': 40}",medium,482.2,328.2,Electric,24.5,electric
EN0824,TorqueX 6,29.0,4924.71,Efficient diesel engine.,engine,BrandD,17.43,195.25,"(1.07, 0.64, 1.05)","{'Aluminum': 80, 'Titanium': 20}",high,514.1,326.0,Diesel,31.6,diesel
EN0825,VoltDrive 3,22.0,2081.92,Reliable diesel engine.,engine,BrandE,17.53,160.44,"(1.21, 1.14, 0.78)","{'Aluminum': 80, 'Titanium': 20}",low,374.2,279.5,Diesel,45.8,diesel
EN0826,DieselMax 3,28.0,3725.78,Reliable petrol engine.,engine,BrandA,17.33,192.64,"(0.84, 1.24, 1.4)","{'Copper': 50, 'Steel': 50}",low,567.4,101.1,Petrol,28.4,hybrid
EN0827,VoltDrive 4,18.0,2517.09,Efficient petrol engine.,engine,BrandC,17.57,161.34,"(0.89, 1.36, 0.87)","{'Steel': 75, 'Iron': 25}",high,377.0,309.7,Petrol,17.5,diesel
EN0828,VoltDrive 8,8.0,1940.74,Efficient hybrid engine.,engine,BrandA,17.53,160.89,"(0.69, 0.95, 0.67)","{'Copper': 50, 'Steel': 50}",high,277.1,474.1,Hybrid,18.3,electric
EN0829,DieselMax 6,34.0,4587.66,Advanced hybrid engine.,engine,BrandB,17.47,195.29,"(1.0, 0.79, 0.75)","{'Copper': 50, 'Steel': 50}",medium,319.0,281.7,Hybrid,13.2,hybrid
EN0830,PowerCore 3,25.0,4913.92,Efficient electric engine.,engine,BrandD,17.32,169.83,"(1.07, 0.5, 0.54)","{'Aluminum': 80, 'Titanium': 20}",low,480.7,367.5,Electric,22.5,petrol
EN0831,VoltDrive 4,13.0,3438.21,Advanced petrol engine.,engine,BrandE,17.39,156.4,"(0.79, 1.44, 0.67)","{'Copper': 50, 'Steel': 50}",high,395.2,420.4,Petrol,24.7,diesel
EN0832,VoltDrive 6,50.0,2407.72,Reliable diesel engine.,engine,BrandC,17.55,155.82,"(0.56, 0.55, 0.7)","{'Steel': 60, 'Aluminum': 40}",medium,257.5,147.1,Diesel,38.5,diesel
EN0833,PowerCore 3,41.0,4669.23,Advanced electric engine.,engine,BrandD,17.39,197.09,"(1.48, 0.66, 0.63)","{'Steel': 70, 'Aluminum': 30}",high,233.1,367.6,Electric,12.2,hybrid
EN0834,VoltDrive 6,14.0,4791.42,Reliable diesel engine.,engine,BrandD,17.48,119.43,"(0.98, 1.48, 1.15)","{'Copper': 50, 'Steel': 50}",high,544.1,490.5,Diesel,17.4,diesel
EN0835,DieselMax 2,35.0,1540.18,High-performance hybrid engine.,engine,BrandA,17.52,180.93,"(1.41, 0.6, 0.6)","{'Steel': 75, 'Iron': 25}",low,327.4,308.9,Hybrid,40.6,diesel
EN0836,PowerCore 4,29.0,1786.42,Efficient electric engine.,engine,BrandD,17.41,148.7,"(1.28, 0.64, 1.11)","{'Copper': 50, 'Steel': 50}",low,496.0,452.1,Electric,19.4,hybrid
EN0837,PowerCore 1,3.0,2835.64,Reliable electric engine.,engine,BrandE,17.36,132.34,"(0.64, 0.58, 0.54)","{'Copper': 50, 'Steel': 50}",low,500.4,426.1,Electric,28.8,hybrid
EN0838,DieselMax 8,16.0,3225.58,Efficient petrol engine.,engine,BrandD,17.53,126.4,"(0.87, 1.07, 1.38)","{'Aluminum': 80, 'Titanium': 20}",low,559.3,201.4,Petrol,43.5,hybrid
EN0839,VoltDrive 7,34.0,2582.45,Efficient petrol engine.,engine,BrandB,17.42,198.85,"(0.77, 0.59, 1.08)","{'Steel': 60, 'Aluminum': 40}",low,320.4,130.4,Petrol,16.5,hybrid
EN0840,DieselMax 9,34.0,4082.5,High-performance diesel engine.,engine,BrandC,17.53,117.62,"(0.78, 0.6, 1.36)","{'Copper': 50, 'Steel': 50}",low,318.8,423.1,Diesel,21.2,diesel
EN0841,HorsePower 6,43.0,2376.67,Reliable petrol engine.,engine,BrandC,17.5,192.75,"(1.4, 1.02, 0.8)","{'Steel': 75, 'Iron': 25}",low,448.3,340.8,Petrol,10.8,hybrid
EN0842,VoltDrive 9,41.0,3711.42,High-performance petrol engine.,engine,BrandB,17.53,158.82,"(1.07, 1.44, 0.76)","{'Aluminum': 80, 'Titanium': 20}",low,566.8,374.0,Petrol,14.2,diesel
EN0843,VoltDrive 5,48.0,1824.76,High-performance petrol engine.,engine,BrandB,17.35,128.09,"(0.64, 1.0, 1.25)","{'Steel': 70, 'Aluminum': 30}",high,586.0,463.3,Petrol,10.3,diesel
EN0844,HorsePower 3,9.0,2671.81,Advanced electric engine.,engine,BrandB,17.56,169.3,"(1.48, 0.51, 1.27)","{'Steel': 70, 'Aluminum': 30}",low,376.2,438.2,Electric,11.7,electric
EN0845,PowerCore 1,16.0,4901.09,Reliable hybrid engine.,engine,BrandC,17.54,135.54,"(0.65, 1.13, 1.26)","{'Copper': 50, 'Steel': 50}",high,513.2,458.7,Hybrid,23.2,electric
EN0846,TorqueX 8,21.0,4429.34,Advanced diesel engine.,engine,BrandB,17.43,84.77,"(0.98, 0.62, 0.73)","{'Aluminum': 80, 'Titanium': 20}",low,499.9,322.5,Diesel,15.7,electric
EN0847,VoltDrive 4,19.0,4394.13,Reliable diesel engine.,engine,BrandD,17.47,156.25,"(1.18, 0.73, 1.07)","{'Steel': 70, 'Aluminum': 30}",low,403.6,148.6,Diesel,23.6,diesel
EN0848,HorsePower 5,32.0,1755.6,Reliable diesel engine.,engine,BrandB,17.58,105.63,"(1.46, 1.12, 1.2)","{'Steel': 60, 'Aluminum': 40}",low,484.5,296.7,Diesel,29.8,hybrid
EN0849,VoltDrive 5,18.0,1663.76,Advanced electric engine.,engine,BrandB,17.6,187.39,"(1.01, 1.37, 1.35)","{'Steel': 75, 'Iron': 25}",medium,501.1,498.6,Electric,19.7,electric
EN0850,DieselMax 2,35.0,1758.97,Efficient electric engine.,engine,BrandC,17.49,144.32,"(1.17, 0.93, 1.03)","{'Steel': 60, 'Aluminum': 40}",medium,340.3,370.5,Electric,41.8,petrol
EN0851,PowerCore 9,34.0,4574.5,Reliable petrol engine.,engine,BrandD,17.43,133.76,"(1.26, 1.33, 0.92)","{'Steel': 75, 'Iron': 25}",high,255.8,113.7,Petrol,39.3,hybrid
EN0852,TorqueX 6,4.0,4447.81,Advanced hybrid engine.,engine,BrandB,17.47,176.45,"(1.31, 1.3, 0.87)","{'Copper': 50, 'Steel': 50}",medium,289.6,494.8,Hybrid,21.7,electric
EN0853,VoltDrive 4,9.0,2222.33,High-performance electric engine.,engine,BrandD,17.57,142.9,"(0.68, 1.11, 0.91)","{'Steel': 70, 'Aluminum': 30}",medium,289.5,374.6,Electric,29.8,petrol
EN0854,PowerCore 9,46.0,4680.54,Advanced electric engine.,engine,BrandE,17.34,120.93,"(0.82, 0.93, 0.66)","{'Aluminum': 80, 'Titanium': 20}",low,345.6,195.9,Electric,24.2,petrol
EN0855,HorsePower 9,9.0,2803.49,Reliable electric engine.,engine,BrandE,17.5,115.59,"(0.9, 0.63, 0.51)","{'Copper': 50, 'Steel': 50}",high,431.3,415.4,Electric,45.9,hybrid
EN0856,VoltDrive 7,41.0,3715.72,Reliable petrol engine.,engine,BrandB,17.53,105.23,"(1.5, 1.47, 1.18)","{'Steel': 60, 'Aluminum': 40}",medium,220.6,130.9,Petrol,12.3,diesel
EN0857,HorsePower 3,44.0,2412.56,Efficient electric engine.,engine,BrandD,17.55,168.64,"(1.48, 0.86, 0.55)","{'Steel': 70, 'Aluminum': 30}",high,236.0,413.9,Electric,49.0,electric
EN0858,VoltDrive 1,7.0,2323.31,Reliable electric engine.,engine,BrandC,17.51,83.11,"(0.99, 1.31, 1.21)","{'Steel': 75, 'Iron': 25}",medium,542.8,468.0,Electric,44.7,petrol
EN0859,DieselMax 5,45.0,1617.04,Advanced diesel engine.,engine,BrandE,17.37,171.3,"(1.17, 1.12, 0.94)","{'Steel': 70, 'Aluminum': 30}",low,559.4,113.4,Diesel,10.7,electric
EN0860,VoltDrive 3,36.0,2029.25,Reliable electric engine.,engine,BrandA,17.34,136.02,"(0.74, 0.68, 0.91)","{'Aluminum': 80, 'Titanium': 20}",low,221.1,406.7,Electric,43.2,diesel
EN0861,HorsePower 9,34.0,1842.42,Reliable diesel engine.,engine,BrandE,17.47,109.76,"(0.76, 1.34, 1.3)","{'Steel': 70, 'Aluminum': 30}",low,536.5,272.7,Diesel,15.3,electric
EN0862,DieselMax 6,20.0,4842.27,Reliable hybrid engine.,engine,BrandC,17.56,134.73,"(0.69, 0.5, 0.7)","{'Steel': 60, 'Aluminum': 40}",low,563.9,172.0,Hybrid,26.1,diesel
EN0863,PowerCore 1,50.0,4120.34,Reliable electric engine.,engine,BrandB,17.38,185.47,"(1.12, 0.73, 1.42)","{'Aluminum': 80, 'Titanium': 20}",high,538.2,455.6,Electric,42.7,petrol
EN0864,DieselMax 5,36.0,2104.22,High-performance hybrid engine.,engine,BrandD,17.46,153.13,"(1.15, 1.02, 0.54)","{'Aluminum': 80, 'Titanium': 20}",medium,486.3,213.4,Hybrid,36.3,diesel
EN0865,VoltDrive 4,37.0,1785.43,High-performance petrol engine.,engine,BrandB,17.36,199.69,"(0.85, 1.42, 0.59)","{'Steel': 60, 'Aluminum': 40}",medium,255.3,220.5,Petrol,41.8,petrol
EN0866,HorsePower 3,44.0,4341.39,High-performance petrol engine.,engine,BrandB,17.56,98.7,"(1.3, 0.86, 1.27)","{'Aluminum': 80, 'Titanium': 20}",low,519.9,128.8,Petrol,14.9,diesel
EN0867,TorqueX 7,36.0,2340.03,Reliable hybrid engine.,engine,BrandA,17.38,82.66,"(1.18, 0.99, 1.33)","{'Steel': 60, 'Aluminum': 40}",low,407.9,195.7,Hybrid,45.0,diesel
EN0868,TorqueX 2,9.0,4518.24,Reliable hybrid engine.,engine,BrandD,17.58,172.3,"(1.42, 0.86, 0.66)","{'Steel': 70, 'Aluminum': 30}",low,205.4,147.6,Hybrid,22.6,diesel
EN0869,VoltDrive 6,30.0,4015.93,High-performance petrol engine.,engine,BrandE,17.41,183.49,"(0.86, 0.87, 1.19)","{'Aluminum': 80, 'Titanium': 20}",high,448.8,312.2,Petrol,11.3,petrol
EN0870,DieselMax 5,35.0,4057.56,Efficient hybrid engine.,engine,BrandC,17.48,166.14,"(1.5, 0.78, 0.97)","{'Copper': 50, 'Steel': 50}",high,466.9,161.9,Hybrid,23.2,diesel
EN0871,HorsePower 1,35.0,1612.22,Advanced diesel engine.,engine,BrandC,17.36,89.67,"(1.44, 0.68, 1.34)","{'Aluminum': 80, 'Titanium': 20}",medium,420.9,162.1,Diesel,37.6,hybrid
EN0872,TorqueX 6,10.0,2237.17,Reliable hybrid engine.,engine,BrandA,17.54,167.31,"(0.89, 1.16, 1.11)","{'Aluminum': 80, 'Titanium': 20}",low,273.8,356.6,Hybrid,16.2,hybrid
EN0873,DieselMax 6,30.0,3443.82,High-performance petrol engine.,engine,BrandA,17.33,104.16,"(0.75, 0.94, 1.26)","{'Aluminum': 80, 'Titanium': 20}",medium,300.7,393.1,Petrol,37.3,hybrid
EN0874,VoltDrive 8,34.0,3711.07,Advanced diesel engine.,engine,BrandA,17.52,192.89,"(0.64, 0.82, 1.03)","{'Steel': 70, 'Aluminum': 30}",medium,308.1,485.8,Diesel,40.5,petrol
EN0875,PowerCore 3,4.0,2109.25,Efficient hybrid engine.,engine,BrandB,17.36,153.2,"(1.14, 1.12, 0.95)","{'Steel': 60, 'Aluminum': 40}",low,473.9,233.4,Hybrid,13.5,electric
EN0876,PowerCore 6,11.0,2661.45,Efficient hybrid engine.,engine,BrandE,17.33,106.24,"(0.96, 0.85, 0.69)","{'Steel': 60, 'Aluminum': 40}",high,500.8,151.4,Hybrid,43.8,petrol
EN0877,TorqueX 5,21.0,3093.1,High-performance petrol engine.,engine,BrandE,17.57,154.27,"(1.34, 0.5, 1.22)","{'Steel': 75, 'Iron': 25}",high,357.9,176.7,Petrol,12.2,hybrid
EN0878,HorsePower 5,7.0,2381.4,High-performance hybrid engine.,engine,BrandA,17.33,109.0,"(1.39, 1.29, 0.84)","{'Steel': 70, 'Aluminum': 30}",medium,550.8,468.6,Hybrid,45.0,diesel
EN0879,DieselMax 3,41.0,2471.05,High-performance electric engine.,engine,BrandA,17.52,137.97,"(0.78, 1.33, 0.8)","{'Steel': 75, 'Iron': 25}",low,417.5,471.9,Electric,13.6,diesel
EN0880,PowerCore 1,8.0,3801.08,Advanced electric engine.,engine,BrandB,17.58,189.05,"(0.53, 1.25, 0.82)","{'Copper': 50, 'Steel': 50}",medium,268.2,486.6,Electric,10.9,petrol
EN0881,VoltDrive 4,45.0,2354.97,Advanced petrol engine.,engine,BrandB,17.47,107.27,"(0.55, 0.69, 0.57)","{'Aluminum': 80, 'Titanium': 20}",low,337.8,196.2,Petrol,34.2,electric
EN0882,VoltDrive 6,15.0,4898.41,Advanced diesel engine.,engine,BrandA,17.48,149.87,"(1.36, 1.04, 0.95)","{'Steel': 60, 'Aluminum': 40}",medium,366.2,381.4,Diesel,38.0,electric
EN0883,PowerCore 3,11.0,4600.24,Advanced hybrid engine.,engine,BrandD,17.55,188.99,"(1.22, 0.6, 0.58)","{'Aluminum': 80, 'Titanium': 20}",low,315.2,103.0,Hybrid,15.6,electric
EN0884,PowerCore 3,25.0,3899.51,Efficient electric engine.,engine,BrandA,17.57,93.24,"(0.52, 0.62, 1.07)","{'Steel': 75, 'Iron': 25}",high,589.5,250.5,Electric,18.1,diesel
