id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,voltage,amperage,power_inout,avg_lifespan,temperature_rating,battery_type
BA7363,AmpPro 9,3,110.94,Durable battery.,battery,BrandD,17.78,5.34,"(0.31, 0.44, 0.39)","{'Lead': 66, 'Acid': 30}",low,13.1,147.5,1932.25,3594,26,nickel-cadmium
BA1164,PowerMax 6,20,124.09,Long-lasting battery.,battery,BrandA,17.65,4.83,"(0.5, 0.41, 0.42)","{'Lead': 61, 'Acid': 44}",undefined,18.7,126.2,2359.94,3865,13,lithium-ion
BA1097,EnergyCore 1,3,124.23,Reliable battery.,battery,BrandA,17.66,5.63,"(0.45, 0.34, 0.32)","{'Lead': 56, 'Acid': 49}",medium,17.7,156.8,2775.36,4060,-3,nickel-cadmium
BA9518,AmpPro 7,34,220.86,Reliable battery.,battery,BrandB,17.63,3.2,"(0.36, 0.41, 0.43)","{'Lead': 69, 'Acid': 40}",medium,12.4,182.8,2266.72,4989,43,alkaline
BA8155,VoltPlus 2,35,159.55,Reliable battery.,battery,BrandA,17.16,4.84,"(0.46, 0.36, 0.33)","{'Lead': 63, 'Acid': 44}",low,16.7,159.5,2663.65,3322,49,nickel-cadmium
BA9693,EnergyCore 5,49,204.26,Reliable battery.,battery,BrandA,17.43,3.92,"(0.37, 0.46, 0.43)","{'Lead': 51, 'Acid': 49}",low,24.0,133.3,3199.2,3962,47,lithium-ion
BA9953,EnergyCore 6,1,203.48,Long-lasting battery.,battery,BrandB,17.24,4.44,"(0.38, 0.41, 0.37)","{'Lead': 54, 'Acid': 31}",low,14.7,163.5,2403.45,4840,14,nickel-cadmium
BA8441,AmpPro 3,42,149.8,Long-lasting battery.,battery,BrandD,17.72,5.05,"(0.45, 0.45, 0.44)","{'Lead': 62, 'Acid': 40}",high,20.7,117.2,2426.04,3052,21,lithium-ion
BA6175,AmpPro 3,41,207.02,Durable battery.,battery,BrandA,17.07,4.96,"(0.31, 0.31, 0.45)","{'Lead': 66, 'Acid': 42}",medium,12.4,199.7,2476.28,3217,32,lead acid
BA1929,EnergyCore 8,8,162.79,High-capacity battery.,battery,BrandC,17.49,4.36,"(0.4, 0.37, 0.37)","{'Lead': 69, 'Acid': 34}",high,21.7,183.3,3977.61,4537,10,nickel-cadmium
BA5194,EnergyCore 9,24,232.74,High-capacity battery.,battery,BrandC,17.78,4.26,"(0.44, 0.38, 0.43)","{'Lead': 54, 'Acid': 48}",undefined,21.6,137.8,2976.48,4990,38,lead acid
BA5184,VoltPlus 6,28,200.77,Reliable battery.,battery,BrandA,17.9,5.54,"(0.35, 0.34, 0.46)","{'Lead': 60, 'Acid': 46}",undefined,16.0,194.4,3110.4,3204,46,lead acid
BA2655,VoltPlus 3,46,160.5,High-capacity battery.,battery,BrandC,17.18,4.78,"(0.48, 0.46, 0.31)","{'Lead': 57, 'Acid': 46}",low,13.4,156.8,2101.12,4861,34,alkaline
BA6907,AmpPro 3,1,104.06,Reliable battery.,battery,BrandC,17.26,3.0,"(0.35, 0.31, 0.43)","{'Lead': 56, 'Acid': 34}",low,14.1,183.9,2592.99,3181,3,nickel-cadmium
BA1496,EnergyCore 6,2,145.66,High-capacity battery.,battery,BrandD,17.55,5.63,"(0.37, 0.47, 0.41)","{'Lead': 69, 'Acid': 32}",low,23.0,175.9,4045.7,3060,41,nickel-cadmium
BA8156,EnergyCore 4,50,163.66,Long-lasting battery.,battery,BrandB,17.97,3.39,"(0.34, 0.39, 0.32)","{'Lead': 59, 'Acid': 37}",low,13.7,113.5,1554.95,3296,40,alkaline
BA8489,PowerMax 2,18,151.49,Reliable battery.,battery,BrandB,17.46,3.42,"(0.5, 0.48, 0.39)","{'Lead': 51, 'Acid': 31}",low,15.5,194.0,3007.0,3583,31,lead acid
BA4464,AmpPro 1,9,145.72,High-capacity battery.,battery,BrandB,17.7,5.78,"(0.38, 0.4, 0.38)","{'Lead': 58, 'Acid': 47}",undefined,17.6,171.9,3025.44,3108,-2,alkaline
BA4260,VoltPlus 3,29,104.42,Long-lasting battery.,battery,BrandA,17.54,4.37,"(0.41, 0.42, 0.39)","{'Lead': 55, 'Acid': 45}",low,20.3,189.8,3852.94,3052,30,nickel-cadmium
BA7767,VoltPlus 8,25,108.98,High-capacity battery.,battery,BrandB,17.38,3.47,"(0.46, 0.46, 0.49)","{'Lead': 66, 'Acid': 46}",low,12.6,104.3,1314.18,3541,44,alkaline
BA6553,VoltPlus 8,29,105.05,Reliable battery.,battery,BrandA,17.5,4.63,"(0.33, 0.39, 0.31)","{'Lead': 59, 'Acid': 44}",low,20.5,176.1,3610.05,3778,26,lead acid
BA6914,VoltPlus 6,1,246.74,Durable battery.,battery,BrandA,17.09,4.44,"(0.34, 0.3, 0.43)","{'Lead': 66, 'Acid': 50}",medium,12.8,129.5,1657.6,4523,-2,lithium-ion
BA5342,VoltPlus 1,13,128.81,Long-lasting battery.,battery,BrandC,17.55,3.21,"(0.43, 0.32, 0.31)","{'Lead': 58, 'Acid': 37}",undefined,20.5,110.3,2261.15,3650,35,lithium-ion
BA6245,PowerMax 4,50,107.16,Long-lasting battery.,battery,BrandB,17.75,5.88,"(0.34, 0.39, 0.41)","{'Lead': 59, 'Acid': 31}",low,22.5,107.8,2425.5,3198,41,lithium-ion
BA9454,PowerMax 9,15,219.19,Long-lasting battery.,battery,BrandB,17.64,5.1,"(0.43, 0.46, 0.43)","{'Lead': 69, 'Acid': 47}",medium,18.7,165.1,3087.37,3568,18,alkaline
BA2182,EnergyCore 7,16,165.13,Durable battery.,battery,BrandC,17.4,4.88,"(0.34, 0.46, 0.43)","{'Lead': 69, 'Acid': 31}",medium,19.1,117.7,2248.07,4550,42,nickel-cadmium
BA3399,AmpPro 6,44,128.09,High-capacity battery.,battery,BrandA,17.85,3.5,"(0.48, 0.48, 0.44)","{'Lead': 65, 'Acid': 50}",medium,15.4,157.3,2422.42,3970,7,lead acid
BA6347,EnergyCore 9,15,216.03,Reliable battery.,battery,BrandD,17.44,4.03,"(0.39, 0.4, 0.42)","{'Lead': 54, 'Acid': 39}",low,21.4,103.4,2212.76,4475,50,lithium-ion
BA6041,EnergyCore 9,13,136.16,Reliable battery.,battery,BrandA,17.75,4.08,"(0.37, 0.46, 0.32)","{'Lead': 66, 'Acid': 40}",undefined,20.7,142.0,2939.4,3314,32,lithium-ion
BA7291,PowerMax 2,22,240.11,Long-lasting battery.,battery,BrandA,17.88,4.16,"(0.45, 0.49, 0.33)","{'Lead': 53, 'Acid': 30}",undefined,17.8,162.5,2892.5,4358,43,lithium-ion
BA8790,PowerMax 2,31,123.69,Durable battery.,battery,BrandA,17.66,4.37,"(0.35, 0.31, 0.38)","{'Lead': 61, 'Acid': 33}",low,15.9,192.2,3055.98,3134,23,nickel-cadmium
BA6801,VoltPlus 6,50,110.46,Long-lasting battery.,battery,BrandB,17.88,4.7,"(0.32, 0.48, 0.49)","{'Lead': 56, 'Acid': 41}",high,13.9,144.8,2012.72,4210,22,lithium-ion
BA8991,EnergyCore 2,8,131.31,Reliable battery.,battery,BrandC,17.08,4.94,"(0.31, 0.35, 0.35)","{'Lead': 60, 'Acid': 48}",medium,19.6,131.8,2583.28,4743,47,alkaline
BA4077,PowerMax 9,4,188.78,Long-lasting battery.,battery,BrandD,17.33,3.54,"(0.37, 0.43, 0.44)","{'Lead': 58, 'Acid': 30}",high,13.4,146.1,1957.74,4801,-4,nickel-cadmium
BA5679,EnergyCore 7,48,188.65,Long-lasting battery.,battery,BrandD,17.31,3.19,"(0.5, 0.3, 0.49)","{'Lead': 59, 'Acid': 47}",low,16.9,102.2,1727.18,4743,3,lithium-ion
BA7666,VoltPlus 2,41,161.72,High-capacity battery.,battery,BrandD,17.42,4.1,"(0.32, 0.41, 0.38)","{'Lead': 66, 'Acid': 30}",low,14.9,167.6,2497.24,4842,19,lead acid
BA9934,AmpPro 7,31,190.0,Long-lasting battery.,battery,BrandC,17.91,5.23,"(0.31, 0.5, 0.49)","{'Lead': 53, 'Acid': 36}",low,18.1,164.7,2981.07,3006,-6,lead acid
BA1632,EnergyCore 4,36,187.31,Long-lasting battery.,battery,BrandC,17.04,5.59,"(0.4, 0.42, 0.32)","{'Lead': 65, 'Acid': 33}",high,14.3,123.1,1760.33,4761,-7,nickel-cadmium
BA3111,PowerMax 5,11,153.36,Long-lasting battery.,battery,BrandA,17.06,3.71,"(0.34, 0.43, 0.37)","{'Lead': 63, 'Acid': 30}",medium,20.8,123.5,2568.8,4088,25,nickel-cadmium
BA8624,AmpPro 9,3,196.25,Long-lasting battery.,battery,BrandD,17.9,5.43,"(0.32, 0.45, 0.44)","{'Lead': 66, 'Acid': 42}",high,15.3,148.7,2275.11,4501,34,lead acid
BA5829,AmpPro 9,47,154.28,Long-lasting battery.,battery,BrandB,17.16,4.47,"(0.3, 0.31, 0.49)","{'Lead': 64, 'Acid': 35}",undefined,24.0,152.0,3648.0,3738,5,lithium-ion
BA2967,AmpPro 3,16,158.99,Reliable battery.,battery,BrandB,17.53,5.7,"(0.3, 0.48, 0.38)","{'Lead': 69, 'Acid': 35}",undefined,16.4,167.5,2747.0,3031,23,lead acid
BA6942,EnergyCore 3,30,141.56,Long-lasting battery.,battery,BrandC,17.77,5.79,"(0.47, 0.49, 0.35)","{'Lead': 65, 'Acid': 47}",undefined,18.3,104.2,1906.86,3117,20,lithium-ion
BA1370,AmpPro 9,38,111.79,High-capacity battery.,battery,BrandB,17.5,4.7,"(0.3, 0.46, 0.31)","{'Lead': 51, 'Acid': 36}",low,22.9,109.4,2505.26,3371,38,alkaline
BA1053,PowerMax 7,39,247.45,High-capacity battery.,battery,BrandC,17.95,3.51,"(0.47, 0.36, 0.43)","{'Lead': 67, 'Acid': 50}",medium,20.3,140.2,2846.06,4159,-9,nickel-cadmium
BA4420,VoltPlus 1,3,242.35,Long-lasting battery.,battery,BrandD,17.39,5.43,"(0.31, 0.41, 0.35)","{'Lead': 50, 'Acid': 40}",high,15.5,163.0,2526.5,3869,0,lead acid
BA8344,PowerMax 4,39,156.24,Reliable battery.,battery,BrandB,17.93,4.85,"(0.44, 0.49, 0.49)","{'Lead': 62, 'Acid': 41}",medium,13.7,103.4,1416.58,3930,-5,lead acid
BA5124,VoltPlus 1,4,137.48,Long-lasting battery.,battery,BrandA,17.17,3.78,"(0.3, 0.5, 0.38)","{'Lead': 53, 'Acid': 31}",medium,22.9,142.1,3254.09,4908,24,lead acid
BA3813,VoltPlus 5,50,170.47,Reliable battery.,battery,BrandD,17.78,4.7,"(0.38, 0.48, 0.41)","{'Lead': 52, 'Acid': 45}",high,23.5,148.4,3487.4,3021,46,nickel-cadmium
BA5320,PowerMax 9,18,230.39,Long-lasting battery.,battery,BrandA,17.79,4.18,"(0.34, 0.42, 0.48)","{'Lead': 52, 'Acid': 48}",undefined,23.6,148.6,3506.96,4947,-1,lead acid
BA1671,PowerMax 5,7,159.71,High-capacity battery.,battery,BrandB,17.06,5.42,"(0.45, 0.49, 0.41)","{'Lead': 58, 'Acid': 35}",low,20.4,192.6,3929.04,4500,42,lithium-ion
BA9719,PowerMax 3,33,200.46,Reliable battery.,battery,BrandB,17.23,4.06,"(0.49, 0.33, 0.45)","{'Lead': 57, 'Acid': 38}",high,16.9,198.3,3351.27,4817,24,alkaline
BA7934,VoltPlus 8,17,200.13,Durable battery.,battery,BrandA,17.26,5.97,"(0.46, 0.45, 0.42)","{'Lead': 70, 'Acid': 48}",medium,23.8,160.3,3815.14,3610,38,alkaline
BA8483,PowerMax 5,31,124.11,Durable battery.,battery,BrandD,17.98,5.51,"(0.32, 0.41, 0.39)","{'Lead': 68, 'Acid': 39}",medium,14.0,176.6,2472.4,3976,30,lithium-ion
BA1321,PowerMax 8,44,234.71,Long-lasting battery.,battery,BrandB,17.98,4.35,"(0.35, 0.42, 0.42)","{'Lead': 51, 'Acid': 39}",medium,20.8,198.3,4124.64,4855,27,nickel-cadmium
BA2027,AmpPro 1,16,140.62,Reliable battery.,battery,BrandC,17.67,4.1,"(0.31, 0.48, 0.48)","{'Lead': 69, 'Acid': 43}",medium,18.3,119.1,2179.53,4550,43,lead acid
BA8204,VoltPlus 7,33,117.74,Durable battery.,battery,BrandD,17.83,5.87,"(0.44, 0.33, 0.31)","{'Lead': 68, 'Acid': 32}",undefined,15.8,113.2,1788.56,4100,50,nickel-cadmium
BA3503,PowerMax 9,4,144.11,High-capacity battery.,battery,BrandC,17.46,5.27,"(0.43, 0.36, 0.33)","{'Lead': 64, 'Acid': 43}",low,21.4,162.9,3486.06,3166,-10,nickel-cadmium
BA7136,VoltPlus 9,3,216.78,Long-lasting battery.,battery,BrandB,17.96,4.24,"(0.49, 0.37, 0.44)","{'Lead': 56, 'Acid': 46}",medium,16.1,107.6,1732.36,3164,11,nickel-cadmium
BA9515,PowerMax 9,46,196.38,Reliable battery.,battery,BrandB,17.87,4.63,"(0.3, 0.36, 0.34)","{'Lead': 69, 'Acid': 41}",high,23.0,142.4,3275.2,3836,32,alkaline
BA8579,VoltPlus 6,10,193.2,Reliable battery.,battery,BrandB,17.98,4.11,"(0.36, 0.46, 0.47)","{'Lead': 51, 'Acid': 35}",medium,19.8,104.5,2069.1,3956,-6,lead acid
BA2239,EnergyCore 5,34,247.39,Reliable battery.,battery,BrandD,17.22,3.32,"(0.31, 0.42, 0.3)","{'Lead': 55, 'Acid': 33}",medium,23.6,166.3,3924.68,3376,33,nickel-cadmium
BA4670,PowerMax 3,44,134.0,Long-lasting battery.,battery,BrandB,17.0,3.77,"(0.46, 0.31, 0.35)","{'Lead': 69, 'Acid': 39}",low,14.7,136.0,1999.2,3032,39,lead acid
BA1421,AmpPro 2,26,177.43,Long-lasting battery.,battery,BrandC,17.89,4.54,"(0.45, 0.34, 0.43)","{'Lead': 59, 'Acid': 31}",undefined,20.5,108.1,2216.05,4863,46,lead acid
BA2134,PowerMax 9,35,101.32,Long-lasting battery.,battery,BrandA,17.35,3.17,"(0.48, 0.47, 0.33)","{'Lead': 68, 'Acid': 50}",undefined,22.4,160.4,3592.96,3648,39,nickel-cadmium
BA7856,PowerMax 2,31,133.54,Reliable battery.,battery,BrandA,17.99,5.42,"(0.39, 0.32, 0.33)","{'Lead': 54, 'Acid': 42}",undefined,19.3,120.9,2333.37,3530,17,lead acid
BA6512,VoltPlus 3,1,216.15,Durable battery.,battery,BrandA,17.59,3.66,"(0.46, 0.49, 0.35)","{'Lead': 50, 'Acid': 33}",undefined,23.9,186.8,4464.52,3887,-5,lead acid
BA5177,AmpPro 4,42,218.03,Reliable battery.,battery,BrandD,17.33,5.15,"(0.45, 0.39, 0.4)","{'Lead': 63, 'Acid': 38}",medium,12.8,139.3,1783.04,3139,4,lithium-ion
BA7467,VoltPlus 3,33,125.94,High-capacity battery.,battery,BrandC,17.09,4.07,"(0.46, 0.46, 0.44)","{'Lead': 69, 'Acid': 30}",high,14.4,152.5,2196.0,4641,24,lead acid
BA8983,EnergyCore 5,18,110.32,Long-lasting battery.,battery,BrandA,17.04,5.66,"(0.44, 0.49, 0.45)","{'Lead': 56, 'Acid': 38}",medium,13.7,169.1,2316.67,3135,49,lead acid
BA2754,VoltPlus 5,7,124.09,Reliable battery.,battery,BrandB,17.85,3.18,"(0.32, 0.49, 0.41)","{'Lead': 52, 'Acid': 32}",medium,18.9,140.1,2647.89,3969,33,alkaline
BA6090,PowerMax 5,45,211.59,Durable battery.,battery,BrandC,17.05,4.53,"(0.49, 0.41, 0.46)","{'Lead': 61, 'Acid': 43}",undefined,16.7,156.1,2606.87,4425,21,lead acid
BA4925,VoltPlus 4,20,219.83,Long-lasting battery.,battery,BrandA,17.28,5.32,"(0.39, 0.41, 0.32)","{'Lead': 68, 'Acid': 31}",low,22.2,143.0,3174.6,3446,-3,lithium-ion
BA8037,AmpPro 6,48,106.84,High-capacity battery.,battery,BrandD,17.82,3.66,"(0.3, 0.32, 0.41)","{'Lead': 54, 'Acid': 31}",medium,20.7,122.0,2525.4,4686,6,alkaline
BA8536,VoltPlus 6,50,243.91,Long-lasting battery.,battery,BrandB,17.17,4.58,"(0.31, 0.47, 0.37)","{'Lead': 62, 'Acid': 30}",high,23.7,119.1,2822.67,4662,31,nickel-cadmium
BA7847,VoltPlus 8,31,113.19,High-capacity battery.,battery,BrandA,17.93,4.38,"(0.43, 0.39, 0.35)","{'Lead': 64, 'Acid': 42}",medium,21.9,129.1,2827.29,3102,43,alkaline
BA8620,PowerMax 2,30,227.1,Reliable battery.,battery,BrandA,17.02,3.63,"(0.34, 0.5, 0.35)","{'Lead': 65, 'Acid': 34}",high,14.9,105.3,1568.97,4703,-6,nickel-cadmium
BA3576,VoltPlus 6,46,179.82,High-capacity battery.,battery,BrandD,17.08,4.08,"(0.39, 0.35, 0.37)","{'Lead': 70, 'Acid': 44}",high,15.4,199.4,3070.76,3960,23,lithium-ion
BA6366,VoltPlus 8,5,124.74,High-capacity battery.,battery,BrandD,17.82,3.8,"(0.45, 0.35, 0.49)","{'Lead': 58, 'Acid': 40}",high,13.1,116.2,1522.22,3143,17,nickel-cadmium
BA1462,AmpPro 5,31,174.7,Long-lasting battery.,battery,BrandA,17.4,4.14,"(0.32, 0.45, 0.4)","{'Lead': 50, 'Acid': 45}",medium,18.5,134.6,2490.1,4077,29,lead acid
BA2524,AmpPro 3,39,117.21,Reliable battery.,battery,BrandA,17.87,5.36,"(0.47, 0.42, 0.39)","{'Lead': 51, 'Acid': 34}",undefined,23.2,195.2,4528.64,4991,-8,lead acid
BA3733,PowerMax 9,12,151.4,Long-lasting battery.,battery,BrandC,17.44,4.54,"(0.39, 0.38, 0.41)","{'Lead': 65, 'Acid': 31}",medium,21.7,110.4,2395.68,4376,38,nickel-cadmium
BA5781,PowerMax 6,36,135.75,Durable battery.,battery,BrandB,17.85,4.33,"(0.33, 0.38, 0.41)","{'Lead': 54, 'Acid': 35}",low,16.1,169.0,2720.9,4928,30,nickel-cadmium
BA6216,PowerMax 8,36,247.11,Durable battery.,battery,BrandD,17.93,3.0,"(0.43, 0.45, 0.36)","{'Lead': 60, 'Acid': 35}",undefined,12.4,132.2,1639.28,4812,-6,alkaline
BA4563,VoltPlus 3,41,137.77,Long-lasting battery.,battery,BrandA,17.07,4.04,"(0.4, 0.4, 0.38)","{'Lead': 50, 'Acid': 46}",medium,17.4,113.1,1967.94,3888,9,alkaline
BA6950,VoltPlus 5,9,246.11,Durable battery.,battery,BrandA,17.76,3.88,"(0.46, 0.35, 0.31)","{'Lead': 51, 'Acid': 43}",high,13.1,177.8,2329.18,4283,19,lead acid
BA9222,EnergyCore 5,21,124.44,Reliable battery.,battery,BrandA,17.65,3.31,"(0.36, 0.48, 0.38)","{'Lead': 58, 'Acid': 48}",medium,16.6,138.9,2305.74,4265,28,alkaline
BA6732,VoltPlus 8,20,241.42,Long-lasting battery.,battery,BrandB,17.26,3.55,"(0.47, 0.48, 0.37)","{'Lead': 51, 'Acid': 49}",high,13.9,104.2,1448.38,3073,6,alkaline
BA7419,EnergyCore 4,28,101.34,Durable battery.,battery,BrandA,17.05,3.03,"(0.49, 0.41, 0.45)","{'Lead': 62, 'Acid': 41}",medium,12.5,138.8,1735.0,4486,37,alkaline
BA6469,EnergyCore 7,48,160.13,Durable battery.,battery,BrandC,17.98,4.5,"(0.31, 0.39, 0.33)","{'Lead': 66, 'Acid': 40}",medium,21.7,190.5,4133.85,3540,47,lithium-ion
BA6082,AmpPro 9,36,249.31,Reliable battery.,battery,BrandB,17.14,4.19,"(0.44, 0.39, 0.35)","{'Lead': 70, 'Acid': 40}",low,23.7,111.4,2640.18,4997,1,lead acid
BA1004,AmpPro 4,40,200.63,Durable battery.,battery,BrandD,17.76,5.55,"(0.44, 0.32, 0.3)","{'Lead': 50, 'Acid': 39}",undefined,14.9,191.0,2845.9,4116,30,nickel-cadmium
BA5094,AmpPro 5,1,161.28,Reliable battery.,battery,BrandC,17.69,3.83,"(0.36, 0.47, 0.37)","{'Lead': 57, 'Acid': 50}",undefined,23.7,122.0,2891.4,3422,-3,lithium-ion
BA4451,AmpPro 3,33,131.86,Reliable battery.,battery,BrandC,17.9,5.16,"(0.4, 0.43, 0.34)","{'Lead': 51, 'Acid': 43}",high,12.3,142.2,1749.06,4956,34,lead acid
BA2260,AmpPro 7,5,216.12,High-capacity battery.,battery,BrandA,17.4,5.38,"(0.41, 0.33, 0.35)","{'Lead': 63, 'Acid': 46}",undefined,12.7,119.1,1512.57,3808,9,lithium-ion
BA2159,PowerMax 7,16,143.37,Long-lasting battery.,battery,BrandA,17.3,3.66,"(0.33, 0.47, 0.31)","{'Lead': 50, 'Acid': 41}",high,20.3,180.9,3672.27,3377,-10,nickel-cadmium
BA8206,VoltPlus 8,25,230.06,Durable battery.,battery,BrandC,17.76,4.45,"(0.32, 0.31, 0.45)","{'Lead': 70, 'Acid': 30}",high,13.2,129.4,1708.08,4722,14,nickel-cadmium
BA5027,VoltPlus 1,4,208.64,Reliable battery.,battery,BrandD,17.41,3.29,"(0.34, 0.46, 0.48)","{'Lead': 60, 'Acid': 36}",low,15.8,172.7,2728.66,3589,15,lithium-ion
BA7420,EnergyCore 3,1,232.33,High-capacity battery.,battery,BrandC,17.96,4.86,"(0.49, 0.41, 0.41)","{'Lead': 62, 'Acid': 40}",high,14.7,122.5,1800.75,4312,41,lead acid
BA9085,EnergyCore 9,24,133.25,Durable battery.,battery,BrandD,17.09,4.71,"(0.31, 0.39, 0.39)","{'Lead': 50, 'Acid': 49}",low,23.1,156.0,3603.6,4581,46,lead acid
BA2555,AmpPro 9,3,218.86,Durable battery.,battery,BrandB,17.56,4.04,"(0.49, 0.47, 0.38)","{'Lead': 69, 'Acid': 30}",high,15.1,191.7,2894.67,4960,-4,nickel-cadmium
BA5020,VoltPlus 3,29,243.42,Reliable battery.,battery,BrandA,17.22,3.84,"(0.33, 0.49, 0.35)","{'Lead': 65, 'Acid': 45}",high,19.8,158.4,3136.32,3112,35,lead acid
BA5428,AmpPro 5,17,108.54,Long-lasting battery.,battery,BrandC,17.16,5.48,"(0.49, 0.31, 0.47)","{'Lead': 57, 'Acid': 43}",low,21.2,146.4,3103.68,4123,11,nickel-cadmium
BA1826,VoltPlus 6,46,146.0,Reliable battery.,battery,BrandD,17.66,5.35,"(0.48, 0.4, 0.35)","{'Lead': 61, 'Acid': 35}",undefined,12.8,159.5,2041.6,4475,13,lead acid
BA6882,AmpPro 1,11,247.63,Durable battery.,battery,BrandD,17.58,4.31,"(0.31, 0.46, 0.4)","{'Lead': 58, 'Acid': 41}",undefined,12.3,127.9,1573.17,3806,32,lead acid
BA1681,EnergyCore 9,45,122.04,Reliable battery.,battery,BrandD,17.97,3.6,"(0.49, 0.46, 0.37)","{'Lead': 54, 'Acid': 33}",low,20.5,114.8,2353.4,4948,40,lead acid
BA2854,EnergyCore 3,8,219.2,Long-lasting battery.,battery,BrandB,17.74,5.61,"(0.38, 0.36, 0.32)","{'Lead': 56, 'Acid': 34}",medium,21.0,195.9,4113.9,4231,42,alkaline
BA4007,PowerMax 3,39,102.91,Long-lasting battery.,battery,BrandA,17.83,5.02,"(0.41, 0.41, 0.37)","{'Lead': 59, 'Acid': 38}",medium,23.9,135.6,3240.84,3311,10,lead acid
BA9914,EnergyCore 4,37,222.89,Durable battery.,battery,BrandB,17.57,3.24,"(0.31, 0.45, 0.45)","{'Lead': 61, 'Acid': 40}",medium,15.4,160.3,2468.62,3344,18,lead acid
BA1690,PowerMax 5,9,223.97,Reliable battery.,battery,BrandC,17.12,5.31,"(0.42, 0.39, 0.33)","{'Lead': 52, 'Acid': 43}",medium,14.5,131.1,1900.95,4110,37,nickel-cadmium
BA9117,AmpPro 1,39,110.09,Durable battery.,battery,BrandA,17.43,3.44,"(0.36, 0.4, 0.48)","{'Lead': 61, 'Acid': 36}",low,22.5,104.9,2360.25,4562,6,alkaline
BA8600,AmpPro 8,11,127.14,High-capacity battery.,battery,BrandD,17.21,5.8,"(0.49, 0.38, 0.45)","{'Lead': 58, 'Acid': 47}",undefined,17.7,108.4,1918.68,4196,-2,alkaline
BA7884,PowerMax 6,9,144.5,Reliable battery.,battery,BrandB,17.22,3.16,"(0.3, 0.38, 0.37)","{'Lead': 61, 'Acid': 35}",undefined,23.4,186.3,4359.42,4592,44,lead acid
BA7441,VoltPlus 4,5,230.91,Long-lasting battery.,battery,BrandC,17.03,3.06,"(0.4, 0.49, 0.3)","{'Lead': 56, 'Acid': 32}",high,15.3,140.4,2148.12,4796,25,lead acid
BA4795,PowerMax 4,2,237.88,High-capacity battery.,battery,BrandD,17.08,3.66,"(0.42, 0.43, 0.49)","{'Lead': 50, 'Acid': 40}",medium,19.6,158.6,3108.56,3068,3,nickel-cadmium
BA2894,VoltPlus 6,14,228.36,High-capacity battery.,battery,BrandB,17.61,5.53,"(0.47, 0.49, 0.35)","{'Lead': 62, 'Acid': 30}",low,21.2,179.8,3811.76,3791,19,lead acid
BA3944,PowerMax 1,9,134.39,High-capacity battery.,battery,BrandA,17.15,5.18,"(0.36, 0.44, 0.36)","{'Lead': 66, 'Acid': 38}",high,21.8,163.7,3568.66,4483,12,nickel-cadmium
BA2609,EnergyCore 1,16,120.18,Durable battery.,battery,BrandA,17.23,3.29,"(0.47, 0.3, 0.38)","{'Lead': 62, 'Acid': 38}",undefined,15.5,139.6,2163.8,3809,42,alkaline
BA2328,AmpPro 7,10,121.06,High-capacity battery.,battery,BrandC,17.93,3.39,"(0.44, 0.45, 0.4)","{'Lead': 54, 'Acid': 30}",high,23.9,124.2,2968.38,3383,20,lithium-ion
BA5973,EnergyCore 5,3,206.31,Long-lasting battery.,battery,BrandD,17.62,5.42,"(0.49, 0.43, 0.4)","{'Lead': 51, 'Acid': 44}",medium,23.8,150.4,3579.52,4397,24,alkaline
BA6604,AmpPro 7,32,211.97,Reliable battery.,battery,BrandD,17.52,3.33,"(0.47, 0.33, 0.37)","{'Lead': 62, 'Acid': 31}",undefined,17.2,135.8,2335.76,3648,36,nickel-cadmium
BA7327,VoltPlus 7,3,130.96,Durable battery.,battery,BrandD,17.83,3.7,"(0.42, 0.45, 0.44)","{'Lead': 66, 'Acid': 44}",high,19.3,109.4,2111.42,3193,0,alkaline
BA5374,EnergyCore 5,14,180.54,Long-lasting battery.,battery,BrandA,17.18,3.99,"(0.3, 0.34, 0.31)","{'Lead': 62, 'Acid': 39}",undefined,21.6,190.8,4121.28,4322,36,lead acid
BA6880,EnergyCore 4,47,236.53,Durable battery.,battery,BrandA,17.95,3.08,"(0.34, 0.37, 0.33)","{'Lead': 59, 'Acid': 32}",undefined,16.6,124.4,2065.04,3723,0,lithium-ion
BA2117,AmpPro 1,15,104.25,Long-lasting battery.,battery,BrandC,17.74,4.35,"(0.31, 0.43, 0.39)","{'Lead': 65, 'Acid': 48}",high,19.1,186.5,3562.15,3499,8,alkaline
BA5933,AmpPro 4,29,149.37,Durable battery.,battery,BrandA,17.56,5.09,"(0.33, 0.46, 0.31)","{'Lead': 67, 'Acid': 43}",undefined,23.3,105.3,2453.49,4845,-1,nickel-cadmium
BA7363,PowerMax 4,9,229.18,Durable battery.,battery,BrandA,17.3,3.62,"(0.46, 0.32, 0.4)","{'Lead': 64, 'Acid': 33}",high,12.5,142.3,1778.75,4422,6,nickel-cadmium
BA8037,EnergyCore 4,43,211.42,Durable battery.,battery,BrandC,17.78,3.49,"(0.39, 0.35, 0.47)","{'Lead': 60, 'Acid': 41}",low,16.7,137.5,2296.25,4949,17,lead acid
BA1348,VoltPlus 2,7,247.51,Long-lasting battery.,battery,BrandB,17.64,5.18,"(0.44, 0.46, 0.35)","{'Lead': 55, 'Acid': 35}",medium,20.2,163.5,3302.7,4249,4,lithium-ion
