id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,max_stress,brake_type
BR9206,StopForce 1,22,146.62,Reliable metal brake.,brake,BrandC,17.55,2.38,"(0.46, 0.47, 0.47)","{'Metal': 75, 'Ceramic': 26}",low,1486.6,metal
BR3479,StopForce 6,9,128.35,Durable ceramic brake.,brake,BrandB,17.38,3.4,"(0.41, 0.4, 0.42)","{'Metal': 80, 'Ceramic': 14}",high,1203.5,ceramic
BR1739,MetalGrip 8,2,141.52,Reliable ceramic brake.,brake,BrandB,17.38,3.73,"(0.43, 0.46, 0.48)","{'Metal': 82, 'Ceramic': 23}",low,1498.4,ceramic
BR1346,MetalGrip 2,25,142.77,Affordable ceramic brake.,brake,BrandE,17.31,3.81,"(0.32, 0.4, 0.34)","{'Metal': 84, 'Ceramic': 12}",high,1307.7,ceramic
BR6828,MetalGrip 4,5,82.38,Reliable semi_metallic brake.,brake,BrandD,17.54,4.68,"(0.47, 0.35, 0.43)","{'Metal': 76, 'Ceramic': 24}",low,1430.1,semi_metallic
BR7842,QuickBrake 9,43,97.43,Durable organic brake.,brake,BrandB,17.36,3.29,"(0.36, 0.31, 0.33)","{'Metal': 74, 'Ceramic': 15}",medium,1314.6,organic
BR2564,RoadSafe 1,20,136.96,Reliable semi_metallic brake.,brake,BrandC,17.55,3.6,"(0.48, 0.41, 0.39)","{'Metal': 77, 'Ceramic': 23}",low,935.8,semi_metallic
BR2248,QuickBrake 9,27,124.25,Affordable organic brake.,brake,BrandE,17.4,3.92,"(0.41, 0.32, 0.45)","{'Metal': 85, 'Ceramic': 25}",medium,1022.7,organic
BR5301,StopForce 2,45,97.29,Reliable organic brake.,brake,BrandA,17.52,2.57,"(0.34, 0.41, 0.33)","{'Metal': 73, 'Ceramic': 30}",high,1209.8,organic
BR2460,RoadSafe 1,30,109.99,Advanced semi_metallic brake.,brake,BrandC,17.45,2.44,"(0.39, 0.32, 0.4)","{'Metal': 81, 'Ceramic': 27}",low,1299.1,semi_metallic
BR5120,PowerStop 9,22,138.29,Affordable organic brake.,brake,BrandA,17.3,2.42,"(0.33, 0.4, 0.39)","{'Metal': 90, 'Ceramic': 22}",low,1367.3,organic
BR8876,RoadSafe 2,43,121.38,Reliable ceramic brake.,brake,BrandC,17.4,2.04,"(0.41, 0.41, 0.49)","{'Metal': 73, 'Ceramic': 23}",high,1140.5,ceramic
BR9987,StopForce 1,17,115.13,Advanced semi_metallic brake.,brake,BrandB,17.49,2.86,"(0.41, 0.48, 0.45)","{'Metal': 77, 'Ceramic': 10}",medium,934.8,semi_metallic
BR1438,StopForce 1,46,109.25,Durable ceramic brake.,brake,BrandB,17.33,2.97,"(0.41, 0.31, 0.5)","{'Metal': 83, 'Ceramic': 29}",high,1364.3,ceramic
BR7633,StopForce 1,23,84.21,Durable semi_metallic brake.,brake,BrandE,17.35,4.49,"(0.42, 0.39, 0.42)","{'Metal': 73, 'Ceramic': 16}",low,1316.0,semi_metallic
BR8613,MetalGrip 6,46,141.15,Durable organic brake.,brake,BrandB,17.57,3.33,"(0.45, 0.32, 0.46)","{'Metal': 84, 'Ceramic': 20}",low,1397.7,organic
BR5683,PowerStop 3,13,142.07,Affordable ceramic brake.,brake,BrandA,17.46,2.94,"(0.33, 0.37, 0.49)","{'Metal': 83, 'Ceramic': 13}",medium,1368.6,ceramic
BR4271,RoadSafe 7,44,108.64,Affordable ceramic brake.,brake,BrandA,17.41,2.41,"(0.43, 0.39, 0.34)","{'Metal': 78, 'Ceramic': 29}",medium,1284.6,ceramic
BR8847,QuickBrake 1,44,131.57,Reliable semi_metallic brake.,brake,BrandA,17.51,2.89,"(0.37, 0.47, 0.33)","{'Metal': 84, 'Ceramic': 23}",low,1201.4,semi_metallic
BR9826,QuickBrake 7,2,80.87,Durable metal brake.,brake,BrandA,17.59,4.17,"(0.4, 0.41, 0.35)","{'Metal': 77, 'Ceramic': 20}",medium,1471.2,metal
BR4824,QuickBrake 7,26,141.75,Advanced semi_metallic brake.,brake,BrandB,17.42,4.68,"(0.4, 0.34, 0.35)","{'Metal': 76, 'Ceramic': 28}",low,1143.8,semi_metallic
BR7465,QuickBrake 3,33,114.74,Durable ceramic brake.,brake,BrandA,17.36,4.21,"(0.31, 0.36, 0.46)","{'Metal': 88, 'Ceramic': 17}",low,1070.9,ceramic
BR8246,MetalGrip 3,34,87.14,Durable organic brake.,brake,BrandE,17.52,4.71,"(0.37, 0.33, 0.39)","{'Metal': 74, 'Ceramic': 15}",medium,1157.0,organic
BR2896,PowerStop 5,22,135.25,Advanced organic brake.,brake,BrandD,17.54,2.96,"(0.46, 0.33, 0.43)","{'Metal': 86, 'Ceramic': 26}",low,1056.4,organic
BR9731,MetalGrip 5,42,91.9,Affordable organic brake.,brake,BrandB,17.32,3.96,"(0.49, 0.34, 0.41)","{'Metal': 83, 'Ceramic': 27}",low,1103.0,organic
BR3166,MetalGrip 5,2,93.62,Reliable metal brake.,brake,BrandC,17.34,2.97,"(0.36, 0.4, 0.42)","{'Metal': 71, 'Ceramic': 30}",low,1171.8,metal
BR2394,MetalGrip 5,14,89.82,Durable metal brake.,brake,BrandD,17.47,2.16,"(0.48, 0.39, 0.35)","{'Metal': 76, 'Ceramic': 25}",high,1282.8,metal
BR6831,StopForce 4,2,115.61,Affordable semi_metallic brake.,brake,BrandA,17.59,3.09,"(0.5, 0.33, 0.41)","{'Metal': 82, 'Ceramic': 23}",low,1490.6,semi_metallic
BR7864,RoadSafe 7,30,115.12,Advanced ceramic brake.,brake,BrandB,17.36,3.33,"(0.49, 0.37, 0.4)","{'Metal': 70, 'Ceramic': 13}",high,1057.1,ceramic
BR7626,RoadSafe 8,11,126.32,Durable organic brake.,brake,BrandA,17.34,2.0,"(0.37, 0.32, 0.36)","{'Metal': 90, 'Ceramic': 28}",high,1021.9,organic
BR4238,QuickBrake 4,22,85.68,Reliable organic brake.,brake,BrandD,17.34,4.84,"(0.44, 0.31, 0.37)","{'Metal': 75, 'Ceramic': 16}",low,1380.2,organic
BR9586,StopForce 3,34,80.25,Durable ceramic brake.,brake,BrandD,17.4,2.36,"(0.4, 0.44, 0.43)","{'Metal': 87, 'Ceramic': 23}",high,1403.2,ceramic
BR9522,QuickBrake 4,13,127.83,Affordable metal brake.,brake,BrandD,17.59,4.48,"(0.36, 0.44, 0.33)","{'Metal': 86, 'Ceramic': 26}",low,1394.8,metal
BR5859,StopForce 6,18,101.12,Advanced ceramic brake.,brake,BrandB,17.37,4.18,"(0.48, 0.43, 0.36)","{'Metal': 71, 'Ceramic': 25}",low,960.1,ceramic
BR5044,QuickBrake 2,41,82.19,Durable ceramic brake.,brake,BrandA,17.32,2.3,"(0.36, 0.47, 0.46)","{'Metal': 80, 'Ceramic': 18}",low,998.5,ceramic
BR3067,RoadSafe 6,8,145.83,Affordable ceramic brake.,brake,BrandA,17.58,4.82,"(0.38, 0.36, 0.39)","{'Metal': 76, 'Ceramic': 24}",high,1268.1,ceramic
BR5945,MetalGrip 5,7,117.27,Advanced organic brake.,brake,BrandD,17.58,4.35,"(0.44, 0.32, 0.49)","{'Metal': 83, 'Ceramic': 28}",high,911.3,organic
BR2931,PowerStop 1,24,140.2,Durable organic brake.,brake,BrandE,17.42,3.01,"(0.46, 0.41, 0.31)","{'Metal': 81, 'Ceramic': 20}",low,1337.8,organic
BR5007,RoadSafe 1,45,148.73,Advanced metal brake.,brake,BrandA,17.44,4.04,"(0.43, 0.32, 0.38)","{'Metal': 74, 'Ceramic': 10}",medium,1061.8,metal
BR8824,QuickBrake 6,37,131.93,Affordable organic brake.,brake,BrandD,17.5,2.19,"(0.34, 0.49, 0.38)","{'Metal': 87, 'Ceramic': 15}",low,1463.6,organic
BR4596,RoadSafe 8,14,121.34,Reliable organic brake.,brake,BrandD,17.41,2.71,"(0.43, 0.32, 0.3)","{'Metal': 73, 'Ceramic': 20}",high,1458.3,organic
BR3850,StopForce 7,45,133.94,Advanced metal brake.,brake,BrandB,17.53,2.06,"(0.47, 0.37, 0.38)","{'Metal': 72, 'Ceramic': 25}",high,961.2,metal
BR6079,MetalGrip 4,6,111.74,Durable organic brake.,brake,BrandA,17.3,2.5,"(0.43, 0.34, 0.4)","{'Metal': 79, 'Ceramic': 11}",high,1341.1,organic
BR6918,QuickBrake 6,13,80.99,Affordable organic brake.,brake,BrandC,17.51,4.63,"(0.3, 0.47, 0.45)","{'Metal': 72, 'Ceramic': 26}",low,911.0,organic
BR6782,PowerStop 2,27,137.2,Advanced organic brake.,brake,BrandC,17.35,4.57,"(0.38, 0.49, 0.34)","{'Metal': 76, 'Ceramic': 30}",high,1489.1,organic
BR8589,PowerStop 7,35,105.26,Reliable metal brake.,brake,BrandB,17.42,3.64,"(0.41, 0.46, 0.44)","{'Metal': 77, 'Ceramic': 16}",medium,1009.8,metal
BR5869,MetalGrip 1,9,128.19,Reliable semi_metallic brake.,brake,BrandA,17.46,3.72,"(0.34, 0.37, 0.35)","{'Metal': 89, 'Ceramic': 27}",medium,965.3,semi_metallic
BR9065,QuickBrake 4,3,124.3,Affordable semi_metallic brake.,brake,BrandB,17.33,3.83,"(0.49, 0.45, 0.43)","{'Metal': 70, 'Ceramic': 29}",high,967.2,semi_metallic
BR1943,StopForce 9,38,114.84,Advanced metal brake.,brake,BrandC,17.5,2.28,"(0.38, 0.49, 0.38)","{'Metal': 75, 'Ceramic': 24}",medium,1193.0,metal
BR4700,QuickBrake 1,33,83.11,Advanced ceramic brake.,brake,BrandE,17.39,2.41,"(0.37, 0.36, 0.42)","{'Metal': 83, 'Ceramic': 22}",medium,1004.1,ceramic
BR8520,MetalGrip 5,49,147.48,Reliable organic brake.,brake,BrandE,17.33,4.62,"(0.46, 0.46, 0.32)","{'Metal': 73, 'Ceramic': 29}",high,1467.5,organic
BR5404,QuickBrake 1,48,111.78,Affordable semi_metallic brake.,brake,BrandB,17.42,4.2,"(0.44, 0.46, 0.42)","{'Metal': 83, 'Ceramic': 25}",medium,1168.2,semi_metallic
BR2487,PowerStop 3,33,113.45,Reliable semi_metallic brake.,brake,BrandC,17.37,4.29,"(0.4, 0.34, 0.48)","{'Metal': 84, 'Ceramic': 16}",high,1016.4,semi_metallic
BR3621,PowerStop 8,19,86.28,Reliable ceramic brake.,brake,BrandB,17.38,2.04,"(0.33, 0.46, 0.38)","{'Metal': 87, 'Ceramic': 20}",low,1345.8,ceramic
BR5736,MetalGrip 5,35,100.15,Reliable semi_metallic brake.,brake,BrandC,17.35,2.59,"(0.42, 0.3, 0.48)","{'Metal': 76, 'Ceramic': 13}",high,1344.6,semi_metallic
BR1169,QuickBrake 1,10,96.04,Advanced organic brake.,brake,BrandD,17.45,4.31,"(0.39, 0.34, 0.35)","{'Metal': 73, 'Ceramic': 11}",low,1185.1,organic
BR5804,RoadSafe 8,6,142.62,Reliable semi_metallic brake.,brake,BrandA,17.52,3.27,"(0.42, 0.44, 0.4)","{'Metal': 86, 'Ceramic': 14}",low,1255.6,semi_metallic
BR8867,PowerStop 7,39,80.5,Affordable metal brake.,brake,BrandC,17.49,3.88,"(0.47, 0.39, 0.45)","{'Metal': 70, 'Ceramic': 15}",medium,1143.5,metal
BR4676,PowerStop 4,22,87.26,Advanced semi_metallic brake.,brake,BrandA,17.47,4.89,"(0.41, 0.31, 0.46)","{'Metal': 78, 'Ceramic': 17}",low,1325.7,semi_metallic
BR9449,RoadSafe 2,43,106.17,Affordable organic brake.,brake,BrandB,17.57,4.34,"(0.37, 0.43, 0.34)","{'Metal': 84, 'Ceramic': 19}",low,929.0,organic
BR9548,RoadSafe 1,29,95.31,Advanced semi_metallic brake.,brake,BrandB,17.42,3.76,"(0.34, 0.37, 0.49)","{'Metal': 78, 'Ceramic': 26}",high,947.1,semi_metallic
BR3239,PowerStop 2,48,139.58,Affordable semi_metallic brake.,brake,BrandC,17.41,3.28,"(0.38, 0.46, 0.34)","{'Metal': 77, 'Ceramic': 18}",low,1141.7,semi_metallic
BR4994,PowerStop 7,14,84.99,Reliable metal brake.,brake,BrandA,17.3,4.24,"(0.47, 0.33, 0.34)","{'Metal': 83, 'Ceramic': 26}",low,1473.9,metal
BR2383,MetalGrip 9,27,80.06,Advanced ceramic brake.,brake,BrandB,17.53,4.04,"(0.46, 0.44, 0.34)","{'Metal': 70, 'Ceramic': 29}",low,1382.5,ceramic
BR7347,QuickBrake 8,3,94.51,Reliable organic brake.,brake,BrandD,17.51,2.57,"(0.49, 0.32, 0.49)","{'Metal': 74, 'Ceramic': 12}",high,1001.9,organic
BR5019,QuickBrake 9,30,82.27,Reliable metal brake.,brake,BrandE,17.32,3.79,"(0.39, 0.44, 0.35)","{'Metal': 85, 'Ceramic': 24}",medium,1179.7,metal
BR1552,StopForce 4,13,122.8,Durable organic brake.,brake,BrandC,17.57,3.46,"(0.32, 0.37, 0.49)","{'Metal': 76, 'Ceramic': 18}",high,1458.6,organic
BR7605,QuickBrake 9,9,147.34,Affordable organic brake.,brake,BrandE,17.34,2.3,"(0.38, 0.4, 0.36)","{'Metal': 83, 'Ceramic': 27}",low,961.5,organic
BR3867,RoadSafe 7,26,94.87,Affordable semi_metallic brake.,brake,BrandD,17.6,3.79,"(0.49, 0.32, 0.35)","{'Metal': 70, 'Ceramic': 16}",high,995.2,semi_metallic
BR6770,MetalGrip 9,8,111.24,Affordable semi_metallic brake.,brake,BrandC,17.53,2.59,"(0.37, 0.35, 0.47)","{'Metal': 88, 'Ceramic': 24}",low,969.8,semi_metallic
BR9287,QuickBrake 1,38,123.59,Durable metal brake.,brake,BrandA,17.51,2.35,"(0.46, 0.46, 0.4)","{'Metal': 77, 'Ceramic': 16}",high,1238.7,metal
BR5847,MetalGrip 2,11,131.81,Durable ceramic brake.,brake,BrandB,17.41,2.73,"(0.32, 0.48, 0.32)","{'Metal': 84, 'Ceramic': 18}",high,966.3,ceramic
BR6840,RoadSafe 1,41,104.96,Affordable ceramic brake.,brake,BrandA,17.52,2.27,"(0.37, 0.47, 0.47)","{'Metal': 80, 'Ceramic': 24}",low,1088.6,ceramic
BR4508,MetalGrip 8,22,109.23,Reliable organic brake.,brake,BrandD,17.5,2.88,"(0.45, 0.39, 0.34)","{'Metal': 82, 'Ceramic': 22}",low,1055.2,organic
BR1230,MetalGrip 5,9,147.33,Durable organic brake.,brake,BrandE,17.38,4.95,"(0.46, 0.3, 0.38)","{'Metal': 88, 'Ceramic': 30}",low,1206.0,organic
BR9404,RoadSafe 4,18,91.77,Durable metal brake.,brake,BrandE,17.35,4.64,"(0.37, 0.47, 0.42)","{'Metal': 72, 'Ceramic': 21}",high,1345.9,metal
BR3812,MetalGrip 5,36,91.3,Durable metal brake.,brake,BrandC,17.42,3.52,"(0.47, 0.37, 0.32)","{'Metal': 76, 'Ceramic': 27}",medium,1183.5,metal
BR4353,QuickBrake 4,42,142.73,Reliable semi_metallic brake.,brake,BrandD,17.52,3.31,"(0.3, 0.47, 0.31)","{'Metal': 79, 'Ceramic': 28}",high,992.3,semi_metallic
BR3515,QuickBrake 2,3,133.29,Affordable organic brake.,brake,BrandC,17.57,2.46,"(0.47, 0.32, 0.37)","{'Metal': 90, 'Ceramic': 19}",high,948.6,organic
BR7131,QuickBrake 8,12,89.61,Reliable semi_metallic brake.,brake,BrandC,17.58,3.34,"(0.49, 0.31, 0.36)","{'Metal': 73, 'Ceramic': 25}",high,1362.2,semi_metallic
BR8284,PowerStop 2,43,116.03,Durable organic brake.,brake,BrandD,17.41,3.41,"(0.41, 0.45, 0.34)","{'Metal': 87, 'Ceramic': 23}",medium,1168.8,organic
BR6029,QuickBrake 3,3,85.61,Affordable ceramic brake.,brake,BrandB,17.6,2.39,"(0.46, 0.33, 0.35)","{'Metal': 72, 'Ceramic': 15}",low,1250.6,ceramic
BR7600,RoadSafe 4,11,96.61,Affordable ceramic brake.,brake,BrandD,17.57,3.56,"(0.32, 0.49, 0.33)","{'Metal': 76, 'Ceramic': 14}",low,1198.0,ceramic
BR5855,RoadSafe 2,5,86.03,Advanced organic brake.,brake,BrandC,17.5,4.8,"(0.49, 0.38, 0.4)","{'Metal': 77, 'Ceramic': 30}",medium,1137.4,organic
BR6120,PowerStop 2,20,96.34,Reliable semi_metallic brake.,brake,BrandE,17.31,2.34,"(0.37, 0.33, 0.39)","{'Metal': 80, 'Ceramic': 16}",low,1388.3,semi_metallic
BR9538,QuickBrake 5,9,106.99,Reliable ceramic brake.,brake,BrandA,17.4,3.69,"(0.44, 0.44, 0.49)","{'Metal': 90, 'Ceramic': 22}",low,1145.8,ceramic
BR3452,PowerStop 4,42,141.41,Durable organic brake.,brake,BrandB,17.53,3.42,"(0.33, 0.43, 0.47)","{'Metal': 75, 'Ceramic': 26}",high,1322.3,organic
BR1208,QuickBrake 4,18,128.6,Reliable semi_metallic brake.,brake,BrandC,17.35,2.33,"(0.42, 0.35, 0.48)","{'Metal': 88, 'Ceramic': 18}",high,1199.6,semi_metallic
BR3491,StopForce 6,3,139.33,Advanced ceramic brake.,brake,BrandB,17.47,3.51,"(0.45, 0.47, 0.42)","{'Metal': 84, 'Ceramic': 13}",high,912.2,ceramic
BR5912,PowerStop 3,39,100.76,Advanced semi_metallic brake.,brake,BrandC,17.5,4.06,"(0.5, 0.38, 0.43)","{'Metal': 90, 'Ceramic': 13}",high,1160.6,semi_metallic
BR5630,MetalGrip 5,19,111.05,Advanced metal brake.,brake,BrandE,17.38,2.66,"(0.32, 0.34, 0.48)","{'Metal': 73, 'Ceramic': 22}",low,1072.4,metal
BR6765,QuickBrake 7,1,108.5,Advanced semi_metallic brake.,brake,BrandA,17.48,4.76,"(0.38, 0.35, 0.3)","{'Metal': 89, 'Ceramic': 28}",low,1467.3,semi_metallic
BR2193,QuickBrake 7,16,112.59,Advanced organic brake.,brake,BrandD,17.59,4.15,"(0.42, 0.34, 0.49)","{'Metal': 81, 'Ceramic': 13}",high,995.6,organic
BR2705,RoadSafe 9,43,97.13,Durable ceramic brake.,brake,BrandA,17.53,3.67,"(0.47, 0.44, 0.33)","{'Metal': 90, 'Ceramic': 19}",high,1246.5,ceramic
BR7352,PowerStop 8,26,109.25,Reliable metal brake.,brake,BrandA,17.42,4.38,"(0.38, 0.39, 0.35)","{'Metal': 89, 'Ceramic': 10}",high,944.2,metal
BR5741,QuickBrake 1,7,136.04,Reliable organic brake.,brake,BrandD,17.58,4.32,"(0.48, 0.37, 0.41)","{'Metal': 74, 'Ceramic': 14}",low,1413.4,organic
BR1224,QuickBrake 4,24,88.01,Durable metal brake.,brake,BrandC,17.42,3.05,"(0.34, 0.33, 0.3)","{'Metal': 80, 'Ceramic': 12}",high,1410.4,metal
BR9620,PowerStop 9,22,146.61,Durable organic brake.,brake,BrandB,17.54,4.97,"(0.44, 0.32, 0.3)","{'Metal': 70, 'Ceramic': 20}",low,1377.6,organic
BR6703,StopForce 8,30,92.6,Affordable semi_metallic brake.,brake,BrandD,17.59,3.25,"(0.44, 0.49, 0.47)","{'Metal': 87, 'Ceramic': 23}",high,902.0,semi_metallic
BR4207,RoadSafe 6,12,114.98,Reliable metal brake.,brake,BrandA,17.35,2.91,"(0.48, 0.49, 0.35)","{'Metal': 89, 'Ceramic': 27}",medium,1320.6,metal
BR9357,StopForce 4,36,85.05,Advanced metal brake.,brake,BrandC,17.46,4.68,"(0.31, 0.33, 0.31)","{'Metal': 77, 'Ceramic': 28}",medium,920.7,metal
BR7661,MetalGrip 5,8,125.59,Affordable metal brake.,brake,BrandE,17.58,2.23,"(0.45, 0.48, 0.37)","{'Metal': 89, 'Ceramic': 10}",medium,1318.2,metal
BR5226,QuickBrake 9,28,125.32,Durable ceramic brake.,brake,BrandA,17.55,2.3,"(0.45, 0.42, 0.49)","{'Metal': 73, 'Ceramic': 20}",low,909.1,ceramic
BR8881,PowerStop 6,6,103.07,Affordable semi_metallic brake.,brake,BrandE,17.45,2.26,"(0.47, 0.3, 0.42)","{'Metal': 90, 'Ceramic': 19}",high,1418.9,semi_metallic
BR8117,StopForce 1,28,107.15,Reliable ceramic brake.,brake,BrandA,17.33,2.05,"(0.48, 0.4, 0.4)","{'Metal': 82, 'Ceramic': 16}",high,1131.0,ceramic
BR1326,PowerStop 2,41,115.0,Reliable semi_metallic brake.,brake,BrandA,17.56,2.73,"(0.46, 0.42, 0.43)","{'Metal': 71, 'Ceramic': 27}",low,904.2,semi_metallic
BR4955,PowerStop 9,50,124.25,Advanced ceramic brake.,brake,BrandD,17.45,2.07,"(0.42, 0.3, 0.4)","{'Metal': 84, 'Ceramic': 22}",high,1103.7,ceramic
BR6176,PowerStop 5,38,98.33,Affordable ceramic brake.,brake,BrandD,17.42,4.21,"(0.36, 0.3, 0.34)","{'Metal': 75, 'Ceramic': 23}",medium,969.3,ceramic
BR8096,RoadSafe 7,35,112.17,Advanced metal brake.,brake,BrandC,17.36,4.17,"(0.36, 0.43, 0.33)","{'Metal': 87, 'Ceramic': 16}",high,1332.6,metal
BR5283,QuickBrake 5,39,118.5,Advanced ceramic brake.,brake,BrandD,17.44,4.18,"(0.38, 0.34, 0.46)","{'Metal': 86, 'Ceramic': 13}",low,900.6,ceramic
BR1795,QuickBrake 8,39,128.17,Advanced organic brake.,brake,BrandE,17.4,3.33,"(0.37, 0.35, 0.33)","{'Metal': 90, 'Ceramic': 27}",low,1368.3,organic
BR5990,StopForce 2,29,80.37,Advanced organic brake.,brake,BrandA,17.55,4.11,"(0.35, 0.45, 0.42)","{'Metal': 80, 'Ceramic': 21}",high,1313.0,organic
BR7887,PowerStop 6,47,100.6,Durable semi_metallic brake.,brake,BrandB,17.58,2.77,"(0.35, 0.48, 0.4)","{'Metal': 83, 'Ceramic': 24}",medium,1484.0,semi_metallic
BR6543,StopForce 2,43,81.78,Affordable metal brake.,brake,BrandE,17.47,4.27,"(0.44, 0.4, 0.44)","{'Metal': 71, 'Ceramic': 19}",low,1279.4,metal
BR4562,QuickBrake 7,1,127.12,Affordable ceramic brake.,brake,BrandE,17.34,2.89,"(0.4, 0.32, 0.33)","{'Metal': 80, 'Ceramic': 23}",medium,1264.3,ceramic
BR7964,PowerStop 6,48,88.27,Advanced semi_metallic brake.,brake,BrandB,17.56,4.51,"(0.45, 0.36, 0.37)","{'Metal': 74, 'Ceramic': 28}",high,903.4,semi_metallic
BR3601,PowerStop 1,6,113.19,Reliable semi_metallic brake.,brake,BrandC,17.39,2.42,"(0.34, 0.43, 0.31)","{'Metal': 75, 'Ceramic': 27}",high,1365.5,semi_metallic
BR9767,StopForce 6,40,82.79,Affordable ceramic brake.,brake,BrandD,17.37,4.52,"(0.48, 0.46, 0.38)","{'Metal': 70, 'Ceramic': 11}",high,1368.1,ceramic
BR8622,MetalGrip 4,22,94.48,Durable metal brake.,brake,BrandC,17.57,4.15,"(0.31, 0.33, 0.33)","{'Metal': 86, 'Ceramic': 27}",medium,1495.5,metal
BR9413,QuickBrake 1,43,142.27,Durable semi_metallic brake.,brake,BrandA,17.51,4.68,"(0.34, 0.33, 0.34)","{'Metal': 88, 'Ceramic': 12}",medium,1107.0,semi_metallic
BR8523,QuickBrake 5,36,139.44,Durable metal brake.,brake,BrandC,17.59,3.69,"(0.41, 0.36, 0.45)","{'Metal': 72, 'Ceramic': 20}",high,1480.4,metal
BR3858,PowerStop 4,6,109.71,Durable semi_metallic brake.,brake,BrandC,17.57,3.87,"(0.48, 0.34, 0.49)","{'Metal': 72, 'Ceramic': 13}",medium,1447.2,semi_metallic
BR6959,StopForce 3,44,87.13,Reliable semi_metallic brake.,brake,BrandE,17.53,4.23,"(0.38, 0.32, 0.44)","{'Metal': 81, 'Ceramic': 27}",high,1462.2,semi_metallic
BR7719,MetalGrip 2,2,123.71,Affordable ceramic brake.,brake,BrandC,17.44,3.05,"(0.39, 0.38, 0.41)","{'Metal': 86, 'Ceramic': 13}",high,1220.0,ceramic
BR2129,QuickBrake 9,23,108.54,Advanced ceramic brake.,brake,BrandD,17.43,2.02,"(0.45, 0.41, 0.48)","{'Metal': 85, 'Ceramic': 14}",high,1311.4,ceramic
BR9434,StopForce 9,5,143.95,Affordable metal brake.,brake,BrandB,17.33,2.92,"(0.46, 0.44, 0.37)","{'Metal': 80, 'Ceramic': 26}",low,1268.0,metal
BR2409,MetalGrip 1,38,87.22,Durable semi_metallic brake.,brake,BrandE,17.42,2.31,"(0.36, 0.45, 0.41)","{'Metal': 72, 'Ceramic': 15}",low,1034.0,semi_metallic
BR5701,QuickBrake 2,40,123.55,Advanced organic brake.,brake,BrandB,17.37,3.35,"(0.48, 0.33, 0.35)","{'Metal': 85, 'Ceramic': 14}",high,1363.4,organic
BR3698,QuickBrake 7,6,95.02,Affordable organic brake.,brake,BrandC,17.58,4.41,"(0.49, 0.34, 0.45)","{'Metal': 87, 'Ceramic': 26}",low,947.7,organic
BR7081,RoadSafe 4,25,128.46,Advanced organic brake.,brake,BrandE,17.49,4.78,"(0.33, 0.42, 0.36)","{'Metal': 70, 'Ceramic': 11}",low,1356.7,organic
BR4084,MetalGrip 4,1,84.27,Reliable semi_metallic brake.,brake,BrandC,17.58,2.48,"(0.31, 0.48, 0.37)","{'Metal': 90, 'Ceramic': 25}",medium,1223.9,semi_metallic
BR4965,StopForce 1,13,145.4,Advanced ceramic brake.,brake,BrandE,17.52,2.52,"(0.42, 0.36, 0.39)","{'Metal': 72, 'Ceramic': 29}",high,995.9,ceramic
BR3004,RoadSafe 1,1,89.77,Affordable organic brake.,brake,BrandE,17.59,2.86,"(0.45, 0.31, 0.33)","{'Metal': 74, 'Ceramic': 20}",medium,1211.5,organic
BR5700,QuickBrake 6,5,80.19,Durable semi_metallic brake.,brake,BrandB,17.43,2.94,"(0.38, 0.37, 0.43)","{'Metal': 70, 'Ceramic': 10}",medium,1181.9,semi_metallic
