id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,primary_color
PA6317,Frost 4,48,43.28,Glossy paint.,paint,BrandB,17.52,1.26,"(0.25, 0.29, 0.22)","{'Pigment': 51, 'Solvent': 29, 'Resin': 12}",medium,708090
PA1461,Sunset 8,15,50.25,High-durability paint.,paint,BrandC,17.59,1.08,"(0.23, 0.26, 0.25)","{'Pigment': 51, 'Solvent': 29, 'Resin': 10}",high,FF5733
PA3047,Ocean 8,41,41.46,Matte paint.,paint,BrandC,17.59,1.2,"(0.28, 0.25, 0.28)","{'Pigment': 54, 'Solvent': 23, 'Resin': 11}",medium,FF0000
PA9095,Sunset 2,42,51.11,High-durability paint.,paint,BrandA,17.5,1.09,"(0.24, 0.24, 0.22)","{'Pigment': 51, 'Solvent': 29, 'Resin': 11}",medium,708090
PA8991,Sky 9,19,36.1,High-durability paint.,paint,BrandC,17.51,1.06,"(0.27, 0.28, 0.21)","{'Pigment': 53, 'Solvent': 20, 'Resin': 16}",undefined,8B4513
PA6143,Ocean 7,45,31.17,High-durability paint.,paint,BrandB,17.47,1.03,"(0.29, 0.21, 0.21)","{'Pigment': 50, 'Solvent': 22, 'Resin': 10}",high,DAA520
PA2550,Frost 4,18,41.58,Glossy paint.,paint,BrandC,17.5,1.05,"(0.29, 0.29, 0.29)","{'Pigment': 58, 'Solvent': 24, 'Resin': 14}",medium,8B4513
PA7589,Ocean 3,47,36.93,Matte paint.,paint,BrandA,17.45,1.3,"(0.29, 0.24, 0.27)","{'Pigment': 51, 'Solvent': 30, 'Resin': 10}",low,F5DEB3
PA5876,Frost 2,15,50.77,High-durability paint.,paint,BrandA,17.53,1.47,"(0.27, 0.27, 0.27)","{'Pigment': 51, 'Solvent': 29, 'Resin': 18}",medium,2980B9
PA9722,Sunset 2,28,43.11,High-durability paint.,paint,BrandA,17.49,1.16,"(0.28, 0.3, 0.3)","{'Pigment': 54, 'Solvent': 26, 'Resin': 16}",medium,8B4513
PA4483,Ocean 3,16,34.41,Matte paint.,paint,BrandA,17.44,1.48,"(0.29, 0.25, 0.24)","{'Pigment': 59, 'Solvent': 25, 'Resin': 17}",medium,F5F5F5
PA5125,Sunset 3,20,33.38,High-durability paint.,paint,BrandC,17.57,1.28,"(0.23, 0.29, 0.21)","{'Pigment': 55, 'Solvent': 23, 'Resin': 12}",low,FF0000
PA8569,Ocean 1,31,52.76,High-durability paint.,paint,BrandA,17.47,1.02,"(0.26, 0.23, 0.26)","{'Pigment': 60, 'Solvent': 26, 'Resin': 18}",low,F5F5F5
PA9469,Ocean 3,4,32.47,Matte paint.,paint,BrandA,17.55,1.4,"(0.27, 0.26, 0.25)","{'Pigment': 51, 'Solvent': 26, 'Resin': 10}",high,2980B9
PA1884,Sky 9,50,37.95,Premium paint.,paint,BrandB,17.51,1.04,"(0.23, 0.23, 0.28)","{'Pigment': 57, 'Solvent': 22, 'Resin': 10}",low,FF0000
PA4298,Blackout 8,13,56.63,Premium paint.,paint,BrandB,17.58,1.18,"(0.23, 0.26, 0.29)","{'Pigment': 60, 'Solvent': 26, 'Resin': 18}",low,8B4513
PA7454,Frost 9,7,51.84,Glossy paint.,paint,BrandC,17.48,1.33,"(0.23, 0.21, 0.21)","{'Pigment': 53, 'Solvent': 21, 'Resin': 13}",high,DAA520
PA7637,Sunset 1,6,51.71,Premium paint.,paint,BrandB,17.45,1.23,"(0.26, 0.26, 0.22)","{'Pigment': 50, 'Solvent': 28, 'Resin': 20}",high,FF5733
PA9633,Ocean 7,39,47.58,Matte paint.,paint,BrandC,17.5,1.17,"(0.26, 0.26, 0.28)","{'Pigment': 53, 'Solvent': 26, 'Resin': 18}",high,708090
PA2904,Ocean 3,31,47.82,Glossy paint.,paint,BrandB,17.41,1.29,"(0.3, 0.28, 0.22)","{'Pigment': 57, 'Solvent': 30, 'Resin': 10}",undefined,D4AF37
PA3755,Blackout 6,35,57.26,Matte paint.,paint,BrandB,17.6,1.14,"(0.28, 0.26, 0.3)","{'Pigment': 50, 'Solvent': 25, 'Resin': 16}",medium,2F4F4F
PA2701,Blackout 9,29,44.49,High-durability paint.,paint,BrandC,17.49,1.28,"(0.26, 0.27, 0.3)","{'Pigment': 50, 'Solvent': 23, 'Resin': 12}",medium,F5DEB3
PA4104,Sky 4,40,39.78,Glossy paint.,paint,BrandC,17.47,1.11,"(0.22, 0.2, 0.29)","{'Pigment': 58, 'Solvent': 21, 'Resin': 16}",medium,D4AF37
PA5299,Sunset 9,25,34.02,Premium paint.,paint,BrandC,17.57,1.28,"(0.29, 0.26, 0.29)","{'Pigment': 60, 'Solvent': 30, 'Resin': 11}",high,FF0000
PA9159,Blackout 5,3,39.32,Matte paint.,paint,BrandA,17.59,1.36,"(0.25, 0.24, 0.3)","{'Pigment': 59, 'Solvent': 21, 'Resin': 20}",medium,708090
PA1550,Sky 2,35,51.87,High-durability paint.,paint,BrandA,17.49,1.07,"(0.22, 0.24, 0.26)","{'Pigment': 53, 'Solvent': 27, 'Resin': 13}",high,D4AF37
PA6134,Ocean 6,24,59.8,Glossy paint.,paint,BrandC,17.43,1.13,"(0.23, 0.23, 0.21)","{'Pigment': 52, 'Solvent': 26, 'Resin': 17}",high,2F4F4F
PA4572,Blackout 8,29,47.88,High-durability paint.,paint,BrandA,17.56,1.0,"(0.26, 0.24, 0.25)","{'Pigment': 52, 'Solvent': 27, 'Resin': 15}",high,DAA520
PA4449,Frost 7,38,43.9,Matte paint.,paint,BrandB,17.57,1.14,"(0.22, 0.26, 0.23)","{'Pigment': 56, 'Solvent': 26, 'Resin': 10}",medium,FF0000
PA7643,Sunset 5,48,34.29,Matte paint.,paint,BrandC,17.6,1.16,"(0.27, 0.29, 0.25)","{'Pigment': 51, 'Solvent': 28, 'Resin': 18}",medium,2980B9
PA2775,Sunset 6,34,54.77,Glossy paint.,paint,BrandC,17.56,1.31,"(0.21, 0.26, 0.23)","{'Pigment': 51, 'Solvent': 26, 'Resin': 10}",low,F5DEB3
PA1033,Ocean 5,1,57.9,High-durability paint.,paint,BrandB,17.57,1.06,"(0.21, 0.26, 0.29)","{'Pigment': 55, 'Solvent': 26, 'Resin': 17}",undefined,2F4F4F
PA9611,Sky 3,15,30.73,Glossy paint.,paint,BrandB,17.6,1.25,"(0.26, 0.26, 0.21)","{'Pigment': 59, 'Solvent': 27, 'Resin': 10}",undefined,F5F5F5
PA7896,Sunset 6,24,39.44,Glossy paint.,paint,BrandA,17.46,1.14,"(0.29, 0.3, 0.21)","{'Pigment': 58, 'Solvent': 27, 'Resin': 18}",high,FF5733
PA4839,Sky 2,13,51.14,Glossy paint.,paint,BrandB,17.43,1.03,"(0.3, 0.25, 0.3)","{'Pigment': 51, 'Solvent': 25, 'Resin': 17}",undefined,D4AF37
PA1985,Sky 5,35,51.93,Matte paint.,paint,BrandC,17.54,1.48,"(0.26, 0.22, 0.21)","{'Pigment': 59, 'Solvent': 25, 'Resin': 20}",low,FF0000
PA8069,Blackout 2,34,38.29,Glossy paint.,paint,BrandC,17.5,1.16,"(0.3, 0.26, 0.22)","{'Pigment': 52, 'Solvent': 30, 'Resin': 18}",undefined,D4AF37
PA6839,Blackout 7,46,48.41,High-durability paint.,paint,BrandB,17.41,1.17,"(0.25, 0.28, 0.26)","{'Pigment': 53, 'Solvent': 24, 'Resin': 18}",high,D4AF37
PA9929,Ocean 3,48,43.58,Matte paint.,paint,BrandC,17.55,1.41,"(0.26, 0.27, 0.3)","{'Pigment': 60, 'Solvent': 21, 'Resin': 13}",high,8B4513
PA5690,Blackout 3,34,49.09,High-durability paint.,paint,BrandB,17.59,1.06,"(0.23, 0.29, 0.27)","{'Pigment': 56, 'Solvent': 28, 'Resin': 17}",medium,2980B9
PA2142,Sunset 2,14,30.73,High-durability paint.,paint,BrandC,17.53,1.49,"(0.29, 0.22, 0.27)","{'Pigment': 54, 'Solvent': 25, 'Resin': 11}",high,2F4F4F
PA9829,Blackout 4,25,50.85,High-durability paint.,paint,BrandC,17.55,1.49,"(0.23, 0.22, 0.2)","{'Pigment': 50, 'Solvent': 27, 'Resin': 18}",high,FF5733
PA5949,Sunset 7,21,47.78,Matte paint.,paint,BrandB,17.54,1.4,"(0.28, 0.24, 0.29)","{'Pigment': 50, 'Solvent': 20, 'Resin': 13}",undefined,708090
PA8875,Blackout 7,50,34.18,Glossy paint.,paint,BrandC,17.57,1.26,"(0.22, 0.27, 0.2)","{'Pigment': 54, 'Solvent': 28, 'Resin': 15}",low,F5F5F5
PA1075,Ocean 5,40,30.39,Glossy paint.,paint,BrandB,17.58,1.32,"(0.22, 0.25, 0.27)","{'Pigment': 50, 'Solvent': 27, 'Resin': 20}",medium,2980B9
PA8164,Sunset 3,3,43.81,Premium paint.,paint,BrandB,17.52,1.03,"(0.25, 0.27, 0.25)","{'Pigment': 54, 'Solvent': 20, 'Resin': 19}",high,FF5733
PA8633,Sunset 9,1,46.19,High-durability paint.,paint,BrandB,17.48,1.23,"(0.25, 0.24, 0.26)","{'Pigment': 60, 'Solvent': 26, 'Resin': 18}",high,8B4513
PA1231,Frost 7,24,33.45,Matte paint.,paint,BrandC,17.58,1.33,"(0.25, 0.24, 0.28)","{'Pigment': 50, 'Solvent': 25, 'Resin': 14}",high,F5F5F5
PA6631,Frost 7,10,50.99,High-durability paint.,paint,BrandA,17.41,1.07,"(0.28, 0.28, 0.28)","{'Pigment': 59, 'Solvent': 22, 'Resin': 16}",medium,F5DEB3
PA9382,Ocean 6,47,35.54,Glossy paint.,paint,BrandA,17.54,1.42,"(0.28, 0.23, 0.23)","{'Pigment': 52, 'Solvent': 26, 'Resin': 16}",low,DAA520
PA5042,Ocean 1,21,33.46,Premium paint.,paint,BrandA,17.46,1.49,"(0.27, 0.28, 0.2)","{'Pigment': 51, 'Solvent': 26, 'Resin': 13}",low,FF0000
PA7260,Ocean 9,27,30.07,Matte paint.,paint,BrandA,17.49,1.05,"(0.25, 0.27, 0.24)","{'Pigment': 50, 'Solvent': 25, 'Resin': 13}",low,FF5733
PA9176,Ocean 8,35,46.24,Matte paint.,paint,BrandB,17.44,1.21,"(0.29, 0.28, 0.26)","{'Pigment': 55, 'Solvent': 30, 'Resin': 16}",undefined,8B4513
PA4115,Blackout 2,26,55.58,Matte paint.,paint,BrandA,17.59,1.39,"(0.22, 0.27, 0.2)","{'Pigment': 56, 'Solvent': 30, 'Resin': 15}",low,FF0000
PA4190,Sunset 8,21,51.18,Matte paint.,paint,BrandB,17.51,1.39,"(0.28, 0.3, 0.23)","{'Pigment': 51, 'Solvent': 27, 'Resin': 12}",high,2980B9
PA5902,Sky 9,6,43.83,High-durability paint.,paint,BrandC,17.48,1.21,"(0.2, 0.21, 0.2)","{'Pigment': 51, 'Solvent': 25, 'Resin': 17}",low,D4AF37
PA7484,Sky 6,33,40.3,Premium paint.,paint,BrandB,17.48,1.01,"(0.28, 0.29, 0.28)","{'Pigment': 58, 'Solvent': 28, 'Resin': 14}",medium,F5DEB3
PA1215,Frost 6,15,56.3,Matte paint.,paint,BrandA,17.47,1.28,"(0.25, 0.26, 0.21)","{'Pigment': 53, 'Solvent': 24, 'Resin': 15}",high,2F4F4F
PA6038,Blackout 5,16,38.53,Glossy paint.,paint,BrandB,17.46,1.46,"(0.26, 0.3, 0.22)","{'Pigment': 57, 'Solvent': 20, 'Resin': 19}",undefined,FF5733
PA5685,Blackout 1,26,37.3,High-durability paint.,paint,BrandC,17.59,1.4,"(0.29, 0.22, 0.21)","{'Pigment': 57, 'Solvent': 24, 'Resin': 19}",medium,FF0000
PA4465,Blackout 4,48,50.41,High-durability paint.,paint,BrandA,17.54,1.08,"(0.3, 0.24, 0.21)","{'Pigment': 59, 'Solvent': 30, 'Resin': 18}",undefined,FF5733
PA4440,Frost 1,27,50.33,Glossy paint.,paint,BrandB,17.57,1.31,"(0.28, 0.21, 0.24)","{'Pigment': 52, 'Solvent': 22, 'Resin': 13}",low,F5DEB3
PA1229,Frost 8,9,30.12,Matte paint.,paint,BrandA,17.43,1.17,"(0.25, 0.3, 0.21)","{'Pigment': 59, 'Solvent': 22, 'Resin': 14}",high,DAA520
PA1055,Sunset 5,50,37.91,Matte paint.,paint,BrandB,17.45,1.2,"(0.28, 0.25, 0.24)","{'Pigment': 53, 'Solvent': 24, 'Resin': 14}",undefined,DAA520
PA9681,Frost 4,34,40.72,Premium paint.,paint,BrandB,17.42,1.06,"(0.21, 0.23, 0.27)","{'Pigment': 50, 'Solvent': 28, 'Resin': 15}",undefined,2F4F4F
PA6644,Blackout 1,29,42.39,Glossy paint.,paint,BrandA,17.5,1.01,"(0.23, 0.25, 0.25)","{'Pigment': 50, 'Solvent': 21, 'Resin': 19}",undefined,D4AF37
PA2074,Sky 7,3,49.41,Glossy paint.,paint,BrandA,17.55,1.24,"(0.25, 0.28, 0.21)","{'Pigment': 57, 'Solvent': 27, 'Resin': 10}",medium,FF5733
PA2084,Frost 3,34,56.84,High-durability paint.,paint,BrandA,17.45,1.47,"(0.27, 0.29, 0.21)","{'Pigment': 55, 'Solvent': 30, 'Resin': 13}",low,2F4F4F
PA5712,Sky 9,11,48.44,Premium paint.,paint,BrandA,17.44,1.16,"(0.2, 0.3, 0.23)","{'Pigment': 57, 'Solvent': 26, 'Resin': 18}",undefined,FF0000
PA7293,Sunset 7,3,58.53,Premium paint.,paint,BrandB,17.59,1.03,"(0.25, 0.29, 0.23)","{'Pigment': 56, 'Solvent': 30, 'Resin': 14}",low,D4AF37
PA1157,Frost 8,42,43.23,Glossy paint.,paint,BrandC,17.45,1.41,"(0.22, 0.23, 0.29)","{'Pigment': 53, 'Solvent': 28, 'Resin': 17}",high,8B4513
PA8394,Ocean 4,9,33.58,High-durability paint.,paint,BrandA,17.55,1.4,"(0.21, 0.25, 0.23)","{'Pigment': 50, 'Solvent': 25, 'Resin': 10}",undefined,2980B9
PA7363,Ocean 4,21,36.6,Matte paint.,paint,BrandA,17.58,1.14,"(0.25, 0.29, 0.26)","{'Pigment': 54, 'Solvent': 21, 'Resin': 11}",high,708090
PA6757,Ocean 1,10,30.33,Matte paint.,paint,BrandB,17.46,1.43,"(0.3, 0.24, 0.25)","{'Pigment': 51, 'Solvent': 23, 'Resin': 18}",low,F5F5F5
PA7220,Sky 9,11,44.4,High-durability paint.,paint,BrandA,17.47,1.15,"(0.2, 0.2, 0.26)","{'Pigment': 56, 'Solvent': 20, 'Resin': 13}",undefined,8B4513
PA7633,Ocean 8,14,57.94,Glossy paint.,paint,BrandC,17.42,1.27,"(0.24, 0.27, 0.27)","{'Pigment': 54, 'Solvent': 26, 'Resin': 13}",medium,2980B9
PA4369,Ocean 2,49,49.2,Matte paint.,paint,BrandB,17.53,1.34,"(0.25, 0.23, 0.22)","{'Pigment': 60, 'Solvent': 24, 'Resin': 16}",low,FF5733
PA8099,Sunset 1,13,33.81,Premium paint.,paint,BrandC,17.46,1.03,"(0.23, 0.26, 0.26)","{'Pigment': 54, 'Solvent': 25, 'Resin': 13}",low,DAA520
PA8714,Ocean 4,39,59.24,Glossy paint.,paint,BrandA,17.59,1.39,"(0.29, 0.21, 0.26)","{'Pigment': 54, 'Solvent': 28, 'Resin': 19}",low,FF5733
PA2065,Sky 1,50,49.32,High-durability paint.,paint,BrandA,17.41,1.1,"(0.25, 0.25, 0.21)","{'Pigment': 57, 'Solvent': 26, 'Resin': 11}",low,708090
PA9734,Frost 8,2,35.86,High-durability paint.,paint,BrandC,17.48,1.04,"(0.27, 0.29, 0.21)","{'Pigment': 52, 'Solvent': 22, 'Resin': 11}",medium,708090
PA6990,Ocean 8,27,58.07,Premium paint.,paint,BrandB,17.56,1.31,"(0.25, 0.27, 0.21)","{'Pigment': 60, 'Solvent': 27, 'Resin': 13}",medium,2F4F4F
PA9902,Ocean 6,26,33.55,Premium paint.,paint,BrandC,17.49,1.46,"(0.26, 0.21, 0.22)","{'Pigment': 50, 'Solvent': 21, 'Resin': 18}",high,708090
PA1099,Frost 1,22,47.69,Glossy paint.,paint,BrandC,17.58,1.03,"(0.24, 0.27, 0.27)","{'Pigment': 57, 'Solvent': 23, 'Resin': 19}",medium,FF5733
PA3956,Sky 5,46,59.51,High-durability paint.,paint,BrandC,17.44,1.45,"(0.25, 0.23, 0.26)","{'Pigment': 54, 'Solvent': 28, 'Resin': 19}",medium,8B4513
PA2993,Ocean 5,18,31.08,Premium paint.,paint,BrandC,17.54,1.21,"(0.2, 0.3, 0.24)","{'Pigment': 51, 'Solvent': 30, 'Resin': 17}",undefined,FF0000
PA8436,Sky 2,39,56.05,Glossy paint.,paint,BrandB,17.51,1.44,"(0.23, 0.29, 0.21)","{'Pigment': 59, 'Solvent': 21, 'Resin': 20}",high,2F4F4F
PA3793,Frost 1,39,44.6,High-durability paint.,paint,BrandB,17.51,1.21,"(0.21, 0.24, 0.21)","{'Pigment': 51, 'Solvent': 28, 'Resin': 17}",low,F5F5F5
PA4879,Frost 2,44,40.81,High-durability paint.,paint,BrandA,17.45,1.48,"(0.3, 0.25, 0.28)","{'Pigment': 51, 'Solvent': 25, 'Resin': 10}",undefined,FF0000
PA1341,Ocean 1,44,33.95,High-durability paint.,paint,BrandB,17.58,1.32,"(0.26, 0.25, 0.24)","{'Pigment': 56, 'Solvent': 22, 'Resin': 19}",undefined,708090
PA8990,Ocean 1,41,44.4,Premium paint.,paint,BrandB,17.52,1.25,"(0.29, 0.25, 0.27)","{'Pigment': 55, 'Solvent': 25, 'Resin': 10}",medium,FF5733
PA5190,Frost 2,5,34.06,High-durability paint.,paint,BrandC,17.55,1.44,"(0.23, 0.29, 0.26)","{'Pigment': 51, 'Solvent': 27, 'Resin': 16}",low,DAA520
PA7967,Sunset 3,44,48.86,Matte paint.,paint,BrandC,17.56,1.44,"(0.25, 0.23, 0.29)","{'Pigment': 52, 'Solvent': 26, 'Resin': 10}",high,2F4F4F
PA7445,Ocean 5,10,59.53,Premium paint.,paint,BrandA,17.53,1.31,"(0.25, 0.25, 0.25)","{'Pigment': 56, 'Solvent': 30, 'Resin': 11}",high,F5DEB3
PA7500,Blackout 7,33,59.6,High-durability paint.,paint,BrandA,17.5,1.25,"(0.25, 0.27, 0.28)","{'Pigment': 54, 'Solvent': 25, 'Resin': 15}",medium,2F4F4F
PA1102,Sky 9,1,42.06,Glossy paint.,paint,BrandC,17.45,1.09,"(0.27, 0.29, 0.24)","{'Pigment': 50, 'Solvent': 27, 'Resin': 15}",low,2F4F4F
PA6732,Frost 4,27,55.06,High-durability paint.,paint,BrandB,17.47,1.33,"(0.27, 0.23, 0.28)","{'Pigment': 56, 'Solvent': 23, 'Resin': 12}",undefined,2980B9
PA7387,Frost 5,13,30.6,High-durability paint.,paint,BrandB,17.43,1.46,"(0.29, 0.26, 0.23)","{'Pigment': 56, 'Solvent': 22, 'Resin': 19}",low,708090
PA2505,Sky 5,34,38.74,Premium paint.,paint,BrandA,17.5,1.4,"(0.22, 0.3, 0.29)","{'Pigment': 53, 'Solvent': 27, 'Resin': 12}",high,F5DEB3
PA6777,Blackout 3,20,37.94,Glossy paint.,paint,BrandB,17.54,1.35,"(0.26, 0.27, 0.28)","{'Pigment': 57, 'Solvent': 25, 'Resin': 17}",high,2980B9
PA2792,Ocean 7,39,46.23,High-durability paint.,paint,BrandB,17.58,1.31,"(0.27, 0.25, 0.25)","{'Pigment': 56, 'Solvent': 29, 'Resin': 10}",high,2F4F4F
PA1829,Frost 1,35,32.98,Premium paint.,paint,BrandC,17.51,1.4,"(0.3, 0.27, 0.21)","{'Pigment': 51, 'Solvent': 25, 'Resin': 14}",high,8B4513
PA6067,Sunset 9,40,37.87,High-durability paint.,paint,BrandA,17.5,1.02,"(0.21, 0.25, 0.27)","{'Pigment': 50, 'Solvent': 24, 'Resin': 14}",undefined,2F4F4F
PA8615,Sky 8,15,38.23,Glossy paint.,paint,BrandC,17.44,1.01,"(0.26, 0.2, 0.22)","{'Pigment': 53, 'Solvent': 28, 'Resin': 19}",low,2F4F4F
PA7327,Blackout 1,35,34.53,Premium paint.,paint,BrandB,17.56,1.3,"(0.28, 0.21, 0.23)","{'Pigment': 51, 'Solvent': 23, 'Resin': 16}",medium,F5F5F5
PA1997,Sunset 3,50,50.81,High-durability paint.,paint,BrandA,17.45,1.07,"(0.23, 0.27, 0.23)","{'Pigment': 58, 'Solvent': 26, 'Resin': 13}",low,F5F5F5
PA6833,Ocean 5,26,59.28,Glossy paint.,paint,BrandA,17.53,1.39,"(0.2, 0.21, 0.22)","{'Pigment': 51, 'Solvent': 26, 'Resin': 15}",medium,D4AF37
PA8030,Frost 5,31,32.94,Premium paint.,paint,BrandB,17.54,1.16,"(0.25, 0.29, 0.23)","{'Pigment': 52, 'Solvent': 22, 'Resin': 12}",medium,F5F5F5
PA1778,Sunset 2,44,47.33,Glossy paint.,paint,BrandC,17.53,1.27,"(0.21, 0.23, 0.26)","{'Pigment': 59, 'Solvent': 28, 'Resin': 17}",low,D4AF37
PA5048,Sky 8,6,32.34,Premium paint.,paint,BrandB,17.47,1.15,"(0.21, 0.21, 0.29)","{'Pigment': 51, 'Solvent': 29, 'Resin': 10}",undefined,FF5733
PA4880,Sky 2,44,57.27,Glossy paint.,paint,BrandB,17.57,1.33,"(0.22, 0.27, 0.26)","{'Pigment': 53, 'Solvent': 20, 'Resin': 10}",undefined,2F4F4F
PA1838,Sunset 4,40,46.62,Glossy paint.,paint,BrandC,17.53,1.27,"(0.21, 0.21, 0.2)","{'Pigment': 53, 'Solvent': 26, 'Resin': 20}",medium,D4AF37
PA3536,Sky 2,7,50.56,Glossy paint.,paint,BrandA,17.57,1.28,"(0.23, 0.28, 0.24)","{'Pigment': 59, 'Solvent': 25, 'Resin': 10}",high,708090
PA3876,Frost 6,23,50.99,Matte paint.,paint,BrandC,17.43,1.17,"(0.21, 0.22, 0.24)","{'Pigment': 52, 'Solvent': 29, 'Resin': 14}",low,2F4F4F
PA3647,Sunset 3,4,37.37,Premium paint.,paint,BrandB,17.45,1.43,"(0.22, 0.21, 0.25)","{'Pigment': 51, 'Solvent': 26, 'Resin': 20}",high,F5F5F5
PA2274,Sunset 4,15,53.04,Matte paint.,paint,BrandB,17.6,1.05,"(0.2, 0.22, 0.25)","{'Pigment': 55, 'Solvent': 26, 'Resin': 20}",undefined,D4AF37
PA1942,Frost 4,19,48.2,High-durability paint.,paint,BrandA,17.48,1.14,"(0.26, 0.27, 0.23)","{'Pigment': 50, 'Solvent': 26, 'Resin': 11}",low,8B4513
PA7062,Blackout 7,18,31.92,Glossy paint.,paint,BrandB,17.48,1.17,"(0.27, 0.24, 0.21)","{'Pigment': 58, 'Solvent': 20, 'Resin': 10}",low,8B4513
PA9677,Frost 8,30,31.23,Premium paint.,paint,BrandA,17.5,1.24,"(0.28, 0.27, 0.26)","{'Pigment': 50, 'Solvent': 24, 'Resin': 10}",undefined,F5DEB3
PA4024,Frost 2,30,57.03,Glossy paint.,paint,BrandB,17.49,1.31,"(0.25, 0.21, 0.21)","{'Pigment': 57, 'Solvent': 23, 'Resin': 19}",medium,DAA520
PA7925,Frost 6,9,41.68,Premium paint.,paint,BrandA,17.59,1.46,"(0.28, 0.24, 0.23)","{'Pigment': 57, 'Solvent': 23, 'Resin': 19}",medium,FF5733
PA3387,Ocean 4,35,58.29,High-durability paint.,paint,BrandB,17.51,1.16,"(0.22, 0.24, 0.25)","{'Pigment': 56, 'Solvent': 21, 'Resin': 11}",undefined,F5F5F5
PA6343,Ocean 2,11,43.88,Premium paint.,paint,BrandA,17.4,1.06,"(0.28, 0.28, 0.21)","{'Pigment': 53, 'Solvent': 29, 'Resin': 20}",undefined,FF5733
PA7652,Blackout 2,1,56.75,Premium paint.,paint,BrandA,17.4,1.47,"(0.21, 0.21, 0.22)","{'Pigment': 60, 'Solvent': 30, 'Resin': 14}",high,F5DEB3
PA1512,Sky 1,25,55.25,Matte paint.,paint,BrandB,17.51,1.02,"(0.29, 0.27, 0.26)","{'Pigment': 60, 'Solvent': 26, 'Resin': 14}",medium,708090
PA3427,Blackout 5,11,33.04,Glossy paint.,paint,BrandA,17.5,1.33,"(0.28, 0.29, 0.26)","{'Pigment': 57, 'Solvent': 23, 'Resin': 13}",medium,FF0000
PA9094,Ocean 6,18,42.66,High-durability paint.,paint,BrandA,17.46,1.12,"(0.27, 0.29, 0.22)","{'Pigment': 52, 'Solvent': 25, 'Resin': 20}",medium,2980B9
PA5155,Sunset 2,27,44.82,High-durability paint.,paint,BrandB,17.45,1.43,"(0.23, 0.21, 0.23)","{'Pigment': 51, 'Solvent': 27, 'Resin': 10}",high,708090
PA6865,Sky 6,39,31.18,High-durability paint.,paint,BrandB,17.52,1.4,"(0.26, 0.21, 0.21)","{'Pigment': 52, 'Solvent': 21, 'Resin': 10}",medium,2F4F4F
PA3692,Ocean 9,10,43.25,Premium paint.,paint,BrandC,17.55,1.36,"(0.28, 0.23, 0.29)","{'Pigment': 59, 'Solvent': 28, 'Resin': 12}",undefined,2F4F4F
PA9040,Sunset 7,17,35.35,Premium paint.,paint,BrandA,17.41,1.3,"(0.22, 0.28, 0.29)","{'Pigment': 51, 'Solvent': 28, 'Resin': 20}",low,F5DEB3
PA1610,Ocean 3,7,51.96,High-durability paint.,paint,BrandA,17.49,1.43,"(0.24, 0.25, 0.26)","{'Pigment': 59, 'Solvent': 29, 'Resin': 18}",high,FF0000
PA9359,Ocean 7,33,35.69,Premium paint.,paint,BrandC,17.4,1.35,"(0.28, 0.26, 0.28)","{'Pigment': 56, 'Solvent': 29, 'Resin': 12}",undefined,708090
PA5486,Sky 1,37,41.28,Glossy paint.,paint,BrandC,17.46,1.21,"(0.29, 0.2, 0.27)","{'Pigment': 57, 'Solvent': 22, 'Resin': 20}",medium,F5F5F5
PA4411,Blackout 4,12,39.11,Premium paint.,paint,BrandC,17.52,1.1,"(0.22, 0.21, 0.28)","{'Pigment': 55, 'Solvent': 28, 'Resin': 10}",high,F5DEB3
