id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,load_capacity,max_stress,tire_type
TI7870,SpeedMaster 1,42,138.91,Reliable all_season tire.,tire,BrandC,17.51,11.06,"(0.63, 0.79, 0.69)","{'Rubber': 90, 'Steel': 13}",low,418.2,734.9,all_season
TI3740,AllRoad 1,26,179.26,High-performance off_road tire.,tire,BrandE,17.57,14.88,"(0.76, 0.79, 0.77)","{'Rubber': 85, 'Steel': 13}",medium,351.2,792.0,off_road
TI6777,SpeedMaster 1,35,130.11,Optimized summer tire.,tire,BrandC,17.32,12.03,"(0.74, 0.76, 0.66)","{'Rubber': 86, 'Steel': 18}",high,579.5,774.9,summer
TI1724,SpeedMaster 4,41,139.32,High-performance off_road tire.,tire,BrandE,17.46,10.8,"(0.78, 0.73, 0.75)","{'Rubber': 90, 'Steel': 15}",high,596.2,886.8,off_road
TI4189,SnowGrip 6,19,157.06,Reliable off_road tire.,tire,BrandD,17.53,10.93,"(0.75, 0.65, 0.68)","{'Rubber': 86, 'Steel': 15}",low,333.0,752.1,off_road
TI8610,SpeedMaster 8,6,145.15,High-performance winter tire.,tire,BrandC,17.33,14.84,"(0.77, 0.73, 0.66)","{'Rubber': 80, 'Steel': 17}",low,327.5,983.3,winter
TI4297,TrailRider 3,3,164.38,Durable winter tire.,tire,BrandE,17.46,14.23,"(0.64, 0.67, 0.6)","{'Rubber': 85, 'Steel': 15}",low,389.3,843.6,winter
TI8098,SpeedMaster 6,24,157.69,Durable off_road tire.,tire,BrandE,17.45,14.5,"(0.63, 0.74, 0.71)","{'Rubber': 81, 'Steel': 12}",medium,305.6,750.0,off_road
TI1535,TrailRider 2,42,194.04,Reliable summer tire.,tire,BrandD,17.48,14.44,"(0.65, 0.7, 0.62)","{'Rubber': 83, 'Steel': 12}",low,571.5,971.8,summer
TI1323,AllRoad 4,27,154.31,High-performance off_road tire.,tire,BrandA,17.3,10.23,"(0.78, 0.72, 0.63)","{'Rubber': 87, 'Steel': 19}",low,344.9,879.2,off_road
TI7681,SnowGrip 2,4,148.99,High-performance summer tire.,tire,BrandC,17.36,12.45,"(0.67, 0.63, 0.73)","{'Rubber': 85, 'Steel': 12}",low,367.5,743.3,summer
TI4671,SnowGrip 6,23,193.09,Reliable winter tire.,tire,BrandE,17.44,12.85,"(0.73, 0.77, 0.79)","{'Rubber': 85, 'Steel': 18}",medium,511.9,765.0,winter
TI7393,SpeedMaster 6,3,118.02,Reliable all_season tire.,tire,BrandE,17.46,11.19,"(0.78, 0.78, 0.65)","{'Rubber': 88, 'Steel': 10}",low,488.4,824.5,all_season
TI3275,EcoTread 8,13,190.38,High-performance off_road tire.,tire,BrandE,17.45,11.5,"(0.68, 0.73, 0.78)","{'Rubber': 90, 'Steel': 10}",medium,436.3,969.1,off_road
TI8071,AllRoad 7,8,184.97,Reliable all_season tire.,tire,BrandD,17.52,14.4,"(0.73, 0.79, 0.78)","{'Rubber': 86, 'Steel': 13}",medium,384.2,837.9,all_season
TI2385,EcoTread 8,31,120.2,Optimized performance tire.,tire,BrandA,17.51,11.01,"(0.61, 0.77, 0.67)","{'Rubber': 85, 'Steel': 14}",high,503.4,822.7,performance
TI2438,TrailRider 8,37,174.29,Optimized summer tire.,tire,BrandB,17.54,12.72,"(0.73, 0.79, 0.8)","{'Rubber': 87, 'Steel': 20}",medium,447.3,835.0,summer
TI5671,AllRoad 9,34,198.28,Optimized off_road tire.,tire,BrandC,17.36,10.84,"(0.68, 0.72, 0.68)","{'Rubber': 84, 'Steel': 11}",high,493.6,785.1,off_road
TI3742,SpeedMaster 2,49,137.53,High-performance winter tire.,tire,BrandD,17.5,10.93,"(0.7, 0.63, 0.72)","{'Rubber': 86, 'Steel': 18}",medium,360.1,916.9,winter
TI1040,EcoTread 3,33,188.54,Reliable all_season tire.,tire,BrandA,17.46,11.84,"(0.78, 0.65, 0.79)","{'Rubber': 86, 'Steel': 12}",low,538.0,858.5,all_season
TI1330,TrailRider 1,49,161.96,High-performance off_road tire.,tire,BrandD,17.57,14.36,"(0.79, 0.64, 0.61)","{'Rubber': 88, 'Steel': 12}",low,496.1,921.5,off_road
TI1903,TrailRider 8,32,107.79,High-performance winter tire.,tire,BrandE,17.43,14.27,"(0.75, 0.76, 0.68)","{'Rubber': 80, 'Steel': 15}",high,353.9,795.6,winter
TI6276,EcoTread 8,9,125.62,Durable off_road tire.,tire,BrandE,17.41,12.83,"(0.62, 0.6, 0.77)","{'Rubber': 90, 'Steel': 18}",low,570.2,997.3,off_road
TI2886,SpeedMaster 6,41,188.86,Optimized summer tire.,tire,BrandA,17.5,14.5,"(0.71, 0.76, 0.77)","{'Rubber': 82, 'Steel': 14}",low,466.4,883.8,summer
TI7663,SpeedMaster 7,47,174.75,High-performance summer tire.,tire,BrandD,17.43,13.96,"(0.63, 0.69, 0.68)","{'Rubber': 84, 'Steel': 17}",medium,303.7,959.2,summer
TI5660,AllRoad 9,35,175.49,Optimized performance tire.,tire,BrandA,17.41,14.01,"(0.68, 0.6, 0.67)","{'Rubber': 85, 'Steel': 18}",medium,465.0,700.3,performance
TI4364,AllRoad 4,6,170.61,Reliable all_season tire.,tire,BrandD,17.31,12.82,"(0.8, 0.69, 0.64)","{'Rubber': 82, 'Steel': 20}",high,451.0,890.7,all_season
TI2150,EcoTread 3,10,199.24,Durable performance tire.,tire,BrandC,17.39,14.65,"(0.64, 0.79, 0.79)","{'Rubber': 80, 'Steel': 12}",low,340.2,924.7,performance
TI4590,TrailRider 4,3,166.88,Reliable winter tire.,tire,BrandC,17.57,10.51,"(0.73, 0.74, 0.66)","{'Rubber': 80, 'Steel': 14}",high,483.6,779.4,winter
TI9971,SpeedMaster 6,4,183.82,Durable all_season tire.,tire,BrandD,17.36,14.19,"(0.6, 0.65, 0.61)","{'Rubber': 90, 'Steel': 13}",medium,574.6,810.0,all_season
TI3748,TrailRider 7,35,183.58,Reliable all_season tire.,tire,BrandA,17.59,12.93,"(0.75, 0.72, 0.68)","{'Rubber': 87, 'Steel': 19}",low,542.3,885.7,all_season
TI1406,SnowGrip 6,36,172.15,High-performance performance tire.,tire,BrandD,17.49,11.56,"(0.73, 0.63, 0.73)","{'Rubber': 88, 'Steel': 18}",low,321.5,960.7,performance
TI1143,SpeedMaster 6,27,164.92,Optimized performance tire.,tire,BrandE,17.45,11.95,"(0.62, 0.6, 0.62)","{'Rubber': 90, 'Steel': 10}",medium,523.1,934.4,performance
TI1949,SnowGrip 2,9,133.08,High-performance all_season tire.,tire,BrandD,17.41,12.03,"(0.73, 0.64, 0.76)","{'Rubber': 90, 'Steel': 11}",low,437.0,950.6,all_season
TI8732,SnowGrip 1,12,163.65,High-performance summer tire.,tire,BrandD,17.45,11.85,"(0.67, 0.61, 0.7)","{'Rubber': 80, 'Steel': 12}",low,529.1,864.9,summer
TI8739,AllRoad 5,9,173.71,High-performance all_season tire.,tire,BrandE,17.31,14.6,"(0.67, 0.62, 0.65)","{'Rubber': 80, 'Steel': 11}",high,552.3,745.9,all_season
TI6723,EcoTread 7,26,108.1,Durable performance tire.,tire,BrandE,17.36,10.71,"(0.75, 0.65, 0.66)","{'Rubber': 88, 'Steel': 18}",high,414.3,810.4,performance
TI1263,TrailRider 5,3,131.08,Optimized performance tire.,tire,BrandE,17.45,12.44,"(0.68, 0.77, 0.73)","{'Rubber': 83, 'Steel': 17}",medium,534.6,939.9,performance
TI2442,SpeedMaster 1,34,175.09,Reliable all_season tire.,tire,BrandC,17.57,10.56,"(0.73, 0.71, 0.77)","{'Rubber': 85, 'Steel': 14}",low,456.1,860.4,all_season
TI5689,SnowGrip 6,1,166.74,Reliable summer tire.,tire,BrandB,17.46,10.38,"(0.7, 0.61, 0.63)","{'Rubber': 85, 'Steel': 17}",low,305.0,898.6,summer
TI8243,SnowGrip 9,7,135.12,Optimized all_season tire.,tire,BrandD,17.53,10.16,"(0.71, 0.63, 0.68)","{'Rubber': 82, 'Steel': 12}",low,464.7,863.5,all_season
TI7199,SpeedMaster 6,27,175.48,High-performance performance tire.,tire,BrandE,17.33,13.18,"(0.68, 0.64, 0.66)","{'Rubber': 84, 'Steel': 17}",medium,547.9,910.3,performance
TI5552,SnowGrip 4,48,170.93,Durable performance tire.,tire,BrandB,17.36,11.44,"(0.68, 0.64, 0.73)","{'Rubber': 84, 'Steel': 10}",medium,381.7,765.6,performance
TI8881,TrailRider 2,18,129.82,High-performance all_season tire.,tire,BrandD,17.31,11.02,"(0.71, 0.79, 0.62)","{'Rubber': 84, 'Steel': 11}",low,338.5,709.7,all_season
TI7382,TrailRider 8,16,147.69,Reliable winter tire.,tire,BrandE,17.43,14.9,"(0.61, 0.66, 0.8)","{'Rubber': 80, 'Steel': 17}",high,451.5,891.9,winter
TI6205,TrailRider 6,27,119.63,High-performance performance tire.,tire,BrandD,17.35,14.44,"(0.76, 0.78, 0.66)","{'Rubber': 90, 'Steel': 13}",low,343.6,866.5,performance
TI7057,TrailRider 4,24,107.46,Durable summer tire.,tire,BrandB,17.34,11.34,"(0.73, 0.79, 0.77)","{'Rubber': 81, 'Steel': 17}",medium,569.0,995.1,summer
TI4199,SnowGrip 8,10,145.67,Durable summer tire.,tire,BrandC,17.41,11.5,"(0.71, 0.71, 0.64)","{'Rubber': 85, 'Steel': 11}",medium,342.9,993.0,summer
TI4312,AllRoad 9,39,170.26,Optimized winter tire.,tire,BrandA,17.43,13.25,"(0.76, 0.64, 0.69)","{'Rubber': 89, 'Steel': 13}",medium,418.2,849.3,winter
TI3033,AllRoad 2,23,119.05,High-performance winter tire.,tire,BrandD,17.53,13.78,"(0.8, 0.67, 0.77)","{'Rubber': 82, 'Steel': 19}",high,326.7,969.5,winter
TI7912,EcoTread 5,48,142.96,Reliable performance tire.,tire,BrandC,17.6,11.99,"(0.73, 0.7, 0.64)","{'Rubber': 80, 'Steel': 19}",low,450.2,901.4,performance
TI6613,SpeedMaster 7,8,181.17,High-performance winter tire.,tire,BrandA,17.59,11.42,"(0.79, 0.72, 0.74)","{'Rubber': 80, 'Steel': 10}",medium,511.2,884.4,winter
TI5941,SnowGrip 7,17,125.61,Reliable summer tire.,tire,BrandA,17.44,14.66,"(0.73, 0.63, 0.63)","{'Rubber': 80, 'Steel': 10}",medium,462.9,938.1,summer
TI5497,TrailRider 2,27,193.25,Reliable performance tire.,tire,BrandB,17.32,12.87,"(0.65, 0.77, 0.66)","{'Rubber': 81, 'Steel': 19}",high,390.1,978.1,performance
TI7799,SnowGrip 2,18,102.79,Optimized off_road tire.,tire,BrandE,17.55,12.86,"(0.66, 0.63, 0.76)","{'Rubber': 81, 'Steel': 17}",high,457.2,995.7,off_road
TI9975,TrailRider 1,2,163.21,High-performance performance tire.,tire,BrandA,17.41,14.83,"(0.74, 0.72, 0.72)","{'Rubber': 88, 'Steel': 10}",high,547.3,954.8,performance
TI4468,TrailRider 3,27,102.0,Optimized off_road tire.,tire,BrandA,17.45,14.54,"(0.72, 0.78, 0.72)","{'Rubber': 81, 'Steel': 13}",medium,532.0,729.5,off_road
TI3203,SpeedMaster 8,48,153.66,Optimized summer tire.,tire,BrandD,17.35,12.87,"(0.62, 0.77, 0.71)","{'Rubber': 81, 'Steel': 13}",medium,354.2,977.9,summer
TI9939,EcoTread 4,7,199.34,High-performance performance tire.,tire,BrandC,17.55,10.55,"(0.66, 0.71, 0.64)","{'Rubber': 84, 'Steel': 19}",medium,450.0,739.8,performance
TI9626,TrailRider 1,32,130.77,High-performance off_road tire.,tire,BrandD,17.35,13.57,"(0.7, 0.66, 0.61)","{'Rubber': 80, 'Steel': 16}",high,442.2,899.7,off_road
TI9721,AllRoad 9,26,100.81,Reliable performance tire.,tire,BrandE,17.37,12.3,"(0.79, 0.67, 0.63)","{'Rubber': 87, 'Steel': 18}",medium,446.9,771.3,performance
TI7320,SnowGrip 1,2,121.08,Durable summer tire.,tire,BrandA,17.45,12.67,"(0.78, 0.77, 0.75)","{'Rubber': 80, 'Steel': 14}",low,571.5,759.6,summer
TI8978,AllRoad 3,8,160.08,Reliable all_season tire.,tire,BrandC,17.45,13.93,"(0.79, 0.79, 0.6)","{'Rubber': 89, 'Steel': 10}",medium,462.3,919.9,all_season
TI7009,SnowGrip 4,3,139.19,Reliable all_season tire.,tire,BrandC,17.58,14.38,"(0.75, 0.75, 0.61)","{'Rubber': 85, 'Steel': 14}",high,303.3,766.7,all_season
TI3691,AllRoad 2,39,133.45,Durable winter tire.,tire,BrandC,17.36,13.08,"(0.61, 0.66, 0.68)","{'Rubber': 89, 'Steel': 20}",low,384.5,954.5,winter
TI7721,EcoTread 9,15,109.77,Reliable off_road tire.,tire,BrandC,17.32,12.81,"(0.76, 0.63, 0.72)","{'Rubber': 87, 'Steel': 15}",medium,303.9,772.5,off_road
TI7070,SpeedMaster 8,40,184.19,Durable performance tire.,tire,BrandC,17.39,12.2,"(0.61, 0.65, 0.78)","{'Rubber': 89, 'Steel': 17}",high,334.5,700.5,performance
TI4100,EcoTread 7,46,195.75,High-performance all_season tire.,tire,BrandC,17.34,13.49,"(0.65, 0.72, 0.76)","{'Rubber': 85, 'Steel': 10}",low,350.8,915.4,all_season
TI9512,EcoTread 1,13,163.07,Optimized summer tire.,tire,BrandE,17.32,10.19,"(0.64, 0.7, 0.77)","{'Rubber': 85, 'Steel': 19}",medium,405.8,985.1,summer
TI8066,EcoTread 3,33,128.48,Reliable all_season tire.,tire,BrandD,17.52,13.32,"(0.6, 0.61, 0.79)","{'Rubber': 89, 'Steel': 12}",high,550.5,957.5,all_season
TI4500,EcoTread 3,29,116.5,Reliable off_road tire.,tire,BrandD,17.43,13.63,"(0.61, 0.68, 0.75)","{'Rubber': 86, 'Steel': 14}",high,550.8,985.4,off_road
TI8019,SpeedMaster 2,28,115.64,Durable off_road tire.,tire,BrandE,17.43,13.9,"(0.72, 0.77, 0.65)","{'Rubber': 80, 'Steel': 10}",low,360.2,777.3,off_road
TI9640,EcoTread 7,16,167.14,High-performance all_season tire.,tire,BrandB,17.46,12.52,"(0.74, 0.63, 0.65)","{'Rubber': 87, 'Steel': 12}",high,538.6,893.1,all_season
TI7763,SpeedMaster 5,36,179.03,High-performance off_road tire.,tire,BrandB,17.41,11.12,"(0.69, 0.63, 0.71)","{'Rubber': 90, 'Steel': 14}",medium,586.1,856.5,off_road
TI6041,TrailRider 3,30,123.44,Reliable off_road tire.,tire,BrandE,17.44,10.69,"(0.64, 0.73, 0.66)","{'Rubber': 88, 'Steel': 17}",medium,598.5,909.4,off_road
TI6988,EcoTread 7,13,161.58,Durable performance tire.,tire,BrandA,17.37,13.39,"(0.77, 0.66, 0.62)","{'Rubber': 80, 'Steel': 12}",medium,585.1,819.5,performance
TI2455,EcoTread 6,46,175.34,Reliable winter tire.,tire,BrandA,17.32,13.12,"(0.67, 0.6, 0.68)","{'Rubber': 82, 'Steel': 12}",medium,367.2,864.2,winter
TI3198,EcoTread 7,15,127.58,Optimized summer tire.,tire,BrandB,17.4,10.11,"(0.72, 0.71, 0.6)","{'Rubber': 80, 'Steel': 18}",low,448.3,927.1,summer
TI4672,AllRoad 6,8,193.46,Durable winter tire.,tire,BrandC,17.45,13.53,"(0.77, 0.69, 0.64)","{'Rubber': 83, 'Steel': 14}",high,353.1,759.2,winter
TI7862,TrailRider 4,6,155.14,Optimized off_road tire.,tire,BrandB,17.59,11.81,"(0.64, 0.72, 0.72)","{'Rubber': 89, 'Steel': 18}",high,391.8,963.1,off_road
TI3468,SpeedMaster 3,3,107.23,Reliable off_road tire.,tire,BrandC,17.37,12.74,"(0.7, 0.69, 0.78)","{'Rubber': 83, 'Steel': 19}",low,558.5,824.7,off_road
TI4928,SpeedMaster 2,6,157.2,High-performance winter tire.,tire,BrandD,17.47,13.84,"(0.6, 0.66, 0.74)","{'Rubber': 82, 'Steel': 17}",low,351.9,874.6,winter
TI2447,AllRoad 9,20,150.54,Optimized off_road tire.,tire,BrandD,17.59,14.41,"(0.7, 0.69, 0.65)","{'Rubber': 80, 'Steel': 12}",high,503.5,893.6,off_road
TI9752,AllRoad 8,29,185.35,Durable performance tire.,tire,BrandD,17.31,14.88,"(0.69, 0.8, 0.75)","{'Rubber': 80, 'Steel': 10}",medium,562.7,845.8,performance
TI4888,AllRoad 6,39,162.68,Optimized winter tire.,tire,BrandE,17.33,13.72,"(0.64, 0.79, 0.62)","{'Rubber': 86, 'Steel': 16}",medium,413.4,705.0,winter
TI1812,AllRoad 7,25,104.3,High-performance performance tire.,tire,BrandD,17.46,14.63,"(0.63, 0.63, 0.62)","{'Rubber': 87, 'Steel': 18}",low,388.2,756.0,performance
TI2324,EcoTread 6,17,184.35,High-performance off_road tire.,tire,BrandD,17.37,13.81,"(0.79, 0.74, 0.72)","{'Rubber': 81, 'Steel': 16}",low,415.9,849.6,off_road
TI1844,TrailRider 8,12,193.6,High-performance performance tire.,tire,BrandE,17.45,13.46,"(0.7, 0.66, 0.67)","{'Rubber': 80, 'Steel': 19}",medium,341.5,988.7,performance
TI1892,SpeedMaster 3,41,182.99,Durable summer tire.,tire,BrandA,17.55,13.53,"(0.73, 0.74, 0.8)","{'Rubber': 90, 'Steel': 10}",medium,413.9,891.5,summer
TI1042,AllRoad 7,28,184.23,Durable performance tire.,tire,BrandC,17.45,13.22,"(0.72, 0.63, 0.61)","{'Rubber': 89, 'Steel': 14}",low,529.5,983.9,performance
TI4298,EcoTread 3,35,110.49,Reliable off_road tire.,tire,BrandA,17.38,13.71,"(0.65, 0.65, 0.75)","{'Rubber': 81, 'Steel': 16}",high,430.0,928.3,off_road
TI8823,EcoTread 2,11,105.33,Durable performance tire.,tire,BrandA,17.33,13.04,"(0.77, 0.77, 0.8)","{'Rubber': 81, 'Steel': 12}",low,451.4,910.2,performance
TI7796,TrailRider 1,44,156.17,Optimized off_road tire.,tire,BrandE,17.34,10.35,"(0.64, 0.64, 0.8)","{'Rubber': 87, 'Steel': 20}",medium,450.9,829.4,off_road
TI6220,AllRoad 7,40,132.86,Optimized winter tire.,tire,BrandE,17.31,10.23,"(0.78, 0.8, 0.79)","{'Rubber': 90, 'Steel': 16}",low,525.6,757.0,winter
TI8475,SpeedMaster 5,22,175.14,Reliable all_season tire.,tire,BrandB,17.49,12.25,"(0.8, 0.68, 0.76)","{'Rubber': 90, 'Steel': 11}",high,528.1,702.2,all_season
TI5576,AllRoad 3,16,174.05,Optimized summer tire.,tire,BrandA,17.58,14.49,"(0.74, 0.64, 0.61)","{'Rubber': 88, 'Steel': 16}",low,437.6,829.5,summer
TI6217,SnowGrip 5,38,139.37,Reliable performance tire.,tire,BrandD,17.41,13.18,"(0.79, 0.71, 0.8)","{'Rubber': 89, 'Steel': 14}",medium,428.8,752.1,performance
TI1429,TrailRider 3,24,185.96,Optimized summer tire.,tire,BrandC,17.36,11.61,"(0.65, 0.75, 0.62)","{'Rubber': 80, 'Steel': 16}",medium,501.0,711.2,summer
TI9964,TrailRider 8,16,161.32,Optimized summer tire.,tire,BrandA,17.34,10.79,"(0.67, 0.67, 0.75)","{'Rubber': 90, 'Steel': 15}",low,440.8,924.5,summer
TI6044,SpeedMaster 8,8,138.64,High-performance summer tire.,tire,BrandC,17.42,13.48,"(0.63, 0.78, 0.65)","{'Rubber': 82, 'Steel': 16}",low,340.3,891.4,summer
TI3131,AllRoad 4,46,102.08,Optimized all_season tire.,tire,BrandE,17.44,11.11,"(0.78, 0.66, 0.61)","{'Rubber': 82, 'Steel': 12}",low,338.7,730.3,all_season
TI1321,TrailRider 2,13,119.43,High-performance off_road tire.,tire,BrandD,17.42,13.14,"(0.75, 0.68, 0.65)","{'Rubber': 85, 'Steel': 14}",low,445.9,957.7,off_road
TI6753,EcoTread 6,8,133.53,Durable off_road tire.,tire,BrandD,17.5,12.59,"(0.69, 0.7, 0.76)","{'Rubber': 89, 'Steel': 16}",medium,370.9,802.2,off_road
TI2117,SpeedMaster 3,25,181.75,Optimized winter tire.,tire,BrandB,17.39,10.51,"(0.76, 0.79, 0.79)","{'Rubber': 82, 'Steel': 15}",medium,456.1,878.1,winter
TI2872,AllRoad 2,32,108.66,Durable summer tire.,tire,BrandC,17.47,14.38,"(0.69, 0.73, 0.76)","{'Rubber': 86, 'Steel': 17}",medium,588.5,970.1,summer
TI7628,TrailRider 9,1,100.82,Durable summer tire.,tire,BrandC,17.36,14.87,"(0.8, 0.69, 0.63)","{'Rubber': 80, 'Steel': 11}",high,499.1,891.6,summer
TI7563,AllRoad 7,30,178.18,Durable off_road tire.,tire,BrandB,17.43,13.45,"(0.75, 0.63, 0.73)","{'Rubber': 85, 'Steel': 10}",low,515.8,827.0,off_road
TI5487,SnowGrip 4,41,116.92,Reliable off_road tire.,tire,BrandE,17.58,11.46,"(0.63, 0.64, 0.69)","{'Rubber': 87, 'Steel': 20}",medium,532.8,968.4,off_road
TI3033,EcoTread 5,1,159.41,High-performance all_season tire.,tire,BrandD,17.55,13.27,"(0.71, 0.75, 0.69)","{'Rubber': 86, 'Steel': 15}",high,440.7,722.1,all_season
TI1824,SpeedMaster 5,20,180.48,Durable all_season tire.,tire,BrandD,17.37,14.06,"(0.79, 0.62, 0.62)","{'Rubber': 81, 'Steel': 10}",high,570.0,867.8,all_season
TI5089,AllRoad 4,5,166.9,Durable performance tire.,tire,BrandE,17.4,13.17,"(0.71, 0.67, 0.79)","{'Rubber': 84, 'Steel': 14}",medium,374.6,813.1,performance
TI6679,SpeedMaster 2,37,163.55,Reliable winter tire.,tire,BrandE,17.58,12.12,"(0.67, 0.76, 0.62)","{'Rubber': 81, 'Steel': 15}",medium,594.2,830.7,winter
TI4435,AllRoad 5,43,155.73,Optimized summer tire.,tire,BrandA,17.54,10.69,"(0.8, 0.69, 0.74)","{'Rubber': 83, 'Steel': 19}",high,469.2,963.7,summer
TI3281,SpeedMaster 4,35,146.18,Reliable summer tire.,tire,BrandC,17.5,11.4,"(0.72, 0.61, 0.6)","{'Rubber': 83, 'Steel': 20}",low,370.6,883.9,summer
TI6636,EcoTread 2,31,196.95,High-performance summer tire.,tire,BrandD,17.33,10.2,"(0.68, 0.71, 0.79)","{'Rubber': 86, 'Steel': 20}",low,315.3,855.9,summer
TI3881,SnowGrip 4,23,104.54,Optimized all_season tire.,tire,BrandA,17.3,10.97,"(0.73, 0.63, 0.79)","{'Rubber': 82, 'Steel': 19}",medium,352.3,930.2,all_season
TI4009,EcoTread 8,8,176.67,Reliable off_road tire.,tire,BrandB,17.58,10.54,"(0.62, 0.6, 0.61)","{'Rubber': 90, 'Steel': 19}",low,565.3,747.7,off_road
TI5217,TrailRider 4,49,134.49,Optimized winter tire.,tire,BrandB,17.38,11.47,"(0.7, 0.8, 0.74)","{'Rubber': 83, 'Steel': 18}",low,423.5,978.3,winter
TI8442,SpeedMaster 6,10,121.64,Reliable summer tire.,tire,BrandE,17.48,12.31,"(0.76, 0.77, 0.62)","{'Rubber': 81, 'Steel': 17}",high,591.2,891.9,summer
TI4350,AllRoad 6,3,184.2,High-performance winter tire.,tire,BrandA,17.43,14.64,"(0.78, 0.76, 0.77)","{'Rubber': 89, 'Steel': 13}",high,575.4,914.0,winter
TI5832,SnowGrip 2,34,173.14,Optimized summer tire.,tire,BrandB,17.43,10.7,"(0.7, 0.77, 0.67)","{'Rubber': 82, 'Steel': 13}",high,439.0,796.4,summer
TI7299,TrailRider 6,17,123.95,High-performance winter tire.,tire,BrandD,17.37,12.93,"(0.76, 0.73, 0.71)","{'Rubber': 90, 'Steel': 20}",medium,463.0,859.6,winter
TI6745,SpeedMaster 8,50,137.7,Reliable off_road tire.,tire,BrandB,17.33,13.92,"(0.61, 0.7, 0.64)","{'Rubber': 86, 'Steel': 11}",low,389.7,831.1,off_road
TI3680,SpeedMaster 1,39,173.99,Durable winter tire.,tire,BrandA,17.38,11.88,"(0.66, 0.65, 0.74)","{'Rubber': 88, 'Steel': 20}",medium,349.8,940.2,winter
TI6518,EcoTread 6,12,140.14,Optimized off_road tire.,tire,BrandB,17.32,13.08,"(0.8, 0.8, 0.61)","{'Rubber': 85, 'Steel': 12}",high,540.0,789.0,off_road
TI9080,EcoTread 1,6,184.44,Optimized all_season tire.,tire,BrandC,17.5,13.72,"(0.75, 0.62, 0.69)","{'Rubber': 89, 'Steel': 10}",low,320.9,831.4,all_season
TI9807,EcoTread 4,47,177.69,Optimized summer tire.,tire,BrandD,17.34,13.66,"(0.68, 0.73, 0.71)","{'Rubber': 85, 'Steel': 10}",low,405.1,991.4,summer
TI2578,TrailRider 9,26,187.81,High-performance summer tire.,tire,BrandE,17.47,11.93,"(0.7, 0.61, 0.72)","{'Rubber': 89, 'Steel': 10}",high,376.6,951.7,summer
TI7428,SpeedMaster 1,9,108.33,High-performance winter tire.,tire,BrandB,17.53,14.62,"(0.63, 0.64, 0.72)","{'Rubber': 83, 'Steel': 12}",low,502.7,731.3,winter
TI3359,SnowGrip 3,1,159.66,Optimized winter tire.,tire,BrandB,17.42,13.75,"(0.66, 0.76, 0.79)","{'Rubber': 90, 'Steel': 18}",low,531.1,909.6,winter
TI2386,SpeedMaster 9,35,114.23,High-performance performance tire.,tire,BrandD,17.55,13.96,"(0.67, 0.68, 0.61)","{'Rubber': 80, 'Steel': 18}",medium,383.2,725.2,performance
TI9433,TrailRider 3,39,123.06,High-performance winter tire.,tire,BrandE,17.32,13.79,"(0.64, 0.62, 0.8)","{'Rubber': 88, 'Steel': 11}",medium,522.9,962.3,winter
TI4687,SpeedMaster 9,9,193.16,Reliable off_road tire.,tire,BrandC,17.46,10.79,"(0.74, 0.69, 0.61)","{'Rubber': 87, 'Steel': 15}",high,317.9,799.4,off_road
TI5538,EcoTread 5,20,112.69,Durable off_road tire.,tire,BrandC,17.4,14.55,"(0.62, 0.6, 0.64)","{'Rubber': 85, 'Steel': 14}",low,449.6,998.3,off_road
TI2873,EcoTread 9,10,107.94,Optimized off_road tire.,tire,BrandC,17.41,10.29,"(0.77, 0.65, 0.8)","{'Rubber': 90, 'Steel': 18}",high,331.6,789.2,off_road
TI4577,AllRoad 8,16,174.96,Durable summer tire.,tire,BrandE,17.49,13.06,"(0.74, 0.7, 0.61)","{'Rubber': 86, 'Steel': 20}",medium,456.9,711.9,summer
TI9172,AllRoad 3,38,128.13,High-performance off_road tire.,tire,BrandB,17.36,12.88,"(0.78, 0.73, 0.62)","{'Rubber': 82, 'Steel': 13}",low,429.5,995.6,off_road
