id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,max_stress,suspension_type
SU2810,AirRide 1,36,238.4,Reliable coilover suspension.,suspension,BrandD,17.52,8.87,"(0.58, 0.54, 0.52)","{'Steel': 76, 'Rubber': 21}",high,1393.0,coilover
SU9916,AirRide 4,17,222.23,Durable air suspension.,suspension,BrandD,17.54,9.81,"(0.58, 0.51, 0.68)","{'Steel': 72, 'Rubber': 36}",low,1231.5,air
SU4069,SpringFlex 4,14,262.58,High-performance hydraulic suspension.,suspension,BrandC,17.44,7.73,"(0.68, 0.57, 0.63)","{'Steel': 68, 'Rubber': 26}",low,1691.8,hydraulic
SU5092,SpringFlex 1,30,293.76,High-performance leaf_spring suspension.,suspension,BrandB,17.36,8.61,"(0.79, 0.56, 0.59)","{'Steel': 62, 'Rubber': 22}",high,1676.4,leaf_spring
SU4257,AirRide 9,12,209.28,Reliable coilover suspension.,suspension,BrandA,17.34,9.15,"(0.54, 0.63, 0.69)","{'Steel': 78, 'Rubber': 40}",high,1267.1,coilover
SU5992,SpringFlex 7,15,186.48,Advanced hydraulic suspension.,suspension,BrandB,17.4,8.57,"(0.7, 0.63, 0.6)","{'Steel': 60, 'Rubber': 40}",medium,1487.1,hydraulic
SU2805,AirRide 1,34,267.09,High-performance hydraulic suspension.,suspension,BrandC,17.38,9.26,"(0.61, 0.51, 0.56)","{'Steel': 64, 'Rubber': 28}",high,1491.4,hydraulic
SU6758,TrailShock 8,33,284.59,High-performance leaf_spring suspension.,suspension,BrandE,17.56,7.24,"(0.51, 0.77, 0.79)","{'Steel': 71, 'Rubber': 31}",low,1648.2,leaf_spring
SU7969,SpringFlex 7,12,152.73,Reliable hydraulic suspension.,suspension,BrandD,17.54,7.31,"(0.63, 0.6, 0.74)","{'Steel': 73, 'Rubber': 32}",high,1571.1,hydraulic
SU7003,TrailShock 6,17,199.75,Advanced spring suspension.,suspension,BrandE,17.46,7.67,"(0.77, 0.79, 0.76)","{'Steel': 74, 'Rubber': 38}",medium,1684.0,spring
SU9058,AirRide 3,41,238.24,Advanced spring suspension.,suspension,BrandC,17.43,7.13,"(0.68, 0.78, 0.67)","{'Steel': 72, 'Rubber': 27}",medium,1354.6,spring
SU9398,ShockMaster 5,16,187.19,Advanced coilover suspension.,suspension,BrandE,17.56,9.01,"(0.55, 0.57, 0.71)","{'Steel': 80, 'Rubber': 30}",medium,1376.4,coilover
SU5117,AirRide 9,10,214.68,High-performance hydraulic suspension.,suspension,BrandB,17.58,9.85,"(0.7, 0.53, 0.76)","{'Steel': 72, 'Rubber': 32}",high,1570.8,hydraulic
SU1656,AirRide 3,42,252.12,High-performance coilover suspension.,suspension,BrandA,17.52,8.48,"(0.56, 0.52, 0.61)","{'Steel': 77, 'Rubber': 27}",low,1365.7,coilover
SU3532,AirRide 3,46,188.38,Reliable hydraulic suspension.,suspension,BrandE,17.37,8.03,"(0.74, 0.67, 0.63)","{'Steel': 74, 'Rubber': 38}",medium,1742.7,hydraulic
SU7887,SmoothDrive 2,34,257.83,Reliable hydraulic suspension.,suspension,BrandD,17.59,7.42,"(0.59, 0.71, 0.63)","{'Steel': 65, 'Rubber': 35}",low,1281.6,hydraulic
SU6459,SpringFlex 9,24,294.53,Reliable leaf_spring suspension.,suspension,BrandB,17.42,7.13,"(0.77, 0.53, 0.74)","{'Steel': 60, 'Rubber': 31}",low,1611.7,leaf_spring
SU7557,TrailShock 5,7,168.15,Reliable spring suspension.,suspension,BrandD,17.36,8.78,"(0.53, 0.58, 0.63)","{'Steel': 78, 'Rubber': 33}",medium,1212.3,spring
SU6953,SmoothDrive 7,43,263.06,High-performance leaf_spring suspension.,suspension,BrandB,17.35,9.23,"(0.51, 0.54, 0.53)","{'Steel': 66, 'Rubber': 31}",medium,1541.4,leaf_spring
SU7074,SpringFlex 5,41,262.76,High-performance hydraulic suspension.,suspension,BrandB,17.46,7.59,"(0.51, 0.64, 0.68)","{'Steel': 62, 'Rubber': 26}",low,1555.8,hydraulic
SU3292,AirRide 6,22,295.49,Reliable coilover suspension.,suspension,BrandB,17.34,9.61,"(0.66, 0.55, 0.69)","{'Steel': 78, 'Rubber': 33}",medium,1483.8,coilover
SU6399,SpringFlex 2,35,240.96,Advanced coilover suspension.,suspension,BrandD,17.42,7.6,"(0.72, 0.79, 0.74)","{'Steel': 68, 'Rubber': 33}",low,1617.0,coilover
SU5690,SpringFlex 7,11,259.22,Advanced leaf_spring suspension.,suspension,BrandE,17.41,7.23,"(0.79, 0.65, 0.75)","{'Steel': 69, 'Rubber': 25}",low,1723.1,leaf_spring
SU6704,ShockMaster 9,49,269.5,High-performance spring suspension.,suspension,BrandA,17.56,8.15,"(0.54, 0.65, 0.62)","{'Steel': 75, 'Rubber': 20}",high,1293.0,spring
SU3173,SmoothDrive 6,4,247.84,Reliable coilover suspension.,suspension,BrandE,17.48,7.58,"(0.77, 0.61, 0.75)","{'Steel': 63, 'Rubber': 22}",high,1287.7,coilover
SU9089,TrailShock 8,42,213.98,Advanced hydraulic suspension.,suspension,BrandC,17.38,7.66,"(0.6, 0.66, 0.8)","{'Steel': 73, 'Rubber': 36}",high,1423.4,hydraulic
SU6336,ShockMaster 7,30,184.13,Reliable hydraulic suspension.,suspension,BrandD,17.49,9.19,"(0.72, 0.63, 0.79)","{'Steel': 76, 'Rubber': 33}",medium,1574.5,hydraulic
SU2234,ShockMaster 5,15,187.92,Reliable spring suspension.,suspension,BrandB,17.35,7.09,"(0.72, 0.8, 0.6)","{'Steel': 73, 'Rubber': 40}",low,1617.6,spring
SU4450,SmoothDrive 5,47,298.23,Reliable spring suspension.,suspension,BrandC,17.59,8.75,"(0.53, 0.52, 0.63)","{'Steel': 72, 'Rubber': 21}",medium,1619.7,spring
SU6557,SpringFlex 9,41,184.88,High-performance leaf_spring suspension.,suspension,BrandC,17.39,9.7,"(0.53, 0.53, 0.72)","{'Steel': 71, 'Rubber': 37}",low,1783.3,leaf_spring
SU4669,SpringFlex 2,7,265.9,Reliable spring suspension.,suspension,BrandD,17.58,9.85,"(0.71, 0.79, 0.74)","{'Steel': 67, 'Rubber': 20}",low,1251.6,spring
SU9201,SmoothDrive 9,40,175.45,Advanced air suspension.,suspension,BrandB,17.35,7.34,"(0.7, 0.52, 0.76)","{'Steel': 80, 'Rubber': 21}",low,1588.1,air
SU5788,TrailShock 7,12,182.0,Durable spring suspension.,suspension,BrandB,17.36,7.69,"(0.54, 0.66, 0.68)","{'Steel': 75, 'Rubber': 36}",low,1541.0,spring
SU9055,ShockMaster 5,47,158.54,Advanced leaf_spring suspension.,suspension,BrandD,17.31,9.29,"(0.71, 0.52, 0.57)","{'Steel': 72, 'Rubber': 27}",low,1681.2,leaf_spring
SU2666,TrailShock 4,46,257.94,High-performance air suspension.,suspension,BrandD,17.48,8.82,"(0.67, 0.58, 0.73)","{'Steel': 70, 'Rubber': 26}",high,1457.5,air
SU2325,TrailShock 9,24,218.68,High-performance air suspension.,suspension,BrandA,17.52,8.89,"(0.53, 0.79, 0.7)","{'Steel': 75, 'Rubber': 40}",low,1447.7,air
SU3024,AirRide 4,13,214.9,Reliable spring suspension.,suspension,BrandB,17.39,9.28,"(0.66, 0.68, 0.61)","{'Steel': 72, 'Rubber': 24}",low,1316.8,spring
SU7581,ShockMaster 6,40,158.5,Advanced air suspension.,suspension,BrandE,17.55,7.1,"(0.63, 0.75, 0.53)","{'Steel': 66, 'Rubber': 21}",low,1342.3,air
SU2061,TrailShock 1,24,206.44,Durable hydraulic suspension.,suspension,BrandA,17.43,9.03,"(0.64, 0.68, 0.54)","{'Steel': 69, 'Rubber': 29}",medium,1479.3,hydraulic
SU9605,SpringFlex 9,1,188.33,Advanced air suspension.,suspension,BrandD,17.5,8.19,"(0.73, 0.5, 0.75)","{'Steel': 70, 'Rubber': 21}",low,1544.7,air
SU6586,ShockMaster 5,45,212.3,Durable air suspension.,suspension,BrandD,17.54,9.28,"(0.56, 0.74, 0.54)","{'Steel': 74, 'Rubber': 32}",medium,1226.8,air
SU7937,SmoothDrive 5,49,197.97,Durable coilover suspension.,suspension,BrandD,17.4,7.94,"(0.69, 0.6, 0.77)","{'Steel': 69, 'Rubber': 21}",medium,1740.8,coilover
SU6996,SmoothDrive 7,4,283.78,Advanced coilover suspension.,suspension,BrandC,17.51,7.63,"(0.62, 0.7, 0.51)","{'Steel': 61, 'Rubber': 31}",medium,1324.6,coilover
SU2608,TrailShock 2,25,213.7,Durable hydraulic suspension.,suspension,BrandD,17.49,9.81,"(0.79, 0.77, 0.59)","{'Steel': 65, 'Rubber': 21}",medium,1744.9,hydraulic
SU9222,ShockMaster 4,25,274.66,Durable hydraulic suspension.,suspension,BrandC,17.32,8.94,"(0.78, 0.69, 0.77)","{'Steel': 70, 'Rubber': 35}",high,1505.5,hydraulic
SU1960,SmoothDrive 1,9,151.36,Advanced spring suspension.,suspension,BrandA,17.47,9.78,"(0.79, 0.6, 0.57)","{'Steel': 78, 'Rubber': 33}",high,1294.8,spring
SU4759,TrailShock 7,39,237.27,Durable air suspension.,suspension,BrandD,17.43,7.97,"(0.59, 0.72, 0.53)","{'Steel': 79, 'Rubber': 27}",medium,1750.8,air
SU6417,SpringFlex 2,29,280.95,High-performance spring suspension.,suspension,BrandB,17.41,9.77,"(0.66, 0.68, 0.68)","{'Steel': 70, 'Rubber': 38}",medium,1499.2,spring
SU1014,SpringFlex 5,32,220.99,Reliable hydraulic suspension.,suspension,BrandA,17.54,8.49,"(0.68, 0.79, 0.53)","{'Steel': 74, 'Rubber': 26}",high,1735.7,hydraulic
SU5165,ShockMaster 5,3,172.21,Reliable coilover suspension.,suspension,BrandE,17.35,9.75,"(0.57, 0.73, 0.77)","{'Steel': 80, 'Rubber': 24}",medium,1208.9,coilover
SU6507,AirRide 2,25,205.25,Reliable coilover suspension.,suspension,BrandA,17.52,8.59,"(0.6, 0.52, 0.67)","{'Steel': 63, 'Rubber': 32}",high,1252.4,coilover
SU7467,AirRide 8,4,168.35,Advanced coilover suspension.,suspension,BrandC,17.36,7.04,"(0.71, 0.62, 0.73)","{'Steel': 66, 'Rubber': 35}",high,1249.4,coilover
SU6082,TrailShock 1,47,219.21,Durable leaf_spring suspension.,suspension,BrandB,17.31,7.09,"(0.77, 0.71, 0.63)","{'Steel': 64, 'Rubber': 26}",medium,1520.2,leaf_spring
SU5395,SpringFlex 4,33,157.14,Advanced hydraulic suspension.,suspension,BrandC,17.44,8.56,"(0.66, 0.64, 0.73)","{'Steel': 76, 'Rubber': 40}",high,1597.1,hydraulic
SU1568,ShockMaster 7,28,152.15,High-performance air suspension.,suspension,BrandE,17.47,8.43,"(0.72, 0.51, 0.55)","{'Steel': 79, 'Rubber': 33}",low,1683.9,air
SU3734,SmoothDrive 4,16,202.55,Advanced coilover suspension.,suspension,BrandE,17.33,7.3,"(0.57, 0.55, 0.6)","{'Steel': 63, 'Rubber': 32}",high,1646.7,coilover
SU9836,SmoothDrive 3,23,225.82,High-performance leaf_spring suspension.,suspension,BrandA,17.4,9.94,"(0.57, 0.6, 0.59)","{'Steel': 80, 'Rubber': 28}",low,1486.1,leaf_spring
SU2069,ShockMaster 7,24,246.16,Durable spring suspension.,suspension,BrandA,17.37,9.11,"(0.69, 0.62, 0.58)","{'Steel': 62, 'Rubber': 24}",medium,1717.2,spring
SU2368,SpringFlex 7,13,245.37,Durable leaf_spring suspension.,suspension,BrandD,17.37,9.68,"(0.53, 0.65, 0.68)","{'Steel': 76, 'Rubber': 34}",high,1227.2,leaf_spring
SU3899,TrailShock 9,8,239.45,Advanced coilover suspension.,suspension,BrandE,17.37,9.0,"(0.54, 0.8, 0.59)","{'Steel': 62, 'Rubber': 22}",medium,1251.3,coilover
SU6799,AirRide 4,12,184.01,Durable leaf_spring suspension.,suspension,BrandE,17.34,7.51,"(0.79, 0.79, 0.55)","{'Steel': 78, 'Rubber': 34}",low,1424.7,leaf_spring
SU5432,SpringFlex 7,49,193.66,Advanced leaf_spring suspension.,suspension,BrandC,17.44,9.13,"(0.66, 0.53, 0.51)","{'Steel': 62, 'Rubber': 32}",high,1745.1,leaf_spring
SU5266,SmoothDrive 9,35,217.74,Reliable leaf_spring suspension.,suspension,BrandE,17.42,7.34,"(0.62, 0.71, 0.67)","{'Steel': 63, 'Rubber': 35}",medium,1261.3,leaf_spring
SU4907,TrailShock 7,32,277.93,Advanced leaf_spring suspension.,suspension,BrandA,17.58,9.32,"(0.56, 0.65, 0.77)","{'Steel': 74, 'Rubber': 32}",high,1512.2,leaf_spring
SU4405,AirRide 4,36,251.29,Durable spring suspension.,suspension,BrandC,17.5,9.03,"(0.67, 0.71, 0.61)","{'Steel': 60, 'Rubber': 29}",high,1366.9,spring
SU9187,AirRide 6,29,182.84,Reliable leaf_spring suspension.,suspension,BrandA,17.49,9.06,"(0.54, 0.79, 0.8)","{'Steel': 68, 'Rubber': 32}",high,1274.7,leaf_spring
SU4195,SmoothDrive 2,6,294.0,Reliable coilover suspension.,suspension,BrandB,17.33,8.59,"(0.69, 0.8, 0.72)","{'Steel': 62, 'Rubber': 26}",high,1431.8,coilover
SU5176,ShockMaster 3,19,205.36,Advanced hydraulic suspension.,suspension,BrandC,17.55,9.33,"(0.68, 0.58, 0.59)","{'Steel': 64, 'Rubber': 27}",high,1434.9,hydraulic
SU5260,ShockMaster 6,41,160.4,High-performance coilover suspension.,suspension,BrandA,17.56,8.84,"(0.67, 0.73, 0.66)","{'Steel': 69, 'Rubber': 40}",medium,1628.5,coilover
SU4526,TrailShock 8,26,193.5,Durable coilover suspension.,suspension,BrandD,17.39,7.59,"(0.53, 0.62, 0.74)","{'Steel': 79, 'Rubber': 25}",medium,1601.5,coilover
SU8176,ShockMaster 2,20,290.3,Advanced air suspension.,suspension,BrandC,17.44,9.9,"(0.62, 0.71, 0.73)","{'Steel': 67, 'Rubber': 30}",medium,1724.8,air
SU4595,SmoothDrive 7,48,256.43,High-performance coilover suspension.,suspension,BrandD,17.38,7.76,"(0.61, 0.52, 0.61)","{'Steel': 77, 'Rubber': 21}",high,1599.6,coilover
SU9575,AirRide 1,26,194.1,Advanced coilover suspension.,suspension,BrandC,17.57,7.18,"(0.8, 0.8, 0.73)","{'Steel': 67, 'Rubber': 21}",high,1363.4,coilover
SU4976,AirRide 7,15,203.08,High-performance coilover suspension.,suspension,BrandE,17.31,9.49,"(0.59, 0.61, 0.79)","{'Steel': 63, 'Rubber': 29}",medium,1484.5,coilover
SU4091,ShockMaster 5,39,241.34,High-performance coilover suspension.,suspension,BrandE,17.33,9.23,"(0.78, 0.74, 0.65)","{'Steel': 80, 'Rubber': 31}",medium,1471.0,coilover
SU1352,SmoothDrive 4,9,160.9,Reliable air suspension.,suspension,BrandE,17.57,9.5,"(0.78, 0.58, 0.72)","{'Steel': 61, 'Rubber': 26}",high,1639.8,air
SU5888,SpringFlex 7,21,157.15,Reliable spring suspension.,suspension,BrandD,17.47,8.86,"(0.65, 0.8, 0.76)","{'Steel': 70, 'Rubber': 38}",low,1342.5,spring
SU7178,SpringFlex 1,24,178.59,Advanced coilover suspension.,suspension,BrandA,17.48,9.72,"(0.62, 0.5, 0.55)","{'Steel': 72, 'Rubber': 26}",medium,1608.4,coilover
SU1542,TrailShock 4,3,252.92,Reliable air suspension.,suspension,BrandB,17.57,9.45,"(0.77, 0.68, 0.69)","{'Steel': 68, 'Rubber': 34}",medium,1466.7,air
SU5192,SmoothDrive 7,36,218.85,Durable hydraulic suspension.,suspension,BrandC,17.57,7.96,"(0.5, 0.62, 0.53)","{'Steel': 71, 'Rubber': 34}",medium,1774.8,hydraulic
SU7178,SpringFlex 5,31,253.01,Reliable air suspension.,suspension,BrandC,17.33,7.92,"(0.65, 0.67, 0.61)","{'Steel': 70, 'Rubber': 21}",medium,1351.9,air
SU5050,ShockMaster 6,5,208.18,Advanced air suspension.,suspension,BrandA,17.53,8.22,"(0.77, 0.62, 0.65)","{'Steel': 78, 'Rubber': 33}",medium,1730.1,air
SU1377,AirRide 8,5,289.13,High-performance coilover suspension.,suspension,BrandB,17.56,7.51,"(0.58, 0.58, 0.58)","{'Steel': 68, 'Rubber': 26}",high,1731.4,coilover
SU9601,SmoothDrive 5,26,190.43,Reliable coilover suspension.,suspension,BrandB,17.41,8.83,"(0.75, 0.55, 0.54)","{'Steel': 60, 'Rubber': 30}",medium,1719.6,coilover
SU9163,ShockMaster 8,1,165.26,High-performance coilover suspension.,suspension,BrandA,17.37,7.93,"(0.75, 0.68, 0.56)","{'Steel': 70, 'Rubber': 33}",low,1344.0,coilover
SU3146,SmoothDrive 2,11,151.45,High-performance spring suspension.,suspension,BrandD,17.54,9.9,"(0.53, 0.58, 0.73)","{'Steel': 62, 'Rubber': 23}",high,1629.7,spring
SU7081,ShockMaster 6,4,219.58,Advanced coilover suspension.,suspension,BrandE,17.3,8.08,"(0.52, 0.72, 0.67)","{'Steel': 75, 'Rubber': 26}",medium,1675.7,coilover
SU4952,SmoothDrive 5,19,264.7,High-performance air suspension.,suspension,BrandD,17.43,7.69,"(0.79, 0.51, 0.74)","{'Steel': 76, 'Rubber': 37}",low,1204.2,air
SU2798,TrailShock 7,40,217.51,Advanced air suspension.,suspension,BrandA,17.32,9.51,"(0.57, 0.78, 0.8)","{'Steel': 64, 'Rubber': 35}",high,1280.9,air
SU9460,ShockMaster 3,26,245.02,Advanced coilover suspension.,suspension,BrandD,17.44,8.46,"(0.55, 0.58, 0.63)","{'Steel': 78, 'Rubber': 28}",low,1505.0,coilover
SU7561,ShockMaster 8,44,194.88,Durable leaf_spring suspension.,suspension,BrandA,17.52,7.19,"(0.6, 0.71, 0.74)","{'Steel': 80, 'Rubber': 37}",medium,1586.2,leaf_spring
SU3044,AirRide 6,4,191.11,Durable hydraulic suspension.,suspension,BrandD,17.52,7.95,"(0.68, 0.79, 0.66)","{'Steel': 73, 'Rubber': 24}",high,1226.6,hydraulic
SU7067,TrailShock 9,27,292.46,Durable air suspension.,suspension,BrandC,17.44,8.91,"(0.62, 0.56, 0.74)","{'Steel': 70, 'Rubber': 40}",low,1762.3,air
SU2536,ShockMaster 9,6,223.86,Advanced spring suspension.,suspension,BrandB,17.6,9.54,"(0.63, 0.58, 0.68)","{'Steel': 69, 'Rubber': 21}",low,1617.2,spring
SU5892,SpringFlex 2,27,208.52,Advanced spring suspension.,suspension,BrandD,17.49,9.59,"(0.57, 0.59, 0.79)","{'Steel': 77, 'Rubber': 30}",low,1315.4,spring
SU4529,TrailShock 7,15,166.51,High-performance air suspension.,suspension,BrandC,17.31,9.19,"(0.65, 0.62, 0.71)","{'Steel': 73, 'Rubber': 20}",high,1333.8,air
SU7273,ShockMaster 4,46,259.28,Reliable spring suspension.,suspension,BrandC,17.59,8.05,"(0.51, 0.55, 0.7)","{'Steel': 74, 'Rubber': 20}",low,1607.5,spring
SU8802,ShockMaster 8,37,168.06,Durable air suspension.,suspension,BrandE,17.56,9.34,"(0.66, 0.52, 0.55)","{'Steel': 80, 'Rubber': 27}",low,1380.3,air
SU6461,ShockMaster 6,48,287.04,Durable air suspension.,suspension,BrandA,17.39,9.1,"(0.69, 0.55, 0.68)","{'Steel': 76, 'Rubber': 26}",high,1430.0,air
SU4319,SpringFlex 4,25,167.37,Reliable leaf_spring suspension.,suspension,BrandA,17.33,8.27,"(0.64, 0.78, 0.59)","{'Steel': 80, 'Rubber': 37}",medium,1659.0,leaf_spring
SU6031,SpringFlex 2,45,191.21,Reliable spring suspension.,suspension,BrandE,17.31,7.93,"(0.59, 0.51, 0.57)","{'Steel': 61, 'Rubber': 25}",medium,1688.4,spring
SU3581,AirRide 2,35,286.92,Durable hydraulic suspension.,suspension,BrandD,17.34,7.6,"(0.54, 0.78, 0.55)","{'Steel': 60, 'Rubber': 30}",low,1699.4,hydraulic
SU3306,SpringFlex 4,1,250.57,High-performance coilover suspension.,suspension,BrandD,17.45,8.39,"(0.74, 0.57, 0.76)","{'Steel': 68, 'Rubber': 32}",high,1339.6,coilover
SU2582,SpringFlex 7,42,291.79,Reliable coilover suspension.,suspension,BrandC,17.36,7.26,"(0.75, 0.54, 0.65)","{'Steel': 72, 'Rubber': 28}",medium,1594.7,coilover
SU6550,AirRide 5,40,280.02,Advanced spring suspension.,suspension,BrandA,17.51,9.44,"(0.77, 0.52, 0.73)","{'Steel': 71, 'Rubber': 32}",high,1464.0,spring
SU9666,TrailShock 2,5,230.95,Durable spring suspension.,suspension,BrandE,17.44,8.63,"(0.57, 0.66, 0.57)","{'Steel': 76, 'Rubber': 26}",medium,1231.0,spring
SU2163,ShockMaster 3,16,160.58,High-performance leaf_spring suspension.,suspension,BrandA,17.54,9.33,"(0.63, 0.55, 0.51)","{'Steel': 65, 'Rubber': 28}",medium,1795.5,leaf_spring
SU4530,AirRide 6,33,285.95,High-performance leaf_spring suspension.,suspension,BrandD,17.45,9.11,"(0.78, 0.68, 0.65)","{'Steel': 68, 'Rubber': 29}",medium,1755.0,leaf_spring
SU4496,ShockMaster 7,49,161.06,Reliable spring suspension.,suspension,BrandB,17.54,8.78,"(0.6, 0.53, 0.8)","{'Steel': 79, 'Rubber': 32}",high,1774.1,spring
SU7665,TrailShock 4,38,220.23,Reliable coilover suspension.,suspension,BrandB,17.42,7.24,"(0.58, 0.53, 0.5)","{'Steel': 80, 'Rubber': 33}",low,1786.0,coilover
SU2437,ShockMaster 5,31,240.96,Durable hydraulic suspension.,suspension,BrandC,17.54,9.89,"(0.6, 0.63, 0.62)","{'Steel': 63, 'Rubber': 26}",high,1520.9,hydraulic
SU5515,ShockMaster 1,31,157.49,Advanced hydraulic suspension.,suspension,BrandC,17.49,7.85,"(0.79, 0.75, 0.78)","{'Steel': 78, 'Rubber': 29}",high,1634.6,hydraulic
SU3379,SpringFlex 4,47,220.52,High-performance hydraulic suspension.,suspension,BrandE,17.45,9.51,"(0.66, 0.63, 0.59)","{'Steel': 61, 'Rubber': 36}",low,1447.0,hydraulic
SU3319,AirRide 1,29,198.19,Durable leaf_spring suspension.,suspension,BrandC,17.38,8.15,"(0.74, 0.67, 0.7)","{'Steel': 69, 'Rubber': 30}",high,1429.3,leaf_spring
SU9207,TrailShock 7,24,187.95,High-performance leaf_spring suspension.,suspension,BrandB,17.35,7.65,"(0.65, 0.62, 0.73)","{'Steel': 60, 'Rubber': 32}",low,1351.0,leaf_spring
SU1068,SmoothDrive 9,26,172.73,Reliable hydraulic suspension.,suspension,BrandB,17.51,9.88,"(0.77, 0.61, 0.7)","{'Steel': 76, 'Rubber': 36}",medium,1225.9,hydraulic
SU9295,ShockMaster 6,24,213.32,Reliable air suspension.,suspension,BrandC,17.36,8.33,"(0.56, 0.57, 0.57)","{'Steel': 66, 'Rubber': 25}",medium,1343.2,air
SU1859,SpringFlex 5,33,293.46,High-performance air suspension.,suspension,BrandD,17.51,7.44,"(0.8, 0.7, 0.53)","{'Steel': 71, 'Rubber': 24}",medium,1721.3,air
SU5830,ShockMaster 4,43,267.33,High-performance coilover suspension.,suspension,BrandA,17.34,9.6,"(0.61, 0.59, 0.56)","{'Steel': 67, 'Rubber': 23}",medium,1538.4,coilover
SU5461,TrailShock 1,46,197.93,Advanced leaf_spring suspension.,suspension,BrandE,17.47,8.63,"(0.58, 0.73, 0.68)","{'Steel': 77, 'Rubber': 25}",medium,1377.2,leaf_spring
SU4281,ShockMaster 3,25,209.16,Durable spring suspension.,suspension,BrandE,17.51,9.45,"(0.56, 0.68, 0.54)","{'Steel': 69, 'Rubber': 38}",low,1748.8,spring
SU2722,AirRide 1,25,298.58,High-performance spring suspension.,suspension,BrandC,17.35,9.06,"(0.51, 0.72, 0.68)","{'Steel': 62, 'Rubber': 27}",medium,1681.6,spring
SU4895,AirRide 3,34,206.9,Advanced hydraulic suspension.,suspension,BrandA,17.4,9.38,"(0.74, 0.74, 0.75)","{'Steel': 75, 'Rubber': 38}",low,1719.9,hydraulic
SU2409,SmoothDrive 9,19,199.0,Advanced spring suspension.,suspension,BrandE,17.53,9.5,"(0.66, 0.53, 0.7)","{'Steel': 60, 'Rubber': 35}",medium,1280.1,spring
SU1639,SmoothDrive 5,42,264.04,Reliable hydraulic suspension.,suspension,BrandD,17.48,7.4,"(0.79, 0.79, 0.61)","{'Steel': 75, 'Rubber': 39}",low,1482.7,hydraulic
SU3536,SpringFlex 1,31,182.04,Reliable hydraulic suspension.,suspension,BrandD,17.49,7.48,"(0.65, 0.69, 0.64)","{'Steel': 76, 'Rubber': 21}",high,1416.4,hydraulic
SU1270,SmoothDrive 9,9,165.37,Reliable spring suspension.,suspension,BrandB,17.4,7.8,"(0.78, 0.56, 0.74)","{'Steel': 78, 'Rubber': 23}",high,1793.9,spring
SU3779,AirRide 7,10,166.49,Reliable hydraulic suspension.,suspension,BrandD,17.37,7.7,"(0.55, 0.6, 0.63)","{'Steel': 63, 'Rubber': 38}",medium,1666.6,hydraulic
SU8519,TrailShock 8,9,175.89,Reliable leaf_spring suspension.,suspension,BrandD,17.51,7.86,"(0.76, 0.71, 0.63)","{'Steel': 72, 'Rubber': 21}",medium,1514.8,leaf_spring
SU4623,ShockMaster 1,47,174.7,Advanced air suspension.,suspension,BrandB,17.33,8.36,"(0.79, 0.56, 0.78)","{'Steel': 61, 'Rubber': 30}",high,1676.1,air
SU9915,SmoothDrive 5,50,279.04,High-performance leaf_spring suspension.,suspension,BrandC,17.47,9.0,"(0.72, 0.75, 0.53)","{'Steel': 69, 'Rubber': 33}",medium,1495.5,leaf_spring
SU8777,SmoothDrive 5,50,204.12,Durable hydraulic suspension.,suspension,BrandE,17.52,7.72,"(0.59, 0.54, 0.51)","{'Steel': 64, 'Rubber': 36}",low,1620.1,hydraulic
SU2145,SmoothDrive 6,24,226.99,Advanced spring suspension.,suspension,BrandC,17.51,8.62,"(0.59, 0.79, 0.62)","{'Steel': 66, 'Rubber': 38}",medium,1289.3,spring
SU8728,TrailShock 9,12,212.94,Durable hydraulic suspension.,suspension,BrandE,17.52,8.08,"(0.74, 0.55, 0.77)","{'Steel': 68, 'Rubber': 34}",medium,1224.2,hydraulic
SU3088,ShockMaster 1,44,216.84,High-performance air suspension.,suspension,BrandD,17.34,8.64,"(0.61, 0.61, 0.61)","{'Steel': 73, 'Rubber': 40}",medium,1548.5,air
SU4604,AirRide 2,28,154.59,High-performance coilover suspension.,suspension,BrandC,17.32,8.23,"(0.65, 0.58, 0.73)","{'Steel': 68, 'Rubber': 39}",high,1256.3,coilover
SU8189,SpringFlex 8,1,297.79,Reliable coilover suspension.,suspension,BrandA,17.47,8.08,"(0.75, 0.51, 0.71)","{'Steel': 79, 'Rubber': 25}",high,1707.5,coilover
SU1648,ShockMaster 9,25,247.27,Reliable air suspension.,suspension,BrandC,17.5,8.01,"(0.77, 0.78, 0.72)","{'Steel': 69, 'Rubber': 39}",high,1356.7,air
SU4955,TrailShock 8,26,256.32,Durable air suspension.,suspension,BrandE,17.55,7.45,"(0.73, 0.61, 0.79)","{'Steel': 69, 'Rubber': 25}",high,1435.6,air
SU8593,TrailShock 6,18,263.3,Reliable coilover suspension.,suspension,BrandD,17.52,7.06,"(0.66, 0.63, 0.77)","{'Steel': 74, 'Rubber': 31}",medium,1621.2,coilover
SU4353,SmoothDrive 4,49,293.17,Advanced hydraulic suspension.,suspension,BrandD,17.49,9.96,"(0.63, 0.78, 0.51)","{'Steel': 68, 'Rubber': 26}",medium,1296.1,hydraulic
SU5135,SpringFlex 2,39,220.25,Durable leaf_spring suspension.,suspension,BrandC,17.5,9.35,"(0.57, 0.68, 0.69)","{'Steel': 64, 'Rubber': 38}",low,1558.1,leaf_spring
SU2793,SpringFlex 6,35,164.11,Advanced air suspension.,suspension,BrandD,17.38,9.35,"(0.61, 0.75, 0.59)","{'Steel': 75, 'Rubber': 38}",low,1388.8,air
