id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,primary_color,secondary_color,finish,protection_type
DT6988,Blackout 1,29,108.31,High-quality decal/tint.,decalandtint,BrandA,17.43,0.63,"(1.17, 1.13, 1.34)","{'Vinyl': 81, 'Adhesive': 24}",undefined,F5F5F5,F5DEB3,glossy,scratch
DT1686,Custom 2,43,102.61,Durable decal/tint.,decalandtint,BrandC,17.44,0.78,"(1.41, 1.4, 1.11)","{'Vinyl': 74, 'Adhesive': 28}",high,DAA520,F5F5F5,unfinished,scratch
DT6123,Blackout 1,43,126.21,Vibrant decal/tint.,decalandtint,BrandB,17.48,0.86,"(1.07, 1.09, 1.11)","{'Vinyl': 71, 'Adhesive': 18}",high,D4AF37,2F4F4F,unfinished,dust
DT7638,Graphic 8,28,136.28,Custom decal/tint.,decalandtint,BrandC,17.42,0.59,"(1.45, 1.49, 1.43)","{'Vinyl': 77, 'Adhesive': 18}",low,708090,F5F5F5,matte,dust
DT7581,Racing 5,48,106.52,Vibrant decal/tint.,decalandtint,BrandB,17.57,0.91,"(1.03, 1.5, 1.43)","{'Vinyl': 72, 'Adhesive': 26}",undefined,FF5733,FF5733,unfinished,scratch
DT2529,Flame 9,21,122.45,High-quality decal/tint.,decalandtint,BrandC,17.43,0.92,"(1.18, 1.32, 1.09)","{'Vinyl': 76, 'Adhesive': 15}",undefined,708090,DAA520,matte,uv
DT5630,Custom 9,12,123.05,High-quality decal/tint.,decalandtint,BrandC,17.53,0.81,"(1.19, 1.27, 1.36)","{'Vinyl': 88, 'Adhesive': 19}",undefined,2980B9,DAA520,unfinished,light
DT4245,Blackout 9,26,136.39,Vibrant decal/tint.,decalandtint,BrandB,17.53,0.58,"(1.18, 1.49, 1.11)","{'Vinyl': 84, 'Adhesive': 18}",undefined,FF5733,FF0000,unfinished,uv
DT2529,Graphic 6,29,92.75,Custom decal/tint.,decalandtint,BrandB,17.54,0.65,"(1.02, 1.17, 1.33)","{'Vinyl': 73, 'Adhesive': 10}",undefined,F5F5F5,FF5733,unfinished,scratch
DT9662,Racing 7,30,138.81,High-quality decal/tint.,decalandtint,BrandB,17.44,0.83,"(1.19, 1.01, 1.46)","{'Vinyl': 78, 'Adhesive': 29}",medium,708090,FF0000,unfinished,scratch
DT3752,Racing 1,31,104.44,Durable decal/tint.,decalandtint,BrandA,17.55,0.86,"(1.22, 1.08, 1.33)","{'Vinyl': 72, 'Adhesive': 15}",undefined,2F4F4F,FF0000,matte,uv
DT3412,Racing 6,15,145.02,Durable decal/tint.,decalandtint,BrandB,17.45,0.81,"(1.07, 1.12, 1.24)","{'Vinyl': 90, 'Adhesive': 26}",undefined,2F4F4F,FF5733,glossy,dust
DT8547,Flame 8,43,108.51,Durable decal/tint.,decalandtint,BrandC,17.53,0.92,"(1.39, 1.41, 1.25)","{'Vinyl': 84, 'Adhesive': 14}",high,FF5733,8B4513,unfinished,dust
DT6899,Blackout 8,9,107.76,Durable decal/tint.,decalandtint,BrandC,17.52,0.57,"(1.19, 1.31, 1.49)","{'Vinyl': 78, 'Adhesive': 28}",medium,DAA520,F5DEB3,unfinished,light
DT2147,Flame 8,21,82.79,Custom decal/tint.,decalandtint,BrandB,17.49,0.65,"(1.11, 1.32, 1.22)","{'Vinyl': 81, 'Adhesive': 30}",medium,D4AF37,FF5733,matte,light
DT4987,Graphic 7,45,98.58,Vibrant decal/tint.,decalandtint,BrandC,17.47,0.79,"(1.06, 1.38, 1.27)","{'Vinyl': 81, 'Adhesive': 11}",undefined,8B4513,8B4513,glossy,light
DT6746,Custom 2,28,122.07,Custom decal/tint.,decalandtint,BrandB,17.56,0.69,"(1.41, 1.25, 1.31)","{'Vinyl': 80, 'Adhesive': 11}",undefined,F5DEB3,8B4513,unfinished,light
DT2491,Graphic 2,18,115.95,Custom decal/tint.,decalandtint,BrandA,17.49,0.78,"(1.43, 1.01, 1.35)","{'Vinyl': 85, 'Adhesive': 22}",low,8B4513,F5F5F5,glossy,scratch
DT3855,Racing 5,50,91.87,Vibrant decal/tint.,decalandtint,BrandC,17.48,0.55,"(1.45, 1.19, 1.4)","{'Vinyl': 74, 'Adhesive': 15}",undefined,D4AF37,FF0000,unfinished,dust
DT5343,Flame 8,18,131.77,High-quality decal/tint.,decalandtint,BrandA,17.42,0.56,"(1.48, 1.1, 1.08)","{'Vinyl': 75, 'Adhesive': 14}",undefined,708090,DAA520,matte,dust
DT2714,Custom 8,11,97.55,High-quality decal/tint.,decalandtint,BrandB,17.57,0.58,"(1.09, 1.16, 1.39)","{'Vinyl': 89, 'Adhesive': 15}",high,F5DEB3,FF0000,matte,uv
DT6278,Custom 3,25,149.29,Custom decal/tint.,decalandtint,BrandB,17.58,0.77,"(1.49, 1.21, 1.4)","{'Vinyl': 83, 'Adhesive': 28}",undefined,F5DEB3,D4AF37,matte,light
DT4342,Blackout 2,26,93.42,Durable decal/tint.,decalandtint,BrandC,17.5,0.59,"(1.08, 1.46, 1.37)","{'Vinyl': 76, 'Adhesive': 25}",medium,8B4513,FF0000,glossy,dust
DT2080,Racing 2,17,108.47,Vibrant decal/tint.,decalandtint,BrandC,17.42,0.68,"(1.15, 1.34, 1.25)","{'Vinyl': 77, 'Adhesive': 14}",high,708090,D4AF37,matte,light
DT1240,Flame 1,4,123.0,High-quality decal/tint.,decalandtint,BrandB,17.52,0.78,"(1.02, 1.03, 1.25)","{'Vinyl': 74, 'Adhesive': 24}",medium,2980B9,F5DEB3,unfinished,uv
DT7053,Blackout 6,35,92.83,Vibrant decal/tint.,decalandtint,BrandC,17.58,0.87,"(1.34, 1.31, 1.04)","{'Vinyl': 81, 'Adhesive': 28}",low,FF5733,8B4513,glossy,uv
DT8831,Racing 8,45,93.51,Durable decal/tint.,decalandtint,BrandA,17.46,0.91,"(1.07, 1.04, 1.49)","{'Vinyl': 77, 'Adhesive': 21}",high,DAA520,8B4513,glossy,light
DT6071,Blackout 7,1,80.02,High-quality decal/tint.,decalandtint,BrandC,17.58,0.69,"(1.08, 1.1, 1.42)","{'Vinyl': 80, 'Adhesive': 12}",high,8B4513,8B4513,matte,light
DT3754,Racing 1,45,89.96,Custom decal/tint.,decalandtint,BrandA,17.43,0.82,"(1.25, 1.27, 1.46)","{'Vinyl': 89, 'Adhesive': 14}",medium,DAA520,F5F5F5,matte,dust
DT7801,Custom 4,38,92.52,High-quality decal/tint.,decalandtint,BrandB,17.43,0.97,"(1.19, 1.22, 1.22)","{'Vinyl': 77, 'Adhesive': 29}",high,8B4513,FF5733,glossy,uv
DT8641,Custom 3,31,118.77,Durable decal/tint.,decalandtint,BrandA,17.58,0.63,"(1.06, 1.05, 1.09)","{'Vinyl': 78, 'Adhesive': 14}",low,FF0000,2F4F4F,unfinished,scratch
DT6057,Graphic 4,1,111.33,Vibrant decal/tint.,decalandtint,BrandB,17.5,0.95,"(1.27, 1.27, 1.47)","{'Vinyl': 70, 'Adhesive': 29}",low,F5F5F5,D4AF37,matte,dust
DT7362,Blackout 2,4,145.21,Vibrant decal/tint.,decalandtint,BrandA,17.4,0.82,"(1.22, 1.03, 1.41)","{'Vinyl': 79, 'Adhesive': 29}",high,D4AF37,F5DEB3,unfinished,dust
DT3604,Graphic 6,28,115.93,High-quality decal/tint.,decalandtint,BrandC,17.4,0.58,"(1.45, 1.15, 1.27)","{'Vinyl': 81, 'Adhesive': 25}",undefined,F5DEB3,F5F5F5,matte,dust
DT2048,Blackout 4,44,86.51,Vibrant decal/tint.,decalandtint,BrandB,17.55,0.54,"(1.07, 1.45, 1.13)","{'Vinyl': 73, 'Adhesive': 24}",medium,2F4F4F,FF0000,glossy,light
DT3527,Custom 3,30,118.95,Vibrant decal/tint.,decalandtint,BrandB,17.42,0.68,"(1.07, 1.09, 1.21)","{'Vinyl': 76, 'Adhesive': 14}",high,F5DEB3,DAA520,glossy,uv
DT9716,Racing 8,7,108.61,Custom decal/tint.,decalandtint,BrandA,17.44,0.52,"(1.17, 1.13, 1.13)","{'Vinyl': 90, 'Adhesive': 22}",medium,F5F5F5,8B4513,matte,uv
DT4660,Flame 5,8,132.0,Durable decal/tint.,decalandtint,BrandA,17.6,0.83,"(1.39, 1.39, 1.37)","{'Vinyl': 83, 'Adhesive': 10}",medium,2F4F4F,FF0000,glossy,light
DT1696,Blackout 9,3,118.76,High-quality decal/tint.,decalandtint,BrandA,17.53,0.72,"(1.42, 1.35, 1.29)","{'Vinyl': 90, 'Adhesive': 11}",undefined,2980B9,2F4F4F,glossy,light
DT7971,Racing 4,17,116.75,Custom decal/tint.,decalandtint,BrandA,17.46,0.85,"(1.43, 1.14, 1.45)","{'Vinyl': 71, 'Adhesive': 18}",high,8B4513,DAA520,glossy,uv
DT6296,Racing 8,32,146.64,Durable decal/tint.,decalandtint,BrandA,17.59,1.0,"(1.2, 1.26, 1.18)","{'Vinyl': 72, 'Adhesive': 29}",high,DAA520,FF0000,glossy,dust
DT3599,Blackout 6,30,124.81,Durable decal/tint.,decalandtint,BrandB,17.57,0.66,"(1.08, 1.17, 1.24)","{'Vinyl': 87, 'Adhesive': 30}",low,708090,FF0000,unfinished,uv
DT2725,Custom 9,7,128.19,Custom decal/tint.,decalandtint,BrandB,17.53,0.54,"(1.16, 1.33, 1.38)","{'Vinyl': 87, 'Adhesive': 17}",low,D4AF37,DAA520,unfinished,uv
DT6635,Custom 2,19,92.32,High-quality decal/tint.,decalandtint,BrandB,17.49,0.58,"(1.06, 1.1, 1.46)","{'Vinyl': 80, 'Adhesive': 18}",high,DAA520,F5F5F5,unfinished,dust
DT3635,Racing 3,33,121.65,Custom decal/tint.,decalandtint,BrandA,17.56,0.56,"(1.18, 1.3, 1.4)","{'Vinyl': 71, 'Adhesive': 26}",high,D4AF37,D4AF37,matte,dust
DT7302,Blackout 2,39,88.92,Custom decal/tint.,decalandtint,BrandA,17.41,0.9,"(1.27, 1.44, 1.4)","{'Vinyl': 70, 'Adhesive': 15}",high,8B4513,D4AF37,glossy,uv
DT7775,Racing 8,27,98.78,Durable decal/tint.,decalandtint,BrandC,17.56,0.98,"(1.07, 1.27, 1.28)","{'Vinyl': 76, 'Adhesive': 11}",low,708090,8B4513,matte,light
DT2386,Flame 9,17,82.17,Vibrant decal/tint.,decalandtint,BrandA,17.52,0.75,"(1.36, 1.3, 1.22)","{'Vinyl': 81, 'Adhesive': 16}",undefined,8B4513,FF0000,matte,dust
DT2478,Racing 3,18,142.78,High-quality decal/tint.,decalandtint,BrandA,17.51,0.87,"(1.04, 1.5, 1.07)","{'Vinyl': 90, 'Adhesive': 24}",low,F5DEB3,DAA520,glossy,dust
DT2398,Graphic 3,9,135.33,Durable decal/tint.,decalandtint,BrandC,17.49,0.57,"(1.49, 1.1, 1.48)","{'Vinyl': 81, 'Adhesive': 23}",high,FF0000,FF0000,glossy,light
DT4033,Racing 3,42,139.11,Durable decal/tint.,decalandtint,BrandB,17.53,0.68,"(1.41, 1.36, 1.12)","{'Vinyl': 83, 'Adhesive': 25}",undefined,D4AF37,8B4513,glossy,light
DT5004,Graphic 1,34,104.05,Vibrant decal/tint.,decalandtint,BrandA,17.57,0.61,"(1.4, 1.36, 1.43)","{'Vinyl': 78, 'Adhesive': 25}",medium,FF0000,708090,matte,dust
DT6408,Blackout 1,42,130.35,Vibrant decal/tint.,decalandtint,BrandC,17.5,0.74,"(1.17, 1.1, 1.09)","{'Vinyl': 72, 'Adhesive': 11}",high,2980B9,708090,glossy,scratch
DT1615,Racing 2,38,113.26,Vibrant decal/tint.,decalandtint,BrandC,17.55,0.68,"(1.37, 1.14, 1.44)","{'Vinyl': 76, 'Adhesive': 13}",undefined,F5F5F5,F5DEB3,unfinished,scratch
DT1847,Blackout 7,18,143.17,Custom decal/tint.,decalandtint,BrandA,17.5,0.76,"(1.21, 1.24, 1.49)","{'Vinyl': 71, 'Adhesive': 21}",medium,FF0000,2F4F4F,matte,scratch
DT4595,Graphic 8,28,135.17,Durable decal/tint.,decalandtint,BrandB,17.5,0.95,"(1.01, 1.33, 1.47)","{'Vinyl': 86, 'Adhesive': 17}",medium,FF0000,8B4513,matte,scratch
DT2007,Graphic 3,3,106.43,High-quality decal/tint.,decalandtint,BrandC,17.47,0.85,"(1.36, 1.13, 1.31)","{'Vinyl': 77, 'Adhesive': 17}",low,F5F5F5,708090,glossy,dust
DT8141,Blackout 9,39,146.59,High-quality decal/tint.,decalandtint,BrandC,17.45,0.96,"(1.47, 1.49, 1.2)","{'Vinyl': 87, 'Adhesive': 10}",undefined,FF0000,FF5733,glossy,light
DT7095,Racing 9,34,96.27,High-quality decal/tint.,decalandtint,BrandB,17.55,0.53,"(1.15, 1.37, 1.14)","{'Vinyl': 80, 'Adhesive': 14}",medium,2F4F4F,708090,glossy,light
DT9868,Graphic 8,11,92.76,Vibrant decal/tint.,decalandtint,BrandC,17.42,0.65,"(1.24, 1.16, 1.48)","{'Vinyl': 76, 'Adhesive': 24}",low,2F4F4F,FF0000,glossy,uv
DT7998,Blackout 2,50,113.37,Durable decal/tint.,decalandtint,BrandC,17.52,0.84,"(1.41, 1.45, 1.34)","{'Vinyl': 76, 'Adhesive': 28}",undefined,DAA520,F5DEB3,matte,light
DT4009,Racing 5,25,135.98,High-quality decal/tint.,decalandtint,BrandA,17.48,0.83,"(1.11, 1.11, 1.23)","{'Vinyl': 82, 'Adhesive': 15}",high,DAA520,8B4513,unfinished,uv
DT3380,Blackout 5,24,103.11,Durable decal/tint.,decalandtint,BrandC,17.56,0.7,"(1.2, 1.02, 1.04)","{'Vinyl': 73, 'Adhesive': 20}",medium,DAA520,8B4513,unfinished,light
DT9097,Racing 6,14,133.51,Custom decal/tint.,decalandtint,BrandB,17.57,0.65,"(1.04, 1.12, 1.37)","{'Vinyl': 76, 'Adhesive': 18}",high,F5DEB3,FF5733,unfinished,light
DT8168,Blackout 9,21,147.44,High-quality decal/tint.,decalandtint,BrandA,17.51,0.7,"(1.02, 1.29, 1.42)","{'Vinyl': 70, 'Adhesive': 17}",low,2F4F4F,2F4F4F,matte,light
DT3430,Racing 2,1,80.9,Vibrant decal/tint.,decalandtint,BrandB,17.53,0.73,"(1.43, 1.01, 1.48)","{'Vinyl': 70, 'Adhesive': 19}",high,708090,708090,matte,scratch
DT1094,Racing 3,1,111.73,Vibrant decal/tint.,decalandtint,BrandB,17.57,0.68,"(1.05, 1.18, 1.2)","{'Vinyl': 74, 'Adhesive': 20}",high,FF5733,F5DEB3,matte,dust
DT8947,Graphic 1,28,107.35,Durable decal/tint.,decalandtint,BrandB,17.48,0.82,"(1.14, 1.35, 1.04)","{'Vinyl': 72, 'Adhesive': 14}",undefined,D4AF37,FF0000,unfinished,uv
DT5633,Graphic 8,16,134.86,Custom decal/tint.,decalandtint,BrandC,17.54,0.59,"(1.2, 1.29, 1.22)","{'Vinyl': 72, 'Adhesive': 14}",low,FF0000,FF0000,glossy,uv
DT3897,Flame 4,17,109.92,Durable decal/tint.,decalandtint,BrandC,17.59,0.83,"(1.31, 1.01, 1.07)","{'Vinyl': 71, 'Adhesive': 11}",low,F5DEB3,2F4F4F,glossy,light
DT2608,Custom 3,20,144.7,High-quality decal/tint.,decalandtint,BrandC,17.46,0.84,"(1.26, 1.4, 1.08)","{'Vinyl': 88, 'Adhesive': 17}",low,2F4F4F,2980B9,matte,dust
DT7705,Blackout 2,12,101.61,Durable decal/tint.,decalandtint,BrandA,17.49,0.8,"(1.07, 1.47, 1.35)","{'Vinyl': 83, 'Adhesive': 25}",medium,FF5733,2F4F4F,matte,dust
DT3664,Flame 9,44,104.87,Durable decal/tint.,decalandtint,BrandB,17.45,0.87,"(1.15, 1.18, 1.22)","{'Vinyl': 74, 'Adhesive': 16}",undefined,2F4F4F,2980B9,matte,light
DT3245,Flame 5,16,90.65,High-quality decal/tint.,decalandtint,BrandA,17.59,0.8,"(1.02, 1.25, 1.38)","{'Vinyl': 71, 'Adhesive': 30}",low,FF0000,FF0000,unfinished,dust
DT3387,Flame 6,20,137.34,High-quality decal/tint.,decalandtint,BrandC,17.53,0.98,"(1.02, 1.14, 1.15)","{'Vinyl': 86, 'Adhesive': 22}",low,F5DEB3,708090,unfinished,dust
DT2860,Flame 5,48,104.68,Vibrant decal/tint.,decalandtint,BrandB,17.42,0.87,"(1.42, 1.45, 1.34)","{'Vinyl': 87, 'Adhesive': 30}",high,FF5733,708090,matte,scratch
DT3409,Racing 1,28,114.55,High-quality decal/tint.,decalandtint,BrandC,17.58,0.75,"(1.06, 1.39, 1.35)","{'Vinyl': 76, 'Adhesive': 24}",high,D4AF37,708090,unfinished,scratch
DT8830,Custom 9,21,111.37,Custom decal/tint.,decalandtint,BrandA,17.47,0.52,"(1.16, 1.0, 1.31)","{'Vinyl': 77, 'Adhesive': 23}",high,FF5733,8B4513,matte,uv
DT6125,Graphic 5,44,143.58,Durable decal/tint.,decalandtint,BrandA,17.43,0.93,"(1.18, 1.12, 1.05)","{'Vinyl': 76, 'Adhesive': 20}",high,708090,2F4F4F,unfinished,light
DT3166,Blackout 1,19,82.29,Vibrant decal/tint.,decalandtint,BrandB,17.48,0.79,"(1.34, 1.06, 1.49)","{'Vinyl': 88, 'Adhesive': 21}",high,DAA520,FF0000,glossy,dust
DT1188,Racing 1,20,132.61,Custom decal/tint.,decalandtint,BrandB,17.49,0.66,"(1.11, 1.37, 1.27)","{'Vinyl': 87, 'Adhesive': 26}",undefined,2980B9,DAA520,matte,scratch
DT5713,Custom 9,2,114.1,Custom decal/tint.,decalandtint,BrandB,17.44,0.88,"(1.35, 1.4, 1.41)","{'Vinyl': 90, 'Adhesive': 27}",low,DAA520,F5F5F5,matte,uv
DT2441,Custom 8,8,139.9,Vibrant decal/tint.,decalandtint,BrandC,17.4,1.0,"(1.35, 1.02, 1.32)","{'Vinyl': 83, 'Adhesive': 29}",medium,DAA520,FF0000,matte,uv
DT6849,Racing 3,37,136.78,High-quality decal/tint.,decalandtint,BrandA,17.53,0.91,"(1.01, 1.11, 1.26)","{'Vinyl': 73, 'Adhesive': 15}",low,8B4513,2980B9,matte,dust
DT4145,Blackout 8,16,119.45,Vibrant decal/tint.,decalandtint,BrandC,17.57,0.85,"(1.29, 1.29, 1.27)","{'Vinyl': 70, 'Adhesive': 28}",low,2F4F4F,F5DEB3,glossy,dust
DT8554,Racing 3,36,85.98,Durable decal/tint.,decalandtint,BrandC,17.54,0.55,"(1.29, 1.15, 1.42)","{'Vinyl': 78, 'Adhesive': 11}",medium,8B4513,FF0000,glossy,scratch
DT6472,Custom 2,1,99.07,Custom decal/tint.,decalandtint,BrandB,17.42,0.9,"(1.45, 1.22, 1.32)","{'Vinyl': 78, 'Adhesive': 17}",medium,D4AF37,FF5733,unfinished,dust
DT4876,Custom 3,39,148.52,Custom decal/tint.,decalandtint,BrandC,17.44,0.9,"(1.06, 1.05, 1.35)","{'Vinyl': 72, 'Adhesive': 15}",high,DAA520,DAA520,matte,light
DT9654,Graphic 6,36,80.89,Durable decal/tint.,decalandtint,BrandA,17.48,0.87,"(1.42, 1.26, 1.24)","{'Vinyl': 80, 'Adhesive': 24}",low,F5DEB3,8B4513,unfinished,uv
DT5982,Flame 8,5,109.56,High-quality decal/tint.,decalandtint,BrandB,17.54,0.66,"(1.04, 1.1, 1.09)","{'Vinyl': 72, 'Adhesive': 21}",low,FF0000,8B4513,unfinished,scratch
DT8028,Racing 9,8,92.15,High-quality decal/tint.,decalandtint,BrandC,17.55,0.73,"(1.18, 1.08, 1.46)","{'Vinyl': 74, 'Adhesive': 20}",low,FF5733,FF5733,unfinished,dust
DT3799,Flame 2,39,146.76,High-quality decal/tint.,decalandtint,BrandB,17.57,0.93,"(1.39, 1.02, 1.1)","{'Vinyl': 80, 'Adhesive': 16}",high,F5F5F5,F5DEB3,unfinished,light
DT7832,Graphic 3,9,126.45,High-quality decal/tint.,decalandtint,BrandB,17.5,0.58,"(1.45, 1.4, 1.17)","{'Vinyl': 79, 'Adhesive': 28}",undefined,F5DEB3,8B4513,unfinished,dust
DT2240,Racing 3,45,113.8,Custom decal/tint.,decalandtint,BrandA,17.44,0.52,"(1.38, 1.14, 1.11)","{'Vinyl': 84, 'Adhesive': 29}",medium,FF5733,2980B9,matte,scratch
DT3397,Flame 6,10,100.73,Custom decal/tint.,decalandtint,BrandA,17.48,0.9,"(1.46, 1.13, 1.09)","{'Vinyl': 75, 'Adhesive': 12}",high,DAA520,8B4513,unfinished,light
DT7999,Custom 6,26,81.8,High-quality decal/tint.,decalandtint,BrandA,17.45,0.54,"(1.41, 1.31, 1.48)","{'Vinyl': 75, 'Adhesive': 22}",high,708090,FF5733,unfinished,dust
DT3749,Graphic 6,3,100.07,Custom decal/tint.,decalandtint,BrandA,17.51,0.91,"(1.08, 1.21, 1.4)","{'Vinyl': 75, 'Adhesive': 12}",high,FF0000,F5DEB3,glossy,dust
DT5359,Flame 8,23,112.84,High-quality decal/tint.,decalandtint,BrandB,17.42,0.89,"(1.38, 1.23, 1.16)","{'Vinyl': 84, 'Adhesive': 20}",high,2980B9,8B4513,unfinished,uv
DT2279,Graphic 3,42,127.44,Custom decal/tint.,decalandtint,BrandC,17.49,0.85,"(1.08, 1.32, 1.05)","{'Vinyl': 73, 'Adhesive': 23}",undefined,8B4513,DAA520,matte,dust
DT4897,Racing 9,21,97.5,Custom decal/tint.,decalandtint,BrandC,17.55,0.76,"(1.5, 1.18, 1.13)","{'Vinyl': 87, 'Adhesive': 16}",high,DAA520,F5DEB3,unfinished,uv
DT1068,Custom 1,46,136.61,Durable decal/tint.,decalandtint,BrandC,17.4,0.53,"(1.01, 1.21, 1.08)","{'Vinyl': 81, 'Adhesive': 24}",low,FF5733,F5DEB3,glossy,dust
DT1798,Custom 3,15,129.81,Custom decal/tint.,decalandtint,BrandA,17.43,0.71,"(1.27, 1.4, 1.07)","{'Vinyl': 78, 'Adhesive': 30}",undefined,F5F5F5,FF5733,glossy,scratch
DT5426,Custom 3,25,104.37,Vibrant decal/tint.,decalandtint,BrandB,17.54,0.97,"(1.14, 1.08, 1.2)","{'Vinyl': 79, 'Adhesive': 20}",high,D4AF37,D4AF37,matte,scratch
DT5383,Racing 7,36,126.63,High-quality decal/tint.,decalandtint,BrandB,17.48,0.9,"(1.21, 1.29, 1.09)","{'Vinyl': 72, 'Adhesive': 30}",undefined,F5F5F5,FF5733,matte,scratch
DT6260,Custom 6,20,99.72,Vibrant decal/tint.,decalandtint,BrandB,17.55,0.99,"(1.24, 1.2, 1.19)","{'Vinyl': 72, 'Adhesive': 29}",high,FF5733,DAA520,glossy,dust
DT7480,Graphic 1,45,120.1,Durable decal/tint.,decalandtint,BrandA,17.54,0.91,"(1.35, 1.22, 1.49)","{'Vinyl': 81, 'Adhesive': 22}",low,F5F5F5,FF5733,matte,scratch
DT8869,Flame 8,9,82.66,Custom decal/tint.,decalandtint,BrandA,17.48,0.59,"(1.35, 1.29, 1.3)","{'Vinyl': 77, 'Adhesive': 13}",undefined,DAA520,F5F5F5,unfinished,scratch
DT5644,Graphic 5,11,140.5,Vibrant decal/tint.,decalandtint,BrandC,17.5,0.53,"(1.38, 1.15, 1.09)","{'Vinyl': 71, 'Adhesive': 12}",undefined,8B4513,8B4513,matte,uv
DT5529,Graphic 6,14,87.56,Custom decal/tint.,decalandtint,BrandC,17.51,0.58,"(1.36, 1.15, 1.35)","{'Vinyl': 82, 'Adhesive': 28}",undefined,8B4513,8B4513,unfinished,dust
DT7645,Racing 7,23,111.78,Durable decal/tint.,decalandtint,BrandC,17.45,0.81,"(1.07, 1.36, 1.25)","{'Vinyl': 72, 'Adhesive': 30}",low,8B4513,708090,glossy,dust
DT3735,Blackout 3,33,127.9,Durable decal/tint.,decalandtint,BrandA,17.56,0.89,"(1.08, 1.04, 1.25)","{'Vinyl': 77, 'Adhesive': 13}",medium,F5F5F5,2980B9,glossy,uv
DT6122,Custom 8,31,103.67,Durable decal/tint.,decalandtint,BrandC,17.6,0.58,"(1.49, 1.04, 1.3)","{'Vinyl': 87, 'Adhesive': 28}",high,D4AF37,2F4F4F,glossy,uv
DT4101,Graphic 5,46,122.27,High-quality decal/tint.,decalandtint,BrandC,17.46,0.9,"(1.0, 1.42, 1.05)","{'Vinyl': 75, 'Adhesive': 16}",medium,FF5733,FF0000,matte,dust
DT5951,Blackout 4,18,82.61,Custom decal/tint.,decalandtint,BrandA,17.56,0.56,"(1.37, 1.16, 1.23)","{'Vinyl': 77, 'Adhesive': 22}",medium,FF5733,8B4513,glossy,uv
DT7359,Racing 7,25,80.44,Custom decal/tint.,decalandtint,BrandC,17.48,0.77,"(1.45, 1.27, 1.39)","{'Vinyl': 87, 'Adhesive': 16}",high,2F4F4F,F5F5F5,glossy,light
DT4571,Blackout 7,27,133.68,High-quality decal/tint.,decalandtint,BrandC,17.59,0.9,"(1.28, 1.24, 1.4)","{'Vinyl': 86, 'Adhesive': 18}",undefined,FF0000,FF5733,unfinished,scratch
DT7088,Flame 8,48,111.55,High-quality decal/tint.,decalandtint,BrandA,17.54,0.85,"(1.17, 1.16, 1.08)","{'Vinyl': 76, 'Adhesive': 19}",undefined,F5DEB3,DAA520,unfinished,uv
DT4189,Flame 2,49,91.27,Custom decal/tint.,decalandtint,BrandA,17.5,0.5,"(1.14, 1.44, 1.03)","{'Vinyl': 83, 'Adhesive': 10}",high,2980B9,FF0000,glossy,scratch
DT2641,Blackout 1,38,95.93,High-quality decal/tint.,decalandtint,BrandB,17.45,0.85,"(1.17, 1.43, 1.09)","{'Vinyl': 87, 'Adhesive': 22}",low,2F4F4F,D4AF37,glossy,scratch
DT7548,Flame 2,19,147.73,Durable decal/tint.,decalandtint,BrandA,17.6,0.98,"(1.43, 1.34, 1.48)","{'Vinyl': 86, 'Adhesive': 10}",medium,D4AF37,FF0000,unfinished,light
DT2575,Racing 6,21,149.86,Durable decal/tint.,decalandtint,BrandB,17.59,0.5,"(1.44, 1.22, 1.02)","{'Vinyl': 70, 'Adhesive': 14}",low,8B4513,D4AF37,matte,light
DT5559,Custom 8,42,95.27,Vibrant decal/tint.,decalandtint,BrandB,17.53,0.59,"(1.39, 1.13, 1.35)","{'Vinyl': 90, 'Adhesive': 13}",undefined,708090,FF5733,matte,scratch
DT5792,Custom 6,10,89.0,Durable decal/tint.,decalandtint,BrandB,17.49,0.7,"(1.04, 1.49, 1.43)","{'Vinyl': 81, 'Adhesive': 24}",undefined,F5F5F5,F5DEB3,unfinished,uv
DT3408,Racing 6,3,141.16,High-quality decal/tint.,decalandtint,BrandC,17.54,0.99,"(1.39, 1.38, 1.42)","{'Vinyl': 74, 'Adhesive': 27}",undefined,2F4F4F,F5F5F5,glossy,light
DT7522,Racing 1,41,115.51,Durable decal/tint.,decalandtint,BrandA,17.52,0.88,"(1.39, 1.3, 1.12)","{'Vinyl': 77, 'Adhesive': 11}",medium,FF5733,F5DEB3,glossy,light
DT8553,Graphic 9,36,85.25,Durable decal/tint.,decalandtint,BrandA,17.52,0.97,"(1.1, 1.33, 1.24)","{'Vinyl': 78, 'Adhesive': 23}",undefined,FF5733,F5F5F5,unfinished,uv
DT2876,Flame 3,37,111.29,Custom decal/tint.,decalandtint,BrandB,17.52,0.57,"(1.05, 1.03, 1.4)","{'Vinyl': 83, 'Adhesive': 24}",low,F5F5F5,DAA520,unfinished,dust
DT4222,Blackout 4,20,114.95,Vibrant decal/tint.,decalandtint,BrandC,17.5,0.97,"(1.13, 1.5, 1.04)","{'Vinyl': 74, 'Adhesive': 19}",undefined,FF5733,D4AF37,glossy,light
DT4079,Custom 5,12,99.77,Custom decal/tint.,decalandtint,BrandB,17.59,0.54,"(1.18, 1.14, 1.37)","{'Vinyl': 83, 'Adhesive': 16}",undefined,708090,F5F5F5,glossy,uv
