id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,voltage,amperage,power_inout,avg_lifespan,temperature_rating
WH9145,PowerLine 3,19,79.43,Reliable wiring harness.,wiringharness,BrandA,17.73,0.86,"(0.23, 0.29, 0.28)","{'Copper': 73, 'Plastic': 25}",undefined,27.6,18.4,507.84,14298,44
WH1082,CablePro 6,14,63.2,Efficient wiring harness.,wiringharness,BrandD,17.35,0.72,"(0.28, 0.24, 0.29)","{'Copper': 77, 'Plastic': 13}",undefined,12.2,14.4,175.68,12314,27
WH6030,CablePro 2,15,88.2,Flexible wiring harness.,wiringharness,BrandC,17.69,0.86,"(0.29, 0.23, 0.21)","{'Copper': 84, 'Plastic': 10}",high,29.3,13.0,380.9,10890,65
WH1808,WireFlex 8,22,71.5,Efficient wiring harness.,wiringharness,BrandB,17.32,0.76,"(0.29, 0.28, 0.26)","{'Copper': 73, 'Plastic': 23}",low,36.0,12.9,464.4,10455,40
WH1677,CablePro 3,23,75.17,Efficient wiring harness.,wiringharness,BrandC,17.66,0.79,"(0.21, 0.23, 0.28)","{'Copper': 86, 'Plastic': 13}",undefined,41.1,14.4,591.84,11347,19
WH1981,SafeConnect 7,30,84.29,Flexible wiring harness.,wiringharness,BrandA,17.8,0.55,"(0.3, 0.27, 0.22)","{'Copper': 70, 'Plastic': 13}",high,12.4,15.9,197.16,10075,24
WH4018,PowerLine 7,39,86.28,Durable wiring harness.,wiringharness,BrandC,17.18,0.97,"(0.22, 0.21, 0.26)","{'Copper': 78, 'Plastic': 15}",medium,13.2,17.8,234.96,13811,23
WH5311,WireFlex 6,44,60.61,Reliable wiring harness.,wiringharness,BrandB,17.81,0.77,"(0.29, 0.28, 0.23)","{'Copper': 88, 'Plastic': 28}",undefined,46.5,13.2,613.8,11972,24
WH7776,SafeConnect 4,2,81.87,Durable wiring harness.,wiringharness,BrandD,17.94,0.84,"(0.26, 0.25, 0.23)","{'Copper': 83, 'Plastic': 23}",undefined,18.1,19.0,343.9,12209,65
WH2890,SafeConnect 5,9,98.11,Flexible wiring harness.,wiringharness,BrandB,17.3,0.57,"(0.27, 0.28, 0.26)","{'Copper': 77, 'Plastic': 30}",high,21.6,16.1,347.76,14748,-7
WH6989,CablePro 6,42,64.0,Flexible wiring harness.,wiringharness,BrandA,17.23,0.84,"(0.2, 0.22, 0.29)","{'Copper': 81, 'Plastic': 23}",undefined,37.0,12.3,455.1,14998,60
WH3502,WireFlex 6,37,95.0,Efficient wiring harness.,wiringharness,BrandD,17.88,0.61,"(0.28, 0.29, 0.28)","{'Copper': 82, 'Plastic': 24}",high,34.5,10.3,355.35,12225,19
WH3501,SafeConnect 9,46,92.68,Reliable wiring harness.,wiringharness,BrandD,17.91,0.68,"(0.25, 0.25, 0.27)","{'Copper': 79, 'Plastic': 13}",high,40.6,12.6,511.56,14443,75
WH8997,CablePro 9,16,65.51,Flexible wiring harness.,wiringharness,BrandC,17.25,0.74,"(0.21, 0.29, 0.25)","{'Copper': 80, 'Plastic': 23}",undefined,41.5,18.7,776.05,12333,62
WH9194,SafeConnect 5,15,85.09,Reliable wiring harness.,wiringharness,BrandC,17.63,0.81,"(0.27, 0.23, 0.25)","{'Copper': 74, 'Plastic': 15}",high,31.5,18.2,573.3,11478,24
WH9552,SafeConnect 3,39,56.29,Flexible wiring harness.,wiringharness,BrandD,17.64,0.77,"(0.26, 0.26, 0.28)","{'Copper': 74, 'Plastic': 26}",medium,44.4,14.8,657.12,13346,77
WH5766,SafeConnect 9,39,80.83,Reliable wiring harness.,wiringharness,BrandD,17.45,0.56,"(0.26, 0.25, 0.29)","{'Copper': 70, 'Plastic': 17}",high,40.4,16.3,658.52,14731,45
WH9514,WireFlex 7,47,51.22,Durable wiring harness.,wiringharness,BrandA,17.13,0.85,"(0.25, 0.29, 0.26)","{'Copper': 80, 'Plastic': 14}",medium,18.2,14.5,263.9,10484,71
WH8681,WireFlex 6,41,53.2,Flexible wiring harness.,wiringharness,BrandC,17.76,0.98,"(0.2, 0.26, 0.3)","{'Copper': 75, 'Plastic': 16}",medium,32.0,16.6,531.2,10631,74
WH2366,PowerLine 7,46,71.49,Efficient wiring harness.,wiringharness,BrandC,17.16,0.72,"(0.23, 0.23, 0.29)","{'Copper': 84, 'Plastic': 19}",low,38.6,14.5,559.7,13621,7
WH7738,PowerLine 3,21,96.31,Flexible wiring harness.,wiringharness,BrandD,17.34,0.8,"(0.21, 0.28, 0.28)","{'Copper': 81, 'Plastic': 19}",high,46.2,14.9,688.38,13963,51
WH7027,SafeConnect 8,16,54.75,Flexible wiring harness.,wiringharness,BrandC,17.71,0.91,"(0.28, 0.29, 0.23)","{'Copper': 84, 'Plastic': 14}",undefined,36.3,12.1,439.23,12918,36
WH8304,CablePro 8,33,99.79,Reliable wiring harness.,wiringharness,BrandC,17.72,0.89,"(0.25, 0.25, 0.22)","{'Copper': 75, 'Plastic': 14}",undefined,44.8,12.9,577.92,13837,3
WH6277,CablePro 3,31,92.37,Durable wiring harness.,wiringharness,BrandC,17.15,0.77,"(0.27, 0.22, 0.24)","{'Copper': 88, 'Plastic': 27}",low,27.6,16.6,458.16,11119,-17
WH1628,WireFlex 3,30,57.41,Flexible wiring harness.,wiringharness,BrandC,17.81,0.54,"(0.28, 0.27, 0.22)","{'Copper': 82, 'Plastic': 16}",undefined,44.0,12.6,554.4,10053,29
WH1591,WireFlex 4,32,91.64,Efficient wiring harness.,wiringharness,BrandB,17.7,0.68,"(0.3, 0.22, 0.24)","{'Copper': 88, 'Plastic': 11}",high,21.4,13.3,284.62,11814,66
WH4536,SafeConnect 8,30,60.31,Durable wiring harness.,wiringharness,BrandD,17.31,1.0,"(0.28, 0.25, 0.2)","{'Copper': 85, 'Plastic': 24}",undefined,13.5,10.4,140.4,11484,-4
WH3089,WireFlex 1,1,77.4,Reliable wiring harness.,wiringharness,BrandB,17.71,0.91,"(0.27, 0.3, 0.24)","{'Copper': 72, 'Plastic': 28}",low,34.5,13.0,448.5,11194,41
WH5251,WireFlex 2,37,72.05,Reliable wiring harness.,wiringharness,BrandC,17.86,0.81,"(0.3, 0.29, 0.21)","{'Copper': 81, 'Plastic': 27}",undefined,46.5,16.8,781.2,12221,19
WH8797,SafeConnect 8,38,74.04,Efficient wiring harness.,wiringharness,BrandD,17.07,0.55,"(0.29, 0.27, 0.22)","{'Copper': 79, 'Plastic': 18}",undefined,27.1,11.7,317.07,10498,70
WH9177,WireFlex 6,32,61.34,Efficient wiring harness.,wiringharness,BrandB,17.5,0.77,"(0.21, 0.21, 0.29)","{'Copper': 77, 'Plastic': 24}",undefined,32.9,17.2,565.88,13633,59
WH5495,PowerLine 2,8,93.01,Reliable wiring harness.,wiringharness,BrandB,17.45,0.62,"(0.25, 0.29, 0.24)","{'Copper': 73, 'Plastic': 19}",medium,14.7,14.8,217.56,12474,73
WH3375,SafeConnect 8,28,87.91,Flexible wiring harness.,wiringharness,BrandC,17.97,0.79,"(0.23, 0.24, 0.21)","{'Copper': 72, 'Plastic': 19}",undefined,46.5,15.6,725.4,10805,33
WH4067,PowerLine 6,4,79.01,Durable wiring harness.,wiringharness,BrandC,17.19,0.64,"(0.25, 0.27, 0.26)","{'Copper': 80, 'Plastic': 13}",undefined,12.0,19.0,228.0,11670,-16
WH2323,CablePro 6,6,92.45,Reliable wiring harness.,wiringharness,BrandB,17.45,0.53,"(0.29, 0.27, 0.26)","{'Copper': 79, 'Plastic': 23}",undefined,39.6,10.8,427.68,14516,4
WH9010,CablePro 2,14,64.49,Reliable wiring harness.,wiringharness,BrandA,17.05,0.79,"(0.26, 0.23, 0.29)","{'Copper': 90, 'Plastic': 13}",undefined,46.2,12.7,586.74,11012,74
WH9068,SafeConnect 7,9,72.5,Flexible wiring harness.,wiringharness,BrandA,17.81,0.93,"(0.23, 0.28, 0.3)","{'Copper': 84, 'Plastic': 29}",high,37.9,14.0,530.6,14960,52
WH2083,WireFlex 1,28,86.34,Reliable wiring harness.,wiringharness,BrandA,17.74,0.89,"(0.22, 0.25, 0.23)","{'Copper': 89, 'Plastic': 13}",medium,18.9,11.3,213.57,11834,37
WH4036,CablePro 3,42,54.3,Efficient wiring harness.,wiringharness,BrandC,17.53,0.81,"(0.24, 0.23, 0.21)","{'Copper': 71, 'Plastic': 18}",medium,45.2,17.4,786.48,12330,56
WH8621,CablePro 4,15,72.67,Efficient wiring harness.,wiringharness,BrandD,17.17,0.74,"(0.21, 0.28, 0.29)","{'Copper': 72, 'Plastic': 14}",low,20.1,18.9,379.89,11755,2
WH2913,PowerLine 4,41,50.73,Reliable wiring harness.,wiringharness,BrandB,17.99,0.55,"(0.22, 0.25, 0.28)","{'Copper': 89, 'Plastic': 21}",high,33.7,11.0,370.7,12814,54
WH3592,CablePro 8,12,91.73,Reliable wiring harness.,wiringharness,BrandD,17.79,0.99,"(0.26, 0.27, 0.24)","{'Copper': 85, 'Plastic': 15}",high,13.5,12.2,164.7,10831,79
WH2185,WireFlex 7,29,95.81,Efficient wiring harness.,wiringharness,BrandD,17.16,0.7,"(0.28, 0.24, 0.21)","{'Copper': 75, 'Plastic': 21}",medium,26.0,11.3,293.8,14476,-8
WH8498,PowerLine 1,14,92.31,Flexible wiring harness.,wiringharness,BrandC,17.46,0.94,"(0.26, 0.24, 0.23)","{'Copper': 77, 'Plastic': 26}",medium,24.8,12.5,310.0,14576,-17
WH7228,CablePro 1,25,83.1,Flexible wiring harness.,wiringharness,BrandD,17.99,0.91,"(0.2, 0.2, 0.26)","{'Copper': 71, 'Plastic': 19}",undefined,16.9,12.6,212.94,12540,40
WH2618,SafeConnect 4,10,93.32,Flexible wiring harness.,wiringharness,BrandD,17.28,0.6,"(0.3, 0.3, 0.28)","{'Copper': 72, 'Plastic': 19}",undefined,37.8,19.3,729.54,10432,39
WH5313,WireFlex 9,38,53.73,Durable wiring harness.,wiringharness,BrandC,17.61,0.92,"(0.21, 0.21, 0.27)","{'Copper': 83, 'Plastic': 28}",undefined,37.7,17.1,644.67,14694,26
WH6835,CablePro 9,50,58.97,Flexible wiring harness.,wiringharness,BrandC,17.95,0.97,"(0.22, 0.28, 0.21)","{'Copper': 82, 'Plastic': 26}",low,26.4,18.7,493.68,12644,66
WH8650,CablePro 4,5,70.01,Flexible wiring harness.,wiringharness,BrandB,17.76,0.76,"(0.21, 0.23, 0.25)","{'Copper': 82, 'Plastic': 21}",high,26.3,16.5,433.95,14464,46
WH9357,PowerLine 5,28,75.72,Durable wiring harness.,wiringharness,BrandD,17.71,0.57,"(0.25, 0.21, 0.26)","{'Copper': 90, 'Plastic': 21}",undefined,19.9,12.5,248.75,14050,80
WH1509,WireFlex 8,23,91.56,Flexible wiring harness.,wiringharness,BrandA,17.81,0.72,"(0.26, 0.3, 0.23)","{'Copper': 83, 'Plastic': 15}",medium,31.5,12.8,403.2,14381,27
WH4072,WireFlex 1,14,83.12,Flexible wiring harness.,wiringharness,BrandB,17.78,0.53,"(0.21, 0.25, 0.22)","{'Copper': 89, 'Plastic': 25}",medium,19.5,11.0,214.5,11272,-8
WH6720,SafeConnect 7,23,57.79,Durable wiring harness.,wiringharness,BrandA,17.63,0.91,"(0.22, 0.25, 0.21)","{'Copper': 75, 'Plastic': 25}",high,43.7,13.3,581.21,12551,10
WH6746,WireFlex 4,33,53.2,Reliable wiring harness.,wiringharness,BrandB,17.37,0.9,"(0.28, 0.21, 0.24)","{'Copper': 74, 'Plastic': 28}",undefined,13.5,12.0,162.0,12933,-10
WH8068,SafeConnect 8,8,87.95,Reliable wiring harness.,wiringharness,BrandC,17.13,0.78,"(0.24, 0.27, 0.2)","{'Copper': 83, 'Plastic': 22}",medium,28.1,12.1,340.01,12080,-4
WH3078,CablePro 4,2,56.62,Flexible wiring harness.,wiringharness,BrandC,17.06,0.67,"(0.25, 0.23, 0.24)","{'Copper': 76, 'Plastic': 28}",high,18.4,16.8,309.12,11817,79
WH9246,PowerLine 3,26,67.92,Flexible wiring harness.,wiringharness,BrandA,17.34,0.98,"(0.26, 0.23, 0.21)","{'Copper': 85, 'Plastic': 29}",medium,21.3,12.5,266.25,11835,64
WH6782,CablePro 4,46,76.49,Flexible wiring harness.,wiringharness,BrandC,17.07,0.75,"(0.22, 0.23, 0.28)","{'Copper': 81, 'Plastic': 20}",medium,47.4,10.8,511.92,13322,30
WH7403,CablePro 5,24,86.0,Flexible wiring harness.,wiringharness,BrandA,17.53,0.96,"(0.21, 0.21, 0.2)","{'Copper': 88, 'Plastic': 15}",medium,26.0,14.7,382.2,12300,38
WH1986,SafeConnect 6,28,57.55,Durable wiring harness.,wiringharness,BrandC,17.18,0.82,"(0.21, 0.23, 0.25)","{'Copper': 71, 'Plastic': 18}",low,12.8,15.6,199.68,12579,17
WH3008,WireFlex 4,2,85.48,Flexible wiring harness.,wiringharness,BrandD,17.51,0.79,"(0.3, 0.24, 0.23)","{'Copper': 81, 'Plastic': 18}",medium,20.9,10.8,225.72,13886,10
WH4248,CablePro 3,22,55.86,Flexible wiring harness.,wiringharness,BrandC,17.54,0.59,"(0.3, 0.21, 0.2)","{'Copper': 87, 'Plastic': 16}",high,28.2,14.3,403.26,14260,79
WH7196,WireFlex 3,8,93.76,Efficient wiring harness.,wiringharness,BrandA,17.31,0.99,"(0.24, 0.29, 0.3)","{'Copper': 85, 'Plastic': 15}",medium,45.4,17.1,776.34,10743,2
WH5902,WireFlex 3,28,91.01,Efficient wiring harness.,wiringharness,BrandC,17.39,0.74,"(0.3, 0.22, 0.26)","{'Copper': 86, 'Plastic': 18}",high,37.3,16.9,630.37,10536,61
WH5712,CablePro 6,43,76.15,Reliable wiring harness.,wiringharness,BrandA,17.93,0.8,"(0.22, 0.29, 0.22)","{'Copper': 72, 'Plastic': 26}",high,24.2,19.5,471.9,14071,63
WH8566,WireFlex 8,10,53.75,Durable wiring harness.,wiringharness,BrandC,17.05,0.81,"(0.26, 0.21, 0.24)","{'Copper': 85, 'Plastic': 11}",high,28.9,15.5,447.95,13715,2
WH1325,PowerLine 2,34,73.65,Efficient wiring harness.,wiringharness,BrandA,17.95,0.81,"(0.28, 0.2, 0.23)","{'Copper': 72, 'Plastic': 18}",medium,29.8,14.2,423.16,11689,27
WH2452,SafeConnect 1,39,96.83,Efficient wiring harness.,wiringharness,BrandC,17.12,0.51,"(0.23, 0.3, 0.28)","{'Copper': 77, 'Plastic': 21}",low,34.8,13.9,483.72,13585,50
WH4011,SafeConnect 3,36,71.31,Durable wiring harness.,wiringharness,BrandA,17.25,0.85,"(0.23, 0.29, 0.28)","{'Copper': 78, 'Plastic': 22}",low,28.8,16.0,460.8,14549,41
WH3856,PowerLine 5,23,87.0,Reliable wiring harness.,wiringharness,BrandB,17.36,0.8,"(0.29, 0.26, 0.23)","{'Copper': 80, 'Plastic': 22}",high,17.6,19.4,341.44,12091,-20
WH9598,SafeConnect 2,4,81.06,Flexible wiring harness.,wiringharness,BrandB,17.59,0.61,"(0.28, 0.22, 0.28)","{'Copper': 82, 'Plastic': 22}",low,18.7,16.7,312.29,11262,-4
WH7347,SafeConnect 6,46,89.52,Durable wiring harness.,wiringharness,BrandA,17.74,0.86,"(0.27, 0.29, 0.21)","{'Copper': 87, 'Plastic': 13}",high,18.7,19.7,368.39,10862,73
WH9021,PowerLine 3,43,79.66,Efficient wiring harness.,wiringharness,BrandC,17.36,0.98,"(0.28, 0.27, 0.21)","{'Copper': 87, 'Plastic': 14}",medium,37.9,12.9,488.91,14036,54
WH2162,SafeConnect 1,50,81.34,Reliable wiring harness.,wiringharness,BrandA,17.93,0.76,"(0.25, 0.24, 0.21)","{'Copper': 72, 'Plastic': 14}",high,18.8,16.6,312.08,12390,77
WH3776,SafeConnect 9,41,92.16,Durable wiring harness.,wiringharness,BrandB,17.43,0.63,"(0.22, 0.22, 0.27)","{'Copper': 85, 'Plastic': 11}",high,39.6,15.7,621.72,11813,-14
WH8464,SafeConnect 1,13,58.72,Efficient wiring harness.,wiringharness,BrandB,17.56,0.79,"(0.27, 0.23, 0.3)","{'Copper': 71, 'Plastic': 27}",undefined,32.0,12.7,406.4,13235,63
WH9622,SafeConnect 6,35,53.21,Reliable wiring harness.,wiringharness,BrandA,17.83,0.71,"(0.28, 0.26, 0.26)","{'Copper': 81, 'Plastic': 20}",undefined,30.3,11.5,348.45,12221,19
WH4638,PowerLine 8,1,87.23,Durable wiring harness.,wiringharness,BrandC,17.12,0.85,"(0.28, 0.26, 0.23)","{'Copper': 78, 'Plastic': 12}",low,42.6,10.5,447.3,10907,37
WH4359,PowerLine 9,8,92.88,Efficient wiring harness.,wiringharness,BrandB,17.24,0.65,"(0.29, 0.22, 0.28)","{'Copper': 77, 'Plastic': 25}",high,41.8,11.4,476.52,12957,24
WH7327,CablePro 5,5,86.22,Flexible wiring harness.,wiringharness,BrandD,17.86,0.88,"(0.22, 0.26, 0.2)","{'Copper': 78, 'Plastic': 22}",medium,35.5,17.9,635.45,13702,41
WH2863,SafeConnect 3,13,53.23,Reliable wiring harness.,wiringharness,BrandB,17.43,0.74,"(0.29, 0.24, 0.25)","{'Copper': 82, 'Plastic': 15}",low,25.5,14.1,359.55,11985,-18
WH7844,PowerLine 7,14,59.82,Efficient wiring harness.,wiringharness,BrandD,17.77,0.54,"(0.28, 0.3, 0.28)","{'Copper': 74, 'Plastic': 15}",high,31.6,18.7,590.92,10663,-3
WH2341,CablePro 8,40,86.28,Reliable wiring harness.,wiringharness,BrandD,17.31,0.89,"(0.22, 0.3, 0.24)","{'Copper': 76, 'Plastic': 17}",low,20.4,16.9,344.76,10199,71
WH4118,SafeConnect 8,7,94.1,Durable wiring harness.,wiringharness,BrandC,17.7,0.85,"(0.28, 0.27, 0.26)","{'Copper': 85, 'Plastic': 20}",low,32.6,20.0,652.0,10737,61
WH4792,CablePro 9,8,69.72,Durable wiring harness.,wiringharness,BrandB,17.29,0.65,"(0.27, 0.25, 0.23)","{'Copper': 88, 'Plastic': 18}",undefined,35.1,18.9,663.39,13814,-11
WH2061,CablePro 2,35,86.19,Efficient wiring harness.,wiringharness,BrandB,17.58,0.63,"(0.25, 0.26, 0.25)","{'Copper': 83, 'Plastic': 25}",undefined,29.9,15.6,466.44,14564,21
WH6002,WireFlex 9,25,58.26,Efficient wiring harness.,wiringharness,BrandB,17.56,1.0,"(0.28, 0.28, 0.3)","{'Copper': 82, 'Plastic': 16}",undefined,30.2,12.7,383.54,10178,44
WH4091,SafeConnect 2,40,83.58,Efficient wiring harness.,wiringharness,BrandB,17.4,0.93,"(0.29, 0.22, 0.25)","{'Copper': 76, 'Plastic': 26}",low,17.8,10.3,183.34,10116,75
WH8218,PowerLine 6,27,86.08,Flexible wiring harness.,wiringharness,BrandB,17.43,0.86,"(0.24, 0.21, 0.22)","{'Copper': 75, 'Plastic': 23}",medium,30.8,16.5,508.2,12217,-11
WH9706,SafeConnect 6,16,50.58,Efficient wiring harness.,wiringharness,BrandD,17.27,0.63,"(0.24, 0.23, 0.21)","{'Copper': 89, 'Plastic': 19}",undefined,38.3,18.4,704.72,10509,39
WH1058,SafeConnect 5,45,96.76,Flexible wiring harness.,wiringharness,BrandB,17.89,0.63,"(0.23, 0.27, 0.27)","{'Copper': 73, 'Plastic': 25}",low,15.5,13.6,210.8,13081,52
WH6479,SafeConnect 2,21,65.53,Flexible wiring harness.,wiringharness,BrandC,17.54,0.93,"(0.27, 0.22, 0.24)","{'Copper': 81, 'Plastic': 10}",medium,25.5,17.4,443.7,14706,78
WH3355,PowerLine 5,32,75.8,Durable wiring harness.,wiringharness,BrandD,17.09,0.8,"(0.25, 0.29, 0.23)","{'Copper': 88, 'Plastic': 10}",low,23.2,19.8,459.36,10755,37
WH9037,PowerLine 1,46,96.0,Flexible wiring harness.,wiringharness,BrandD,17.82,0.82,"(0.23, 0.28, 0.26)","{'Copper': 71, 'Plastic': 24}",undefined,16.6,16.3,270.58,10194,34
WH4633,SafeConnect 5,4,72.71,Durable wiring harness.,wiringharness,BrandC,17.31,0.87,"(0.28, 0.28, 0.29)","{'Copper': 86, 'Plastic': 15}",undefined,46.2,14.7,679.14,12916,78
WH1308,CablePro 1,13,60.6,Flexible wiring harness.,wiringharness,BrandC,17.5,0.51,"(0.22, 0.26, 0.3)","{'Copper': 77, 'Plastic': 26}",high,16.8,18.2,305.76,11947,21
WH7657,PowerLine 9,21,81.42,Durable wiring harness.,wiringharness,BrandD,17.92,0.96,"(0.21, 0.2, 0.2)","{'Copper': 76, 'Plastic': 18}",low,40.0,18.4,736.0,10834,3
WH1377,CablePro 2,37,71.89,Reliable wiring harness.,wiringharness,BrandB,17.45,0.67,"(0.25, 0.24, 0.23)","{'Copper': 82, 'Plastic': 18}",high,21.2,19.5,413.4,11039,-17
WH6138,WireFlex 9,5,84.52,Reliable wiring harness.,wiringharness,BrandA,17.32,0.78,"(0.24, 0.3, 0.28)","{'Copper': 86, 'Plastic': 11}",undefined,39.8,11.0,437.8,12415,57
WH1281,CablePro 8,49,86.07,Durable wiring harness.,wiringharness,BrandC,17.59,0.77,"(0.25, 0.29, 0.27)","{'Copper': 88, 'Plastic': 28}",high,15.7,15.2,238.64,12912,59
WH6771,WireFlex 2,3,80.0,Flexible wiring harness.,wiringharness,BrandB,17.66,0.89,"(0.23, 0.23, 0.24)","{'Copper': 90, 'Plastic': 25}",undefined,12.2,14.2,173.24,10316,-11
WH4402,PowerLine 1,1,69.0,Reliable wiring harness.,wiringharness,BrandC,17.41,0.94,"(0.26, 0.27, 0.26)","{'Copper': 74, 'Plastic': 30}",high,19.2,17.0,326.4,10505,-4
WH7680,WireFlex 8,1,60.78,Efficient wiring harness.,wiringharness,BrandD,17.23,0.63,"(0.23, 0.24, 0.29)","{'Copper': 70, 'Plastic': 27}",medium,24.5,12.2,298.9,13057,79
WH3209,WireFlex 2,15,91.53,Flexible wiring harness.,wiringharness,BrandA,17.84,0.6,"(0.25, 0.28, 0.29)","{'Copper': 83, 'Plastic': 28}",undefined,22.7,16.9,383.63,11705,63
WH2823,PowerLine 1,37,80.24,Efficient wiring harness.,wiringharness,BrandD,17.19,0.82,"(0.26, 0.29, 0.21)","{'Copper': 71, 'Plastic': 21}",undefined,24.8,18.5,458.8,11299,-13
WH5182,WireFlex 3,19,61.81,Durable wiring harness.,wiringharness,BrandB,17.52,0.79,"(0.28, 0.24, 0.3)","{'Copper': 90, 'Plastic': 22}",low,37.4,15.9,594.66,10583,43
WH2270,SafeConnect 5,28,84.57,Durable wiring harness.,wiringharness,BrandC,17.18,0.62,"(0.29, 0.3, 0.27)","{'Copper': 87, 'Plastic': 12}",undefined,46.1,15.3,705.33,10036,-7
WH8786,CablePro 2,9,94.98,Reliable wiring harness.,wiringharness,BrandB,17.94,0.84,"(0.3, 0.22, 0.27)","{'Copper': 76, 'Plastic': 15}",undefined,13.3,14.6,194.18,12500,51
WH4580,SafeConnect 9,10,62.68,Durable wiring harness.,wiringharness,BrandD,17.89,0.68,"(0.24, 0.23, 0.3)","{'Copper': 88, 'Plastic': 30}",low,25.7,11.0,282.7,14838,44
WH6150,PowerLine 2,28,59.69,Efficient wiring harness.,wiringharness,BrandB,17.06,0.62,"(0.28, 0.28, 0.29)","{'Copper': 86, 'Plastic': 17}",undefined,47.9,13.5,646.65,14622,47
WH5082,SafeConnect 7,44,66.69,Durable wiring harness.,wiringharness,BrandD,17.67,0.66,"(0.24, 0.27, 0.21)","{'Copper': 90, 'Plastic': 13}",high,34.0,11.5,391.0,11572,-5
WH8183,PowerLine 3,38,66.71,Reliable wiring harness.,wiringharness,BrandA,17.56,0.97,"(0.27, 0.27, 0.22)","{'Copper': 79, 'Plastic': 27}",high,34.7,18.3,635.01,12464,-5
WH9649,PowerLine 1,31,80.1,Durable wiring harness.,wiringharness,BrandA,17.04,0.55,"(0.27, 0.25, 0.27)","{'Copper': 74, 'Plastic': 26}",low,35.4,17.1,605.34,13198,74
WH8607,CablePro 9,44,63.28,Efficient wiring harness.,wiringharness,BrandC,17.07,0.93,"(0.26, 0.22, 0.21)","{'Copper': 81, 'Plastic': 13}",high,37.6,12.3,462.48,12773,76
WH5497,WireFlex 9,27,84.68,Durable wiring harness.,wiringharness,BrandA,17.07,0.8,"(0.28, 0.26, 0.2)","{'Copper': 72, 'Plastic': 20}",high,32.9,15.7,516.53,13245,-18
WH6121,WireFlex 4,38,65.91,Durable wiring harness.,wiringharness,BrandC,17.6,0.68,"(0.29, 0.27, 0.26)","{'Copper': 85, 'Plastic': 21}",high,24.4,19.3,470.92,12421,44
WH1625,PowerLine 2,42,68.99,Reliable wiring harness.,wiringharness,BrandB,17.23,0.92,"(0.26, 0.24, 0.28)","{'Copper': 80, 'Plastic': 30}",high,21.9,19.0,416.1,10332,-18
WH9422,SafeConnect 5,46,92.94,Flexible wiring harness.,wiringharness,BrandB,17.25,0.79,"(0.25, 0.28, 0.24)","{'Copper': 84, 'Plastic': 23}",low,24.4,13.7,334.28,10040,2
WH1060,CablePro 5,5,79.32,Efficient wiring harness.,wiringharness,BrandC,17.75,0.59,"(0.24, 0.2, 0.23)","{'Copper': 84, 'Plastic': 10}",undefined,47.9,19.5,934.05,11894,8
WH5904,PowerLine 6,25,50.39,Durable wiring harness.,wiringharness,BrandB,17.5,0.86,"(0.21, 0.22, 0.25)","{'Copper': 89, 'Plastic': 11}",medium,34.8,19.1,664.68,13969,43
WH8261,WireFlex 8,36,73.81,Efficient wiring harness.,wiringharness,BrandB,17.01,0.98,"(0.28, 0.23, 0.28)","{'Copper': 79, 'Plastic': 18}",medium,27.9,19.8,552.42,10799,63
WH6034,SafeConnect 8,2,74.99,Reliable wiring harness.,wiringharness,BrandC,17.92,1.0,"(0.24, 0.3, 0.28)","{'Copper': 78, 'Plastic': 15}",low,45.5,16.4,746.2,11974,20
WH5598,SafeConnect 2,10,58.38,Efficient wiring harness.,wiringharness,BrandD,17.98,0.94,"(0.25, 0.26, 0.27)","{'Copper': 70, 'Plastic': 27}",high,40.7,14.1,573.87,13392,17
WH7354,CablePro 2,13,63.4,Reliable wiring harness.,wiringharness,BrandC,17.9,0.82,"(0.22, 0.24, 0.22)","{'Copper': 88, 'Plastic': 17}",medium,40.1,17.2,689.72,14833,64
WH7837,SafeConnect 6,16,58.1,Efficient wiring harness.,wiringharness,BrandD,17.94,0.85,"(0.28, 0.23, 0.24)","{'Copper': 82, 'Plastic': 27}",low,47.7,13.1,624.87,14644,78
WH5106,SafeConnect 7,6,88.06,Durable wiring harness.,wiringharness,BrandD,17.85,0.76,"(0.22, 0.27, 0.24)","{'Copper': 79, 'Plastic': 28}",low,13.3,19.3,256.69,12138,80
WH8431,CablePro 9,17,94.58,Flexible wiring harness.,wiringharness,BrandD,17.25,0.57,"(0.2, 0.22, 0.25)","{'Copper': 84, 'Plastic': 20}",high,22.0,10.2,224.4,13468,53
WH4068,PowerLine 7,6,59.89,Reliable wiring harness.,wiringharness,BrandB,17.12,0.59,"(0.23, 0.24, 0.24)","{'Copper': 78, 'Plastic': 16}",high,16.0,19.8,316.8,11350,0
WH8122,PowerLine 2,25,82.29,Reliable wiring harness.,wiringharness,BrandC,17.59,0.67,"(0.21, 0.29, 0.21)","{'Copper': 83, 'Plastic': 12}",medium,38.6,12.1,467.06,12819,72
WH9511,CablePro 6,39,67.4,Flexible wiring harness.,wiringharness,BrandA,17.35,0.66,"(0.22, 0.3, 0.24)","{'Copper': 83, 'Plastic': 12}",undefined,24.3,19.1,464.13,10276,60
WH7865,PowerLine 5,13,64.78,Reliable wiring harness.,wiringharness,BrandD,17.03,0.62,"(0.25, 0.21, 0.26)","{'Copper': 90, 'Plastic': 13}",undefined,36.2,17.0,615.4,10652,75
