id,name,quantity,price,description,item_type,brand,vat,weight,dimensions,composition,durability,torque,horsepower,transmission_type
TR6034,SwiftShift 6,18,1613.3,Efficient manual transmission.,transmission,BrandC,17.39,117.61,"(1.44, 1.17, 0.56)","{'Steel': 60, 'Aluminum': 40}",low,402.2,191.8,Manual
TR6763,HeavyTorque 6,17,2414.12,Smooth automatic transmission.,transmission,BrandD,17.41,94.09,"(1.0, 0.88, 1.17)","{'Steel': 70, 'Aluminum': 30}",high,465.6,206.0,Automatic
TR8437,HeavyTorque 3,24,1174.35,Efficient automatic transmission.,transmission,BrandD,17.51,121.77,"(1.23, 1.09, 0.63)","{'Aluminum': 80, 'Titanium': 20}",medium,419.4,182.5,Automatic
TR8313,ShiftPro 1,39,1868.21,Efficient dual-clutch transmission.,transmission,BrandB,17.53,75.85,"(1.34, 0.58, 0.87)","{'Steel': 70, 'Aluminum': 30}",medium,421.1,212.2,Dual-Clutch
TR4700,HeavyTorque 5,11,2590.89,Smooth manual transmission.,transmission,BrandE,17.59,100.7,"(1.05, 1.18, 0.76)","{'Copper': 50, 'Steel': 50}",high,552.3,209.3,Manual
TR9558,TurboClutch 1,16,1475.64,Durable automatic transmission.,transmission,BrandE,17.56,87.51,"(0.64, 0.67, 1.33)","{'Steel': 70, 'Aluminum': 30}",low,232.1,152.4,Automatic
TR5453,SwiftShift 2,1,2040.29,Smooth manual transmission.,transmission,BrandA,17.47,97.44,"(0.74, 1.36, 0.55)","{'Copper': 50, 'Steel': 50}",high,381.9,185.2,Manual
TR3814,TurboClutch 3,32,2143.29,Durable cvt transmission.,transmission,BrandA,17.5,113.28,"(1.43, 0.72, 0.79)","{'Steel': 60, 'Aluminum': 40}",low,374.8,201.3,CVT
TR9348,ShiftPro 2,39,1524.97,Efficient manual transmission.,transmission,BrandD,17.46,88.36,"(1.02, 1.22, 0.86)","{'Aluminum': 80, 'Titanium': 20}",medium,582.6,175.3,Manual
TR8545,DriveMax 3,20,1434.23,Durable manual transmission.,transmission,BrandE,17.5,80.8,"(0.96, 1.04, 0.63)","{'Copper': 50, 'Steel': 50}",medium,532.8,180.6,Manual
TR9975,ShiftPro 5,50,2705.3,Smooth cvt transmission.,transmission,BrandD,17.35,102.66,"(0.55, 1.13, 0.86)","{'Aluminum': 80, 'Titanium': 20}",high,379.5,118.2,CVT
TR9436,SwiftShift 3,21,1289.86,Efficient cvt transmission.,transmission,BrandD,17.43,124.26,"(0.99, 0.72, 0.68)","{'Steel': 60, 'Aluminum': 40}",high,303.5,214.9,CVT
TR4575,DriveMax 6,38,2985.91,Smooth cvt transmission.,transmission,BrandB,17.36,101.07,"(0.68, 1.25, 1.31)","{'Aluminum': 80, 'Titanium': 20}",low,409.5,132.8,CVT
TR5718,SwiftShift 1,1,1393.43,Efficient dual-clutch transmission.,transmission,BrandE,17.45,109.26,"(0.95, 1.1, 1.42)","{'Steel': 75, 'Iron': 25}",low,427.0,205.0,Dual-Clutch
TR6539,TurboClutch 1,50,1482.05,Efficient manual transmission.,transmission,BrandC,17.55,102.11,"(1.33, 0.53, 1.26)","{'Steel': 75, 'Iron': 25}",medium,591.0,215.1,Manual
TR6944,HeavyTorque 5,2,2362.79,Durable automatic transmission.,transmission,BrandE,17.38,126.36,"(0.68, 1.3, 0.58)","{'Steel': 70, 'Aluminum': 30}",medium,402.3,145.1,Automatic
TR2924,TurboClutch 1,24,1742.66,Efficient dual-clutch transmission.,transmission,BrandE,17.44,129.1,"(1.17, 0.59, 0.66)","{'Steel': 75, 'Iron': 25}",medium,509.2,116.7,Dual-Clutch
TR4164,HeavyTorque 3,9,2509.85,Durable manual transmission.,transmission,BrandE,17.35,101.21,"(1.24, 1.16, 0.79)","{'Copper': 50, 'Steel': 50}",high,255.3,234.0,Manual
TR3609,DriveMax 4,14,2433.74,Efficient dual-clutch transmission.,transmission,BrandC,17.44,101.73,"(0.82, 0.84, 0.6)","{'Steel': 60, 'Aluminum': 40}",low,366.3,167.8,Dual-Clutch
TR8362,SwiftShift 7,49,1597.05,Efficient manual transmission.,transmission,BrandE,17.35,127.23,"(1.04, 1.2, 1.06)","{'Steel': 60, 'Aluminum': 40}",medium,465.6,108.5,Manual
TR9230,HeavyTorque 8,41,1539.03,Smooth cvt transmission.,transmission,BrandD,17.55,106.44,"(1.06, 1.15, 0.96)","{'Steel': 60, 'Aluminum': 40}",medium,566.8,166.1,CVT
TR1024,SwiftShift 4,21,2086.95,Efficient dual-clutch transmission.,transmission,BrandE,17.34,112.81,"(0.57, 0.6, 0.9)","{'Aluminum': 80, 'Titanium': 20}",medium,594.4,129.6,Dual-Clutch
TR2007,TurboClutch 4,50,1174.6,Smooth dual-clutch transmission.,transmission,BrandC,17.36,120.71,"(1.48, 0.76, 0.73)","{'Copper': 50, 'Steel': 50}",medium,576.5,229.4,Dual-Clutch
TR5491,TurboClutch 5,40,2980.04,Durable dual-clutch transmission.,transmission,BrandC,17.36,120.43,"(1.36, 1.21, 0.57)","{'Copper': 50, 'Steel': 50}",low,579.9,104.4,Dual-Clutch
TR9800,TurboClutch 8,26,1165.7,Durable manual transmission.,transmission,BrandE,17.36,111.45,"(0.57, 1.45, 0.62)","{'Aluminum': 80, 'Titanium': 20}",low,457.1,124.1,Manual
TR8045,ShiftPro 3,20,2465.3,Reliable cvt transmission.,transmission,BrandA,17.44,121.48,"(1.23, 0.96, 0.56)","{'Steel': 60, 'Aluminum': 40}",low,468.5,167.8,CVT
TR3444,HeavyTorque 4,26,2887.59,Efficient cvt transmission.,transmission,BrandC,17.46,98.84,"(1.37, 0.69, 1.11)","{'Copper': 50, 'Steel': 50}",medium,541.8,152.9,CVT
TR7597,SwiftShift 7,6,2702.95,Efficient dual-clutch transmission.,transmission,BrandB,17.31,100.9,"(1.22, 0.82, 0.75)","{'Steel': 75, 'Iron': 25}",low,305.3,129.5,Dual-Clutch
TR6765,DriveMax 6,50,2846.07,Smooth automatic transmission.,transmission,BrandD,17.42,92.14,"(1.45, 0.88, 0.71)","{'Copper': 50, 'Steel': 50}",low,523.6,180.2,Automatic
TR5047,SwiftShift 4,37,1617.62,Durable dual-clutch transmission.,transmission,BrandB,17.47,88.46,"(0.6, 0.88, 0.54)","{'Aluminum': 80, 'Titanium': 20}",low,572.7,144.3,Dual-Clutch
TR2986,DriveMax 4,13,1633.31,Smooth automatic transmission.,transmission,BrandA,17.33,99.49,"(1.32, 1.1, 0.54)","{'Steel': 70, 'Aluminum': 30}",low,404.5,222.6,Automatic
TR2411,HeavyTorque 6,4,1490.89,Reliable dual-clutch transmission.,transmission,BrandC,17.57,85.61,"(0.67, 1.02, 1.14)","{'Aluminum': 80, 'Titanium': 20}",medium,360.8,240.7,Dual-Clutch
TR6739,HeavyTorque 2,43,2199.56,Durable dual-clutch transmission.,transmission,BrandA,17.49,91.82,"(1.06, 0.69, 0.97)","{'Steel': 70, 'Aluminum': 30}",high,587.3,243.9,Dual-Clutch
TR9835,ShiftPro 5,41,1489.35,Efficient automatic transmission.,transmission,BrandB,17.59,99.23,"(1.06, 1.01, 1.01)","{'Steel': 75, 'Iron': 25}",low,465.3,124.9,Automatic
TR2629,ShiftPro 8,46,1243.43,Efficient automatic transmission.,transmission,BrandE,17.44,112.4,"(0.97, 1.06, 0.57)","{'Steel': 60, 'Aluminum': 40}",low,303.1,212.8,Automatic
TR2443,HeavyTorque 8,44,1166.3,Reliable cvt transmission.,transmission,BrandD,17.57,92.86,"(0.96, 1.27, 0.82)","{'Steel': 60, 'Aluminum': 40}",medium,402.3,244.1,CVT
TR3220,TurboClutch 4,4,1710.49,Smooth cvt transmission.,transmission,BrandB,17.53,74.72,"(1.07, 1.39, 0.97)","{'Steel': 75, 'Iron': 25}",low,316.2,150.7,CVT
TR9181,HeavyTorque 7,46,1398.94,Efficient dual-clutch transmission.,transmission,BrandB,17.35,74.48,"(1.19, 1.22, 0.69)","{'Steel': 60, 'Aluminum': 40}",high,520.8,222.9,Dual-Clutch
TR3796,ShiftPro 7,24,1532.56,Smooth manual transmission.,transmission,BrandC,17.32,90.63,"(0.84, 0.69, 0.98)","{'Aluminum': 80, 'Titanium': 20}",high,288.1,151.5,Manual
TR8003,SwiftShift 8,31,1590.28,Smooth manual transmission.,transmission,BrandD,17.31,92.72,"(0.76, 0.74, 1.36)","{'Steel': 70, 'Aluminum': 30}",high,211.6,201.7,Manual
TR1092,SwiftShift 1,29,1227.74,Smooth cvt transmission.,transmission,BrandA,17.53,124.18,"(0.98, 1.4, 0.54)","{'Copper': 50, 'Steel': 50}",low,503.4,187.7,CVT
TR4319,ShiftPro 6,12,2396.06,Efficient manual transmission.,transmission,BrandD,17.33,121.44,"(1.44, 1.35, 1.36)","{'Aluminum': 80, 'Titanium': 20}",low,370.6,134.3,Manual
TR5423,DriveMax 7,9,1391.85,Efficient manual transmission.,transmission,BrandD,17.32,126.26,"(0.7, 1.04, 0.83)","{'Steel': 70, 'Aluminum': 30}",low,341.2,105.7,Manual
TR8793,ShiftPro 1,7,1761.48,Efficient automatic transmission.,transmission,BrandB,17.42,74.33,"(1.36, 0.95, 1.0)","{'Steel': 60, 'Aluminum': 40}",high,211.8,134.2,Automatic
TR5036,SwiftShift 3,17,2367.11,Reliable cvt transmission.,transmission,BrandE,17.45,115.67,"(0.99, 1.05, 0.57)","{'Steel': 60, 'Aluminum': 40}",high,428.5,212.9,CVT
TR2288,HeavyTorque 3,48,1930.33,Reliable cvt transmission.,transmission,BrandE,17.57,82.62,"(1.46, 0.53, 0.52)","{'Steel': 75, 'Iron': 25}",medium,319.2,114.2,CVT
TR2463,HeavyTorque 1,27,2936.93,Durable cvt transmission.,transmission,BrandB,17.58,121.32,"(0.92, 1.18, 0.72)","{'Aluminum': 80, 'Titanium': 20}",high,494.9,191.4,CVT
TR3217,DriveMax 4,49,1223.4,Smooth manual transmission.,transmission,BrandC,17.38,121.82,"(1.14, 0.62, 0.59)","{'Steel': 75, 'Iron': 25}",medium,285.5,109.0,Manual
TR2002,ShiftPro 7,29,2952.64,Reliable manual transmission.,transmission,BrandB,17.47,100.65,"(1.11, 0.95, 0.65)","{'Copper': 50, 'Steel': 50}",medium,250.2,160.2,Manual
TR4997,TurboClutch 9,35,1074.48,Durable manual transmission.,transmission,BrandC,17.54,111.22,"(1.46, 1.49, 1.49)","{'Copper': 50, 'Steel': 50}",high,587.3,209.9,Manual
TR4934,ShiftPro 4,28,2493.12,Efficient dual-clutch transmission.,transmission,BrandD,17.49,99.79,"(0.58, 0.93, 1.08)","{'Steel': 75, 'Iron': 25}",high,363.0,201.9,Dual-Clutch
TR3946,ShiftPro 8,45,2580.04,Smooth dual-clutch transmission.,transmission,BrandA,17.47,102.0,"(1.22, 0.99, 1.23)","{'Aluminum': 80, 'Titanium': 20}",high,231.9,104.2,Dual-Clutch
TR3200,HeavyTorque 5,38,2296.84,Durable manual transmission.,transmission,BrandD,17.5,127.49,"(1.18, 1.0, 0.65)","{'Steel': 70, 'Aluminum': 30}",low,214.3,142.1,Manual
TR6609,SwiftShift 5,33,2157.39,Reliable dual-clutch transmission.,transmission,BrandE,17.5,128.26,"(0.93, 1.25, 0.76)","{'Steel': 70, 'Aluminum': 30}",medium,345.6,110.2,Dual-Clutch
TR7349,DriveMax 9,44,1786.66,Efficient automatic transmission.,transmission,BrandB,17.57,100.13,"(0.84, 1.08, 1.36)","{'Steel': 70, 'Aluminum': 30}",low,543.0,166.0,Automatic
TR3696,HeavyTorque 5,23,1136.94,Efficient cvt transmission.,transmission,BrandA,17.42,81.86,"(0.87, 1.21, 0.77)","{'Steel': 60, 'Aluminum': 40}",medium,423.3,108.3,CVT
TR3087,DriveMax 4,2,2562.05,Smooth dual-clutch transmission.,transmission,BrandA,17.39,86.7,"(1.07, 0.8, 1.49)","{'Steel': 70, 'Aluminum': 30}",high,488.9,137.6,Dual-Clutch
TR9342,TurboClutch 7,39,1467.17,Reliable cvt transmission.,transmission,BrandC,17.54,128.17,"(1.21, 0.61, 0.62)","{'Aluminum': 80, 'Titanium': 20}",low,599.6,135.0,CVT
TR8672,SwiftShift 1,13,2719.91,Durable automatic transmission.,transmission,BrandE,17.44,106.41,"(0.62, 1.28, 0.66)","{'Steel': 60, 'Aluminum': 40}",high,286.5,202.2,Automatic
TR8683,DriveMax 1,38,2185.6,Efficient dual-clutch transmission.,transmission,BrandA,17.41,128.98,"(0.87, 0.78, 0.67)","{'Aluminum': 80, 'Titanium': 20}",medium,581.4,220.9,Dual-Clutch
TR5636,SwiftShift 9,46,2407.45,Durable manual transmission.,transmission,BrandB,17.39,127.8,"(1.0, 1.36, 0.82)","{'Copper': 50, 'Steel': 50}",medium,559.0,220.1,Manual
TR8683,SwiftShift 9,50,1443.77,Smooth automatic transmission.,transmission,BrandC,17.48,94.02,"(0.69, 0.74, 0.79)","{'Copper': 50, 'Steel': 50}",high,540.9,161.6,Automatic
TR9337,TurboClutch 4,27,2429.44,Durable dual-clutch transmission.,transmission,BrandE,17.37,108.23,"(0.87, 0.65, 0.54)","{'Aluminum': 80, 'Titanium': 20}",low,545.7,108.6,Dual-Clutch
TR6107,DriveMax 6,26,2044.56,Smooth automatic transmission.,transmission,BrandC,17.51,72.85,"(0.81, 1.27, 0.58)","{'Steel': 70, 'Aluminum': 30}",low,466.6,195.9,Automatic
TR1952,TurboClutch 5,25,1454.9,Efficient cvt transmission.,transmission,BrandE,17.39,100.72,"(0.76, 1.26, 0.71)","{'Steel': 60, 'Aluminum': 40}",low,279.0,144.1,CVT
TR7787,TurboClutch 4,39,1824.03,Reliable cvt transmission.,transmission,BrandB,17.41,73.29,"(1.24, 0.7, 0.67)","{'Steel': 75, 'Iron': 25}",high,304.6,208.5,CVT
TR9547,DriveMax 9,14,2549.83,Smooth dual-clutch transmission.,transmission,BrandA,17.48,119.17,"(0.78, 0.5, 1.21)","{'Steel': 60, 'Aluminum': 40}",low,584.5,149.3,Dual-Clutch
TR7960,TurboClutch 7,42,2026.16,Smooth dual-clutch transmission.,transmission,BrandC,17.52,128.65,"(1.21, 0.91, 0.59)","{'Aluminum': 80, 'Titanium': 20}",low,568.7,120.5,Dual-Clutch
TR3768,ShiftPro 6,22,2780.11,Durable manual transmission.,transmission,BrandD,17.46,109.8,"(0.52, 1.16, 1.48)","{'Aluminum': 80, 'Titanium': 20}",low,566.2,223.8,Manual
TR8732,DriveMax 6,26,2158.6,Smooth dual-clutch transmission.,transmission,BrandB,17.37,125.82,"(0.79, 0.98, 0.97)","{'Steel': 75, 'Iron': 25}",high,447.4,130.1,Dual-Clutch
TR4122,SwiftShift 5,12,1230.9,Durable dual-clutch transmission.,transmission,BrandE,17.54,91.37,"(0.51, 0.5, 1.24)","{'Steel': 60, 'Aluminum': 40}",high,590.9,212.6,Dual-Clutch
TR3265,SwiftShift 8,33,2263.34,Smooth cvt transmission.,transmission,BrandA,17.4,100.59,"(0.77, 1.11, 0.63)","{'Steel': 70, 'Aluminum': 30}",low,470.0,133.0,CVT
TR7669,ShiftPro 9,35,2757.2,Reliable cvt transmission.,transmission,BrandA,17.58,114.23,"(0.54, 1.24, 1.35)","{'Steel': 70, 'Aluminum': 30}",low,407.2,144.5,CVT
TR7196,HeavyTorque 7,6,2210.73,Reliable automatic transmission.,transmission,BrandE,17.4,99.05,"(1.41, 1.23, 1.18)","{'Steel': 60, 'Aluminum': 40}",medium,213.7,197.7,Automatic
TR2057,ShiftPro 6,39,2239.44,Reliable manual transmission.,transmission,BrandB,17.59,91.58,"(0.7, 0.64, 1.23)","{'Steel': 70, 'Aluminum': 30}",low,249.7,134.2,Manual
TR6590,SwiftShift 7,38,1545.04,Efficient manual transmission.,transmission,BrandC,17.34,95.56,"(0.59, 0.64, 0.74)","{'Copper': 50, 'Steel': 50}",medium,342.2,228.0,Manual
TR1814,TurboClutch 3,16,1937.07,Durable automatic transmission.,transmission,BrandE,17.54,126.1,"(0.68, 1.11, 0.66)","{'Copper': 50, 'Steel': 50}",low,414.8,197.0,Automatic
TR4504,ShiftPro 2,48,2084.65,Smooth automatic transmission.,transmission,BrandC,17.54,87.75,"(0.78, 0.56, 0.92)","{'Steel': 70, 'Aluminum': 30}",low,445.6,199.4,Automatic
TR6001,TurboClutch 2,41,2749.58,Efficient manual transmission.,transmission,BrandA,17.38,74.12,"(0.58, 0.83, 1.2)","{'Steel': 60, 'Aluminum': 40}",low,369.0,121.9,Manual
TR8507,HeavyTorque 1,35,2319.71,Efficient automatic transmission.,transmission,BrandC,17.45,93.97,"(0.84, 1.43, 1.46)","{'Aluminum': 80, 'Titanium': 20}",low,532.7,125.2,Automatic
TR2532,ShiftPro 5,23,2424.93,Efficient dual-clutch transmission.,transmission,BrandD,17.42,87.17,"(0.5, 0.76, 0.66)","{'Aluminum': 80, 'Titanium': 20}",high,553.4,169.8,Dual-Clutch
TR6051,HeavyTorque 8,34,2940.47,Reliable dual-clutch transmission.,transmission,BrandC,17.42,88.89,"(0.98, 1.02, 0.72)","{'Steel': 60, 'Aluminum': 40}",medium,356.7,170.5,Dual-Clutch
TR3986,ShiftPro 7,40,1421.39,Reliable cvt transmission.,transmission,BrandA,17.58,85.4,"(1.39, 1.4, 0.98)","{'Aluminum': 80, 'Titanium': 20}",high,465.4,194.4,CVT
TR7768,ShiftPro 8,22,2150.52,Durable manual transmission.,transmission,BrandD,17.52,96.06,"(1.22, 1.0, 0.8)","{'Copper': 50, 'Steel': 50}",high,297.0,242.9,Manual
TR4684,SwiftShift 6,31,2500.05,Durable cvt transmission.,transmission,BrandC,17.34,95.54,"(0.71, 0.97, 1.04)","{'Steel': 75, 'Iron': 25}",low,427.5,162.0,CVT
TR6524,SwiftShift 6,30,2490.89,Efficient manual transmission.,transmission,BrandB,17.42,122.14,"(0.94, 1.45, 1.09)","{'Aluminum': 80, 'Titanium': 20}",medium,324.2,211.1,Manual
TR4183,DriveMax 8,13,1746.46,Durable dual-clutch transmission.,transmission,BrandE,17.45,105.86,"(1.39, 1.15, 1.08)","{'Steel': 70, 'Aluminum': 30}",low,410.9,181.7,Dual-Clutch
TR8367,SwiftShift 1,44,1215.59,Efficient cvt transmission.,transmission,BrandB,17.34,109.49,"(1.3, 0.52, 1.42)","{'Steel': 75, 'Iron': 25}",high,414.2,152.0,CVT
TR9369,TurboClutch 2,40,2580.17,Smooth manual transmission.,transmission,BrandC,17.48,100.73,"(0.72, 1.48, 0.51)","{'Aluminum': 80, 'Titanium': 20}",medium,419.7,174.6,Manual
TR7424,DriveMax 5,38,1985.9,Reliable manual transmission.,transmission,BrandB,17.42,83.0,"(0.73, 1.16, 1.21)","{'Copper': 50, 'Steel': 50}",medium,567.6,115.1,Manual
TR8196,ShiftPro 6,8,1643.66,Smooth automatic transmission.,transmission,BrandA,17.4,126.97,"(1.31, 1.47, 1.43)","{'Steel': 75, 'Iron': 25}",high,403.1,175.8,Automatic
TR6722,TurboClutch 1,35,1020.07,Efficient automatic transmission.,transmission,BrandD,17.38,72.03,"(1.27, 1.28, 1.0)","{'Steel': 60, 'Aluminum': 40}",high,471.0,205.2,Automatic
TR6598,DriveMax 5,13,2602.24,Efficient dual-clutch transmission.,transmission,BrandE,17.57,113.7,"(0.88, 0.57, 1.31)","{'Steel': 75, 'Iron': 25}",medium,547.3,164.1,Dual-Clutch
TR6483,HeavyTorque 6,4,1587.51,Smooth automatic transmission.,transmission,BrandD,17.54,110.72,"(1.02, 1.2, 1.44)","{'Copper': 50, 'Steel': 50}",medium,302.1,163.7,Automatic
TR7115,TurboClutch 6,45,2111.4,Reliable automatic transmission.,transmission,BrandA,17.31,103.3,"(0.72, 0.53, 0.51)","{'Steel': 75, 'Iron': 25}",medium,427.0,192.1,Automatic
TR6027,SwiftShift 6,14,2951.83,Reliable manual transmission.,transmission,BrandB,17.43,103.24,"(1.48, 1.12, 0.62)","{'Copper': 50, 'Steel': 50}",medium,300.6,176.1,Manual
TR6096,SwiftShift 7,11,2516.31,Smooth automatic transmission.,transmission,BrandE,17.42,118.72,"(0.96, 0.69, 1.29)","{'Steel': 75, 'Iron': 25}",medium,433.0,206.5,Automatic
TR8569,ShiftPro 3,24,1056.14,Reliable dual-clutch transmission.,transmission,BrandB,17.5,103.9,"(0.74, 1.46, 0.61)","{'Steel': 70, 'Aluminum': 30}",low,498.6,166.9,Dual-Clutch
TR2149,ShiftPro 8,29,1203.26,Smooth automatic transmission.,transmission,BrandC,17.4,94.88,"(1.07, 1.41, 1.21)","{'Steel': 60, 'Aluminum': 40}",low,388.6,154.1,Automatic
TR4333,DriveMax 3,2,2883.06,Durable manual transmission.,transmission,BrandA,17.44,93.61,"(1.3, 0.68, 0.89)","{'Copper': 50, 'Steel': 50}",medium,281.6,249.1,Manual
TR4660,HeavyTorque 8,44,2302.27,Efficient manual transmission.,transmission,BrandA,17.46,84.88,"(1.19, 0.83, 0.87)","{'Steel': 60, 'Aluminum': 40}",high,566.2,224.3,Manual
TR8620,SwiftShift 8,2,2355.62,Smooth manual transmission.,transmission,BrandD,17.36,100.48,"(1.24, 1.42, 0.74)","{'Steel': 70, 'Aluminum': 30}",medium,276.1,167.3,Manual
TR4090,TurboClutch 2,33,2669.06,Smooth automatic transmission.,transmission,BrandC,17.59,100.57,"(0.88, 1.3, 0.58)","{'Steel': 60, 'Aluminum': 40}",medium,265.3,158.1,Automatic
TR8131,DriveMax 5,47,1042.39,Reliable cvt transmission.,transmission,BrandD,17.33,104.6,"(0.98, 1.27, 0.99)","{'Copper': 50, 'Steel': 50}",high,361.5,103.5,CVT
TR5085,HeavyTorque 3,35,1857.67,Smooth dual-clutch transmission.,transmission,BrandE,17.51,111.49,"(0.99, 0.54, 0.59)","{'Aluminum': 80, 'Titanium': 20}",high,392.8,199.1,Dual-Clutch
TR2409,ShiftPro 8,45,2933.0,Durable automatic transmission.,transmission,BrandE,17.52,95.75,"(1.21, 1.2, 0.81)","{'Copper': 50, 'Steel': 50}",low,210.7,138.3,Automatic
TR7507,TurboClutch 4,15,2176.25,Efficient dual-clutch transmission.,transmission,BrandA,17.4,70.09,"(0.61, 0.81, 1.27)","{'Steel': 75, 'Iron': 25}",medium,270.6,107.6,Dual-Clutch
TR4370,TurboClutch 2,37,1841.21,Smooth cvt transmission.,transmission,BrandE,17.52,74.26,"(0.64, 1.4, 1.48)","{'Copper': 50, 'Steel': 50}",medium,598.0,237.2,CVT
TR4787,HeavyTorque 6,2,1163.38,Durable cvt transmission.,transmission,BrandA,17.54,73.71,"(0.86, 1.3, 1.46)","{'Aluminum': 80, 'Titanium': 20}",high,443.2,170.8,CVT
TR6905,SwiftShift 1,3,2435.61,Smooth manual transmission.,transmission,BrandD,17.44,86.92,"(0.88, 1.23, 1.05)","{'Aluminum': 80, 'Titanium': 20}",low,410.9,161.8,Manual
TR8148,HeavyTorque 4,36,2314.62,Efficient cvt transmission.,transmission,BrandB,17.52,92.81,"(1.4, 0.52, 1.22)","{'Steel': 75, 'Iron': 25}",high,414.7,168.2,CVT
TR6713,DriveMax 4,14,1128.22,Efficient cvt transmission.,transmission,BrandC,17.51,85.9,"(0.86, 1.14, 0.92)","{'Steel': 75, 'Iron': 25}",high,441.7,187.3,CVT
TR1449,HeavyTorque 3,45,2052.11,Smooth cvt transmission.,transmission,BrandC,17.48,99.86,"(1.08, 1.44, 0.63)","{'Copper': 50, 'Steel': 50}",medium,421.4,216.8,CVT
TR7086,DriveMax 7,28,1513.56,Reliable manual transmission.,transmission,BrandE,17.34,89.31,"(1.09, 0.76, 1.27)","{'Steel': 70, 'Aluminum': 30}",high,476.7,188.9,Manual
TR8252,TurboClutch 2,6,2585.29,Efficient cvt transmission.,transmission,BrandD,17.39,115.76,"(1.0, 1.43, 1.1)","{'Steel': 60, 'Aluminum': 40}",low,387.1,104.4,CVT
TR2867,DriveMax 3,36,2225.57,Smooth cvt transmission.,transmission,BrandC,17.53,100.56,"(0.82, 1.18, 0.87)","{'Steel': 70, 'Aluminum': 30}",high,349.4,239.1,CVT
TR3901,ShiftPro 1,22,1207.21,Reliable manual transmission.,transmission,BrandC,17.34,115.03,"(1.18, 1.06, 0.97)","{'Steel': 70, 'Aluminum': 30}",medium,267.2,143.0,Manual
TR2025,SwiftShift 3,21,1483.47,Durable manual transmission.,transmission,BrandD,17.52,100.75,"(0.88, 0.88, 0.9)","{'Steel': 75, 'Iron': 25}",low,513.8,137.3,Manual
TR8311,SwiftShift 1,43,1551.33,Durable dual-clutch transmission.,transmission,BrandE,17.47,113.96,"(1.31, 0.56, 1.05)","{'Steel': 60, 'Aluminum': 40}",low,554.1,205.2,Dual-Clutch
TR9097,SwiftShift 3,1,1231.48,Efficient automatic transmission.,transmission,BrandB,17.57,76.54,"(0.72, 0.63, 1.11)","{'Steel': 60, 'Aluminum': 40}",low,407.9,122.1,Automatic
TR2540,SwiftShift 3,24,2094.53,Efficient manual transmission.,transmission,BrandA,17.49,119.77,"(0.79, 0.76, 0.75)","{'Steel': 60, 'Aluminum': 40}",high,432.5,162.5,Manual
TR8529,DriveMax 8,43,2386.29,Durable manual transmission.,transmission,BrandD,17.36,117.33,"(0.92, 0.94, 0.81)","{'Copper': 50, 'Steel': 50}",medium,432.6,209.2,Manual
TR1893,DriveMax 4,33,2325.41,Efficient manual transmission.,transmission,BrandD,17.4,81.85,"(0.87, 1.35, 0.65)","{'Steel': 70, 'Aluminum': 30}",low,328.2,183.4,Manual
TR7179,ShiftPro 2,47,1750.43,Smooth automatic transmission.,transmission,BrandC,17.55,90.17,"(1.34, 1.02, 1.18)","{'Aluminum': 80, 'Titanium': 20}",medium,482.1,134.6,Automatic
TR9716,DriveMax 5,50,2963.18,Smooth automatic transmission.,transmission,BrandE,17.52,118.56,"(1.05, 0.74, 0.59)","{'Copper': 50, 'Steel': 50}",high,440.5,144.6,Automatic
TR8497,SwiftShift 2,23,2297.66,Reliable automatic transmission.,transmission,BrandA,17.56,116.8,"(1.18, 0.78, 1.01)","{'Steel': 70, 'Aluminum': 30}",low,543.4,104.5,Automatic
TR5500,ShiftPro 1,31,2242.34,Reliable automatic transmission.,transmission,BrandC,17.53,128.88,"(0.6, 1.0, 0.64)","{'Aluminum': 80, 'Titanium': 20}",high,335.3,140.1,Automatic
TR5674,ShiftPro 1,26,1797.16,Efficient manual transmission.,transmission,BrandA,17.46,122.87,"(0.56, 1.5, 0.58)","{'Steel': 60, 'Aluminum': 40}",medium,446.4,175.0,Manual
TR9404,SwiftShift 5,5,1046.78,Efficient dual-clutch transmission.,transmission,BrandE,17.56,98.95,"(0.53, 1.11, 0.87)","{'Copper': 50, 'Steel': 50}",low,236.0,173.0,Dual-Clutch
TR3808,HeavyTorque 2,23,2169.85,Smooth dual-clutch transmission.,transmission,BrandB,17.42,90.36,"(1.41, 0.7, 0.82)","{'Aluminum': 80, 'Titanium': 20}",medium,433.8,194.8,Dual-Clutch
TR6700,TurboClutch 6,23,1371.47,Reliable manual transmission.,transmission,BrandC,17.56,129.03,"(1.28, 1.15, 0.85)","{'Steel': 70, 'Aluminum': 30}",medium,596.4,195.1,Manual
TR4128,SwiftShift 5,5,2842.83,Smooth automatic transmission.,transmission,BrandA,17.48,70.3,"(1.23, 1.16, 0.93)","{'Copper': 50, 'Steel': 50}",medium,303.3,105.8,Automatic
TR1345,SwiftShift 3,49,1529.39,Efficient cvt transmission.,transmission,BrandE,17.32,70.11,"(1.18, 0.58, 1.48)","{'Steel': 70, 'Aluminum': 30}",high,540.7,248.2,CVT
TR8729,TurboClutch 9,45,1546.21,Smooth automatic transmission.,transmission,BrandE,17.55,78.02,"(0.84, 0.69, 0.62)","{'Steel': 60, 'Aluminum': 40}",low,457.0,129.4,Automatic
